Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
559590,11/04/2023,155,14/11/2023,Conveyancing Calculator Plugin,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,14/11/2023,Not Closed,Main Fees,,219
577165,30/05/2023,120,14/11/2023,Conveyancing Calculator Plugin,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,14/11/2023,Not Closed,Main Fees,,170
578563,02/06/2023,117,14/11/2023,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,01/11/2023,Not Closed,E Conveyancer ,ULS,167
578564,02/06/2023,117,14/11/2023,ULS,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,01/11/2023,Not Closed,E Conveyancer ,ULS,167
585411,20/06/2023,105,14/11/2023,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,149
586696,23/06/2023,102,14/11/2023,Movin Legal,Post Completion Team,Support 6,Head Office,Conveyancing - Purchase,09/11/2023,On Hold,Movin Legal,Movin Legal,146
587130,26/06/2023,101,14/11/2023,Movin Legal,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,10/11/2023,Not Closed,Movin Legal,Movin Legal,143
587662,27/06/2023,100,14/11/2023,SortRefer,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Purchase,13/11/2023,Not Closed,Sort Refer,SortRefer,142
601130,31/07/2023,76,14/11/2023,United Legal Services,purchasepostcompletion@lpropertylawyers.co.uk,Support 2,Head Office,Conveyancing - Purchase,10/11/2023,Not Closed,E Conveyancer ,BM,108
602713,04/08/2023,72,14/11/2023,LMS,Halima Nasir,Halima Nasir,Head Office,Conveyancing - Purchase,14/11/2023,Not Closed,LMS,LMS,104
623071,04/09/2023,51,14/11/2023,Movin Legal,Sophie Darlington,Sophie Darlington,Head Office,Conveyancing - Purchase,14/11/2023,Not Closed,Movin Legal,Movin Legal,73
627120,15/09/2023,42,14/11/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,62
629016,21/09/2023,38,14/11/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,56
654035,17/10/2023,20,14/11/2023,Legal Marketing Services,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,30
656593,24/10/2023,15,14/11/2023,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Best Quote Mortgages and Loans,,23
657072,25/10/2023,14,14/11/2023,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Best Quote Mortgages and Loans,,22
