Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
619454,22/08/2023,201,29/05/2024,Freehold,Legal Marketing Services,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,22/05/2024,Not Closed,LMS,LMS,283
668472,27/11/2023,132,29/05/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,24/05/2024,Not Closed,LMS,LMS,186
691435,14/02/2024,75,29/05/2024,Freehold,ULS,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,28/05/2024,Not Closed,E Conveyancer ,ULS,107
696688,27/02/2024,66,29/05/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,94
696942,27/02/2024,66,29/05/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,94
699747,05/03/2024,61,29/05/2024,Leasehold,CAL Integration,Daniel Gardner,Daniel Gardner,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,87
700097,06/03/2024,60,29/05/2024,Leasehold,Direct,Gemma Calcott,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,24/05/2024,Not Closed,Main Fees,,86
702806,13/03/2024,55,29/05/2024,Freehold,SortRefer,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,28/05/2024,Not Closed,Sort Refer,SortRefer,79
711646,19/03/2024,51,29/05/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,73
712380,20/03/2024,50,29/05/2024,Freehold,SortRefer,Post Completion Team,Outsource Post Completion,Head Office,Conveyancing - Purchase,28/05/2024,Not Closed,Sort Refer,SortRefer,72
713338,22/03/2024,48,29/05/2024,Freehold,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,23/05/2024,Not Closed,Sort Refer,SortRefer,70
716404,02/04/2024,41,29/05/2024,Freehold,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,59
717803,04/04/2024,39,29/05/2024,Freehold,CAL Integration,Post Completion Team,Support 9,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,57
732735,30/04/2024,21,29/05/2024,Freehold,SortRefer,Post Completion Team,Support 6,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,31
