Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
602488,03/08/2023,233,25/06/2024,Leasehold,Direct,Luke  Warrior,Luke  Warrior,Head Office,Conveyancing - Purchase,20/06/2024,Not Closed,Main Fees,,329
661054,06/11/2023,166,25/06/2024,Freehold,ULS,purchasepostcompletion@lpropertylawyers.co.uk,Support 2,Head Office,Conveyancing - Purchase,25/06/2024,Not Closed,E Conveyancer ,ULS,234
688355,06/02/2024,100,25/06/2024,Freehold,SortRefer,Post Completion Team,Gina Fryer,Head Office,Conveyancing - Purchase,19/06/2024,Not Closed,Sort Refer,SortRefer,142
695024,22/02/2024,88,25/06/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,21/06/2024,Not Closed,LMS,LMS,126
699951,06/03/2024,79,25/06/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,11/06/2024,Not Closed,E Conveyancer ,ULS,113
702492,12/03/2024,75,25/06/2024,Leasehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,25/06/2024,Not Closed,LMS,LMS,107
712421,20/03/2024,69,25/06/2024,Freehold,Thornley Groves,salepostcompletion@lpropertylawyers.co.uk,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,25/06/2024,Not Closed,Thornley Groves,Thornley Groves,99
713885,25/03/2024,66,25/06/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,24/06/2024,Not Closed,LMS,LMS,94
717926,05/04/2024,57,25/06/2024,Freehold,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,24/06/2024,Not Closed,Sort Refer,SortRefer,83
730577,24/04/2024,44,25/06/2024,Freehold,ULS,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,E Conveyancer ,ULS,64
731986,29/04/2024,41,25/06/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,21/06/2024,Not Closed,LMS,LMS,59
752683,08/05/2024,34,25/06/2024,Freehold,ULS,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,E Conveyancer ,ULS,50
760820,28/05/2024,20,25/06/2024,Freehold,SortRefer,Post Completion Team,Support 9,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,30
