Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
589354,30/06/2023,205,12/04/2024,Freehold,TM Connect,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,291
599390,26/07/2023,187,12/04/2024,Leasehold,CAL Integration,Sonia Bains,Sonia Bains,Head Office,Conveyancing - Purchase,12/04/2024,Not Closed,Conveyancing Alliance,CAL,265
601891,02/08/2023,182,12/04/2024,Leasehold,ULS,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,12/04/2024,Not Closed,E Conveyancer ,ULS,258
601984,02/08/2023,182,12/04/2024,Freehold,SortRefer,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,11/04/2024,Not Closed,Sort Refer,SortRefer,258
620712,25/08/2023,165,12/04/2024,Freehold,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,12/04/2024,Not Closed,Sort Refer,SortRefer,235
622264,31/08/2023,161,12/04/2024,Leasehold,United Legal Services,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,11/04/2024,Not Closed,BM ,BM,229
626148,13/09/2023,152,12/04/2024,Freehold,United Legal Services,Charlotte Vining,Charlotte Vining,Head Office,Conveyancing - Sale,02/04/2024,Not Closed,BM ,BM,216
626150,13/09/2023,152,12/04/2024,Freehold,United Legal Services,Charlotte Vining,Charlotte Vining,Head Office,Conveyancing - Purchase,N/A,Not Closed,BM ,BM,216
649010,03/10/2023,138,12/04/2024,Freehold,Legal Marketing Services,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,196
651580,10/10/2023,133,12/04/2024,Leasehold,Legal Marketing Services,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,10/04/2024,Not Closed,LMS,LMS,189
653900,17/10/2023,128,12/04/2024,Freehold,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,11/04/2024,Not Closed,Sort Refer,SortRefer,182
653954,17/10/2023,128,12/04/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,09/04/2024,Not Closed,LMS,LMS,182
656214,23/10/2023,124,12/04/2024,Freehold,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,12/04/2024,Not Closed,Sort Refer,SortRefer,176
659729,01/11/2023,117,12/04/2024,Freehold,ULS,Alice Francisco,Alice Francisco,Head Office,Conveyancing - Sale,09/04/2024,Not Closed,E Conveyancer ,ULS,167
660502,03/11/2023,115,12/04/2024,Leasehold,United Legal Services,Michelle Cabral-Syers,Michelle Cabral-Syers,Head Office,Conveyancing - Purchase,11/04/2024,Not Closed,E Conveyancer ,,165
663467,13/11/2023,109,12/04/2024,Freehold,Fix My Legals,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Fix My Legals - Standard,Fix My Legals,155
663513,13/11/2023,109,12/04/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Lifetime Legal (Shared Ownership),,155
664395,15/11/2023,107,12/04/2024,Leasehold,CP Really Moving,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,10/04/2024,Not Closed,Conveyancer Plus,CP Really Moving,153
