Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
485220,03/08/2022,431,28/03/2024,Leasehold,Panel: Thornley Groves Swinton,salepostcompletion@lpropertylawyers.co.uk,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,28/03/2024,Not Closed,Thornley Groves (Swinton),Thornley Groves Swinton,608
557146,03/04/2023,258,28/03/2024,Freehold,ULS,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,27/03/2024,Not Closed,E Conveyancer ,ULS,365
558620,06/04/2023,255,28/03/2024,Leasehold,CAL Integration,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,N/A,Not Closed,Conveyancing Alliance,CAL,362
558626,06/04/2023,255,28/03/2024,Freehold,CAL Integration,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,N/A,Not Closed,Conveyancing Alliance,CAL,362
577776,31/05/2023,216,28/03/2024,Leasehold,SortRefer,Alice Francisco,Alice Francisco,Head Office,Conveyancing - Purchase,28/03/2024,Not Closed,Sort Refer,SortRefer,307
582004,12/06/2023,208,28/03/2024,Freehold,ULS,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,28/03/2024,Not Closed,E Conveyancer ,ULS,295
588145,28/06/2023,196,28/03/2024,Freehold,ULS,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,15/03/2024,Not Closed,E Conveyancer ,ULS,279
597225,20/07/2023,180,28/03/2024,Leasehold,Legal Marketing Services,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,28/03/2024,Not Closed,LMS,LMS,257
597701,21/07/2023,179,28/03/2024,Leasehold,LMS,Dane  Hughes,Dane  Hughes,Head Office,Conveyancing - Purchase,28/03/2024,Not Closed,LMS,LMS,256
601098,31/07/2023,173,28/03/2024,Freehold,Conveyancing Plus ,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,28/03/2024,Not Closed,Conveyancer Plus,Conveyancer Plus,246
