Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
583129,14/06/2023,198,18/03/2024,Leasehold,Conveyancing Plus ,Dane  Hughes,Dane  Hughes,Head Office,Conveyancing - Purchase,18/03/2024,Not Closed,Conveyancer Plus,Conveyancer Plus,280
593346,12/07/2023,178,18/03/2024,Leasehold,Legal Marketing Services,Post Completion Team,Sharia Murphy,Head Office,Conveyancing - Purchase,18/03/2024,Not Closed,LMS,LMS,252
604281,09/08/2023,158,18/03/2024,Freehold,E-Conveyancer,Michelle Cabral-Syers,Michelle Cabral-Syers,Head Office,Conveyancing - Purchase,N/A,Not Closed,BM ,BM,224
623144,04/09/2023,140,18/03/2024,Leasehold,Direct,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Purchase,18/03/2024,Not Closed,Main Fees,,198
629073,21/09/2023,127,18/03/2024,Freehold,Skipton Building Society,Post Completion Team,support9@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,181
648383,02/10/2023,120,18/03/2024,Leasehold,SortRefer,Post Completion Team,Outsource Post Completion,Head Office,Conveyancing - Purchase,15/03/2024,Not Closed,Sort Refer,SortRefer,170
651582,10/10/2023,114,18/03/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,18/03/2024,Not Closed,LMS,LMS,162
654867,19/10/2023,107,18/03/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,20/02/2024,Not Closed,LMS,LMS,153
655082,19/10/2023,107,18/03/2024,Leasehold,Direct,Charlotte Vining,Charlotte Vining,Head Office,Conveyancing - Sale,29/02/2024,Not Closed,Main Fees,,153
657475,26/10/2023,102,18/03/2024,Freehold,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Main Fees,,146
661032,06/11/2023,95,18/03/2024,Freehold,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,14/03/2024,Not Closed,Sort Refer,SortRefer,135
661614,07/11/2023,94,18/03/2024,Leasehold,United Legal Services,Post Completion Team,Outsource Post Completion,Head Office,Conveyancing - Purchase,13/03/2024,Not Closed,E Conveyancer ,BM,134
663793,14/11/2023,89,18/03/2024,Freehold,Direct,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,29/02/2024,Not Closed,Main Fees,,127
668467,27/11/2023,80,18/03/2024,Freehold,CP Really Moving,Post Completion Team,Janet Slattery,Head Office,Conveyancing - Purchase,18/03/2024,Not Closed,Conveyancer Plus,CP Really Moving,114
670463,04/12/2023,75,18/03/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,18/03/2024,Not Closed,E Conveyancer ,ULS,107
673048,12/12/2023,69,18/03/2024,Freehold,Legal Marketing Services,Sonia Bains,Sonia Bains,Head Office,Conveyancing - Purchase,N/A,Not Closed,LMS,LMS,99
675051,19/12/2023,64,18/03/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,07/03/2024,Not Closed,E Conveyancer ,ULS,92
676900,03/01/2024,53,18/03/2024,Freehold,United Legal Services,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,15/03/2024,Not Closed,BM ,BM,77
677581,05/01/2024,51,18/03/2024,Leasehold,Thornley Groves,Archive,Archive,Head Office,Conveyancing - Sale,18/03/2024,Not Closed,Thornley Groves (City Centre),Thornley Groves,75
678218,09/01/2024,49,18/03/2024,Freehold,ULS,Amy  Sutton,Amy  Sutton,Head Office,Conveyancing - Purchase,18/03/2024,Not Closed,E Conveyancer ,ULS,71
681304,18/01/2024,42,18/03/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,15/03/2024,Not Closed,E Conveyancer ,ULS,62
683354,24/01/2024,38,18/03/2024,Freehold,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,On Hold,Conveyancing Alliance,CAL,56
685338,29/01/2024,35,18/03/2024,Freehold,ULS,Post Completion Team,support9@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,51
687370,02/02/2024,31,18/03/2024,Freehold,Panel: Local Conveyancing Quote,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LCQ,Local Conveyancing Quote,47
