Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
570236,11/05/2023,276,31/05/2024,Freehold,Conveyancing Plus ,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,29/05/2024,Not Closed,Conveyancer Plus,Conveyancer Plus,389
580096,06/06/2023,258,31/05/2024,Freehold,ULS,Archive,Archive,Head Office,Conveyancing - Sale,23/05/2024,Not Closed,E Conveyancer ,ULS,363
602303,03/08/2023,216,31/05/2024,Freehold,Conveyancing Plus ,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,21/05/2024,Not Closed,Conveyancer Plus,Conveyancer Plus,305
658694,30/10/2023,154,31/05/2024,Leasehold,SortRefer,Post Completion Team,Angela Hall,Head Office,Conveyancing - Purchase,31/05/2024,Not Closed,Sort Refer,SortRefer,217
662007,08/11/2023,147,31/05/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,30/05/2024,Not Closed,LMS,LMS,208
666952,22/11/2023,137,31/05/2024,Freehold,CP Really Moving,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,21/02/2024,Not Closed,Conveyancer Plus,,194
672438,11/12/2023,124,31/05/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,175
672931,12/12/2023,123,31/05/2024,Freehold,Conveyancing Calculator Plugin,Keanan Harrison,Keanan Harrison,Head Office,Conveyancing - Sale,30/05/2024,Not Closed,Main Fees,,174
673500,13/12/2023,122,31/05/2024,Leasehold,Conveyancing Calculator Plugin,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,29/05/2024,Not Closed,Conveyancer Plus,,173
674768,19/12/2023,118,31/05/2024,Freehold,,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,167
676664,03/01/2024,107,31/05/2024,Freehold,CAL Integration,Simona Ralyte,Simona Ralyte,Head Office,Conveyancing - Purchase,23/02/2024,Not Closed,Conveyancing Alliance,CAL,152
677793,08/01/2024,104,31/05/2024,Freehold,Movin Legal,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,31/05/2024,Not Closed,Movin Legal,Movin Legal,147
678838,10/01/2024,102,31/05/2024,Leasehold,ULS,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Purchase,29/05/2024,Not Closed,E Conveyancer ,ULS,145
680130,15/01/2024,99,31/05/2024,Leasehold,CP Really Moving,Archive,Archive,Head Office,Conveyancing - Sale,30/05/2024,Not Closed,Conveyancer Plus Really Moving,Conveyancer Plus,140
681702,18/01/2024,96,31/05/2024,Leasehold,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,137
683070,23/01/2024,93,31/05/2024,Leasehold,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,31/05/2024,Not Closed,Sort Refer,SortRefer,132
683913,25/01/2024,91,31/05/2024,Freehold,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,130
684226,25/01/2024,91,31/05/2024,Leasehold,United Legal Services,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Purchase,10/05/2024,Not Closed,BM ,BM,130
685753,30/01/2024,88,31/05/2024,Leasehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,31/05/2024,Not Closed,E Conveyancer ,ULS,125
686362,31/01/2024,87,31/05/2024,Freehold,CP Really Moving,Alice Francisco,Alice Francisco,Head Office,Conveyancing - Purchase,24/05/2024,Not Closed,Conveyancer Plus Really Moving,Conveyancer Plus,124
686779,01/02/2024,86,31/05/2024,Freehold,Legal Marketing Services,Charlotte Vining,Charlotte Vining,Head Office,Conveyancing - Purchase,31/05/2024,Not Closed,LMS,LMS,123
687355,02/02/2024,85,31/05/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,30/05/2024,Not Closed,LMS,LMS,122
688404,06/02/2024,83,31/05/2024,Freehold,Direct,Archive,Archive,Head Office,Conveyancing - Sale,20/05/2024,Not Closed,Main Fees,,118
689210,07/02/2024,82,31/05/2024,Leasehold,Thornley Groves,George  Bokuchava,George  Bokuchava,Head Office,Conveyancing - Purchase,30/05/2024,Not Closed,Thornley Groves (City Centre),Thornley Groves,117
691994,15/02/2024,76,31/05/2024,Freehold,SortRefer,Archive,Archive,Head Office,Conveyancing - Sale,16/05/2024,Not Closed,Sort Refer,SortRefer,109
691996,15/02/2024,76,31/05/2024,Freehold,SortRefer,Post Completion Team,Janet Slattery,Head Office,Conveyancing - Purchase,16/05/2024,Not Closed,Sort Refer,SortRefer,109
692351,15/02/2024,76,31/05/2024,Freehold,Legal Marketing Services,Soh Sohail,Soh Sohail,Head Office,Conveyancing - Purchase,31/05/2024,Not Closed,LMS,LMS,109
692542,16/02/2024,75,31/05/2024,Freehold,CAL Integration,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,24/05/2024,Not Closed,Conveyancing Alliance,CAL,108
692705,16/02/2024,75,31/05/2024,Freehold,Legal Marketing Services,Post Completion Team,Gina Fryer,Head Office,Conveyancing - Purchase,30/05/2024,Not Closed,LMS,LMS,108
693110,19/02/2024,74,31/05/2024,Freehold,Tm Connect,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage LEASEHOLD (CDPL Limited) ,Sequence Leasehold Remortgage CDPL,105
694482,21/02/2024,72,31/05/2024,Freehold,Legal Marketing Services,Johnathon  Wright,Johnathon  Wright,Head Office,Conveyancing - Purchase,N/A,Not Closed,LMS,LMS,103
694909,22/02/2024,71,31/05/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,23/05/2024,Not Closed,E Conveyancer ,ULS,102
