Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
597391,20/07/2023,168,12/03/2024,Leasehold,United Legal Services,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Purchase,12/03/2024,Not Closed,BM ,BM,238
622276,31/08/2023,138,12/03/2024,Freehold,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,29/02/2024,Not Closed,Sort Refer,SortRefer,196
625409,11/09/2023,131,12/03/2024,Leasehold,CP Really Moving,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,11/03/2024,Not Closed,Conveyancer Plus,CP Really Moving,185
627634,18/09/2023,126,12/03/2024,Freehold,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,12/03/2024,Not Closed,Sort Refer,SortRefer,178
631164,27/09/2023,119,12/03/2024,Leasehold,Thornley Groves,salepostcompletion@lpropertylawyers.co.uk,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,12/03/2024,Not Closed,Thornley Groves (City Centre),Thornley Groves,169
650696,09/10/2023,111,12/03/2024,Leasehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,157
652802,13/10/2023,107,12/03/2024,Leasehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,12/03/2024,Not Closed,E Conveyancer ,ULS,153
654116,17/10/2023,105,12/03/2024,Freehold,Panel: Local Conveyancing Quote,Post Completion Team,Outsource Post Completion,Head Office,Conveyancing - Purchase,11/03/2024,Not Closed,LCQ,Local Conveyancing Quote,149
655600,20/10/2023,102,12/03/2024,,ReallyMoving Webhook,Post Completion Team,Gina Fryer,Head Office,Conveyancing - Purchase,12/03/2024,Not Closed,Really Moving ,ReallyMoving,146
661076,06/11/2023,91,12/03/2024,Leasehold,Direct,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,12/03/2024,Not Closed,Main Fees,,129
670651,04/12/2023,71,12/03/2024,Freehold,United Legal Services,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,29/02/2024,Not Closed,E Conveyancer ,BM,101
670654,04/12/2023,71,12/03/2024,Freehold,United Legal Services,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,29/02/2024,Not Closed,E Conveyancer ,BM,101
670785,04/12/2023,71,12/03/2024,Freehold,SortRefer,Post Completion Team,Outsource Post Completion,Head Office,Conveyancing - Purchase,12/03/2024,Not Closed,Sort Refer,SortRefer,101
670789,04/12/2023,71,12/03/2024,Freehold,SortRefer,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,12/03/2024,Not Closed,Sort Refer,SortRefer,101
672730,11/12/2023,66,12/03/2024,Freehold,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,94
675853,22/12/2023,57,12/03/2024,Freehold,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,83
678343,09/01/2024,45,12/03/2024,Leasehold,,Daniel Gardner,Daniel Gardner,Head Office,Remortgage,N/A,Not Closed,Main Fees,,65
678361,09/01/2024,45,12/03/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,11/03/2024,Not Closed,E Conveyancer ,ULS,65
683756,24/01/2024,34,12/03/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,50
687768,05/02/2024,26,12/03/2024,Freehold,Direct,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Main Fees,,38
