Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
577819,31-05-2023,161,11-01-2024,Panel: Local Conveyancing Quote,Kadie Pickering,Kadie Pickering,Head Office,Conveyancing - Purchase,N/A,Not Closed,LCQ,Local Conveyancing Quote,229
592041,07-07-2023,134,11-01-2024,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,192
595588,17-07-2023,128,11-01-2024,LMS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,11-01-2024,Not Closed,LMS,LMS,182
597175,20-07-2023,125,11-01-2024,ULS,Michelle Cabral-Syers,Michelle Cabral-Syers,Head Office,Conveyancing - Purchase,04-01-2024,Not Closed,E Conveyancer ,ULS,179
598915,25-07-2023,122,11-01-2024,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,174
599777,27-07-2023,120,11-01-2024,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,172
603297,07-08-2023,113,11-01-2024,Legal Marketing Services,Post Completion Team,Support 6,Head Office,Conveyancing - Purchase,11-01-2024,On Hold,LMS,LMS,161
603422,07-08-2023,113,11-01-2024,Legal Marketing Services,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,161
604506,10-08-2023,110,11-01-2024,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,09-01-2024,Not Closed,Sort Refer,SortRefer,158
616956,15-08-2023,107,11-01-2024,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,153
619739,23-08-2023,101,11-01-2024,Tm Connect,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,145
621002,29-08-2023,97,11-01-2024,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,139
622387,01-09-2023,94,11-01-2024,ULS,Post Completion Team,Support 6,Head Office,Conveyancing - Purchase,03-01-2024,On Hold,E Conveyancer ,ULS,136
