Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
522051,30/11/2022,412,28/06/2024,Leasehold,Movin Legal,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,27/06/2024,Not Closed,Movin Legal,Movin Legal,580
540928,14/02/2023,358,28/06/2024,Freehold,Conveyancing Calculator Plugin,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,24/06/2024,Not Closed,Main Fees,,504
598991,25/07/2023,243,28/06/2024,Leasehold,United Legal Services,Post Completion Team,Angela Hall,Head Office,Conveyancing - Purchase,26/06/2024,Not Closed,BM ,BM,343
602223,03/08/2023,236,28/06/2024,Leasehold,United Legal Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,24/06/2024,Not Closed,E Conveyancer ,BM,334
660954,06/11/2023,169,28/06/2024,Leasehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,26/06/2024,Not Closed,E Conveyancer ,ULS,239
661853,08/11/2023,167,28/06/2024,Freehold,CP Really Moving,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,26/06/2024,Not Closed,Conveyancer Plus,,237
665912,20/11/2023,159,28/06/2024,Freehold,ULS,Gemma Calcott,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,13/02/2024,Not Closed,E Conveyancer ,ULS,225
671863,07/12/2023,146,28/06/2024,Leasehold,SortRefer,Post Completion Team,Janet Slattery,Head Office,Conveyancing - Purchase,20/06/2024,Not Closed,Sort Refer,SortRefer,208
675082,19/12/2023,138,28/06/2024,Freehold,Movin Legal,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Movin Legal,Movin Legal,196
676124,29/12/2023,130,28/06/2024,Freehold,Legal Marketing Services,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,26/03/2024,Not Closed,LMS,LMS,186
681235,17/01/2024,117,28/06/2024,Freehold,Legal Marketing Services,Post Completion Team,Gina Fryer,Head Office,Conveyancing - Purchase,20/06/2024,Not Closed,LMS,LMS,167
681375,18/01/2024,116,28/06/2024,Freehold,Direct,salepostcompletion@lpropertylawyers.co.uk,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,27/06/2024,Not Closed,Main Fees,,166
681376,18/01/2024,116,28/06/2024,Leasehold,Direct,George  Bokuchava,George  Bokuchava,Head Office,Conveyancing - Purchase,26/06/2024,Not Closed,Main Fees,,166
682083,19/01/2024,115,28/06/2024,Freehold,ULS,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,28/06/2024,Not Closed,E Conveyancer ,ULS,165
682624,22/01/2024,114,28/06/2024,Leasehold,United Legal Services,Alice Francisco,Alice Francisco,Head Office,Conveyancing - Purchase,11/06/2024,Not Closed,BM ,BM,162
684015,25/01/2024,111,28/06/2024,Freehold,Legal Marketing Services,Sonia Bains,Sonia Bains,Head Office,Conveyancing - Purchase,27/06/2024,Not Closed,LMS,LMS,159
