Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
672933,12/12/2023,125,04/06/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 6,Head Office,Remortgage,N/A,Not Closed,Main Fees,,177
674233,15/12/2023,122,04/06/2024,Leasehold,Legal Marketing Services,Post Completion Team,Support 6,Head Office,Remortgage,N/A,On Hold,LMS,LMS,174
674913,19/12/2023,120,04/06/2024,Leasehold,Legal Marketing Services,Post Completion Team,Support 6,Head Office,Remortgage,N/A,On Hold,LMS,LMS,170
684688,26/01/2024,92,04/06/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,04/06/2024,Not Closed,E Conveyancer ,ULS,132
693280,19/02/2024,76,04/06/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,108
694815,22/02/2024,73,04/06/2024,Freehold,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,105
697063,27/02/2024,70,04/06/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,31/05/2024,Not Closed,E Conveyancer ,ULS,100
697068,27/02/2024,70,04/06/2024,Freehold,ULS,Archive,Archive,Head Office,Conveyancing - Sale,31/05/2024,Not Closed,E Conveyancer ,ULS,100
699634,05/03/2024,65,04/06/2024,Leasehold,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,93
703444,14/03/2024,58,04/06/2024,Freehold,Value Conveyancer One,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,30/05/2024,Not Closed,Value Conveyancer One,Value Conveyancer,84
711441,18/03/2024,56,04/06/2024,Freehold,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,80
712586,21/03/2024,53,04/06/2024,Freehold,Legal Marketing Services,Post Completion Team,Jason  Smith,Head Office,Conveyancing - Purchase,04/06/2024,Not Closed,LMS,LMS,77
730882,25/04/2024,28,04/06/2024,Freehold,Movin Legal,Archive,Archive,Head Office,Conveyancing - Sale,N/A,Not Closed,Movin Legal,Movin Legal,42
751568,03/05/2024,22,04/06/2024,Freehold,Movin Legal,Post Completion Team,Support 2,Head Office,Remortgage,N/A,On Hold,Movin Legal,Movin Legal,34
