Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
560376,13-04-2023,155,16-11-2023,Legal Marketing Services,Post Completion Team,Post Completion Team,Head Office,Conveyancing - Purchase,16-11-2023,Not Closed,LMS,LMS,221
564958,25-04-2023,147,16-11-2023,Movin Legal,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,16-11-2023,Not Closed,Movin Legal,Movin Legal,209
572599,17-05-2023,131,16-11-2023,Conveyancing Plus ,Sophie Darlington,Sophie Darlington,Head Office,Conveyancing - Purchase,14-11-2023,Not Closed,Conveyancer Plus,Conveyancer Plus,187
577645,31-05-2023,121,16-11-2023,Movin Legal,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,16-11-2023,Not Closed,Movin Legal,Movin Legal,173
588376,28-06-2023,101,16-11-2023,SortRefer,Post Completion Team,Support 8,Head Office,Conveyancing - Purchase,N/A,Not Closed,Sort Refer,SortRefer,145
589571,03-07-2023,98,16-11-2023,SortRefer,Archive,Archive,Head Office,Conveyancing - Sale,16-11-2023,Not Closed,Sort Refer,SortRefer,140
597504,20-07-2023,85,16-11-2023,ULS,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,13-11-2023,Not Closed,E Conveyancer ,ULS,123
597505,20-07-2023,85,16-11-2023,ULS,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,13-11-2023,Not Closed,E Conveyancer ,ULS,123
597692,21-07-2023,84,16-11-2023,BM,Charley Hutchinson,Charley Hutchinson,Head Office,Conveyancing - Sale,10-11-2023,Not Closed,BM ,BM,122
597693,21-07-2023,84,16-11-2023,BM,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,10-11-2023,Not Closed,BM ,BM,122
597954,21-07-2023,84,16-11-2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,122
599845,27-07-2023,80,16-11-2023,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,16/11/0023,Not Closed,E Conveyancer ,ULS,116
601462,01-08-2023,77,16-11-2023,ULS,Clare Miller,Clare Miller,Head Office,Conveyancing - Purchase,15-11-2023,Not Closed,E Conveyancer ,ULS,111
601463,01-08-2023,77,16-11-2023,ULS,Clare Miller,Clare Miller,Head Office,Conveyancing - Sale,15-11-2023,Not Closed,E Conveyancer ,ULS,111
601749,02-08-2023,76,16-11-2023,Really Moving,Sophie Darlington,Sophie Darlington,Head Office,Conveyancing - Purchase,15-11-2023,Not Closed,Main Fees,,110
604996,11-08-2023,69,16-11-2023,ULS,Charley Hutchinson,Charley Hutchinson,Head Office,Conveyancing - Purchase,N/A,Not Closed,E Conveyancer ,ULS,101
618623,18-08-2023,64,16-11-2023,Skipton,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,94
622605,01-09-2023,54,16-11-2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,80
622704,01-09-2023,54,16-11-2023,United Legal Services,Post Completion Team,Samantha Williams,Head Office,Conveyancing - Purchase,10-11-2023,Not Closed,BM ,,80
651666,11-10-2023,26,16-11-2023,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,40
