Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
355578,27/10/2021,667,17/05/2024,Leasehold,Legal Marketing Services,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,17/05/2024,Not Closed,LMS,LMS,937
584998,20/06/2023,238,17/05/2024,Freehold,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,13/05/2024,Not Closed,Sort Refer,SortRefer,336
604170,09/08/2023,202,17/05/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,286
649002,03/10/2023,163,17/05/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,15/05/2024,Not Closed,LMS,LMS,231
651527,10/10/2023,158,17/05/2024,Leasehold,SortRefer,Post Completion Team,Jason  Smith,Head Office,Conveyancing - Purchase,17/05/2024,Not Closed,Sort Refer,SortRefer,224
664782,16/11/2023,131,17/05/2024,Freehold,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,187
665792,20/11/2023,129,17/05/2024,Freehold,,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,20/02/2024,Not Closed,E Conveyancer ,ULS,183
665810,20/11/2023,129,17/05/2024,Freehold,,Post Completion Team,Angela Hall,Head Office,Conveyancing - Purchase,20/02/2024,Not Closed,E Conveyancer ,ULS,183
665936,20/11/2023,129,17/05/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,13/05/2024,Not Closed,E Conveyancer ,ULS,183
670639,04/12/2023,119,17/05/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,17/05/2024,Not Closed,E Conveyancer ,ULS,169
671220,05/12/2023,118,17/05/2024,Freehold,CAL Integration,Charley Hutchinson,Charley Hutchinson,Head Office,Conveyancing - Purchase,23/04/2024,Not Closed,Conveyancing Alliance,CAL,168
672178,08/12/2023,115,17/05/2024,Leasehold,Legal Marketing Services,Luke  Warrior,Luke  Warrior,Head Office,Conveyancing - Purchase,10/05/2024,Not Closed,LMS,LMS,165
676536,02/01/2024,98,17/05/2024,Leasehold,Thornley Groves,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,17/05/2024,Not Closed,Thornley Groves,,140
679476,12/01/2024,90,17/05/2024,Leasehold,CAL Integration,Dane  Hughes,Dane  Hughes,Head Office,Conveyancing - Purchase,16/05/2024,Not Closed,Conveyancing Alliance,CAL,130
681109,17/01/2024,87,17/05/2024,Leasehold,Conveyancing Plus ,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,16/05/2024,Not Closed,Conveyancer Plus,Conveyancer Plus,125
681795,19/01/2024,85,17/05/2024,Freehold,Movin Legal,Charlotte Vining,Charlotte Vining,Head Office,Conveyancing - Purchase,17/05/2024,Not Closed,Movin Legal,Movin Legal,123
681993,19/01/2024,85,17/05/2024,Freehold,ULS,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,17/05/2024,Not Closed,E Conveyancer ,ULS,123
683692,24/01/2024,82,17/05/2024,Freehold,Value Conveyancer One,Amy  Sutton,Amy  Sutton,Head Office,Conveyancing - Purchase,17/05/2024,Not Closed,Value Conveyancer One,Value Conveyancer,118
685992,31/01/2024,77,17/05/2024,Leasehold,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,15/05/2024,Not Closed,Sort Refer,SortRefer,111
686241,31/01/2024,77,17/05/2024,Leasehold,,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,10/05/2024,Not Closed,Conveyancing Alliance,CAL,111
