Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
560064,12/04/2023,237,08/03/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,08/03/2024,Not Closed,E Conveyancer ,ULS,335
583535,15/06/2023,191,08/03/2024,Leasehold,SortRefer,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,08/03/2024,Not Closed,Sort Refer,SortRefer,271
593370,12/07/2023,172,08/03/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,N/A,Not Closed,E Conveyancer ,ULS,244
622401,01/09/2023,135,08/03/2024,Leasehold,ULS,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,N/A,Not Closed,E Conveyancer ,ULS,193
625339,11/09/2023,129,08/03/2024,Freehold,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,183
630651,26/09/2023,118,08/03/2024,Leasehold,United Legal Services,Post Completion Team,Gina Fryer,Head Office,Conveyancing - Purchase,08/03/2024,Not Closed,E Conveyancer ,BM,168
631938,29/09/2023,115,08/03/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,08/03/2024,Not Closed,E Conveyancer ,ULS,165
632231,29/09/2023,115,08/03/2024,Leasehold,E-Conveyancer,Post Completion Team,Sharia Murphy,Head Office,Conveyancing - Purchase,26/02/2024,Not Closed,E Conveyancer ,ULS,165
649042,03/10/2023,113,08/03/2024,Freehold,SortRefer,Post Completion Team,Outsource Post Completion,Head Office,Conveyancing - Purchase,08/03/2024,Not Closed,Sort Refer,SortRefer,161
649250,03/10/2023,113,08/03/2024,Leasehold,Conveyancing Plus ,Post Completion Team,Gina Fryer,Head Office,Conveyancing - Purchase,08/02/2024,Not Closed,Conveyancer Plus,,161
652591,13/10/2023,105,08/03/2024,Freehold,CAL Integration,Charley Hutchinson,Charley Hutchinson,Head Office,Conveyancing - Purchase,29/02/2024,Not Closed,Conveyancing Alliance,CAL,151
654651,18/10/2023,102,08/03/2024,Leasehold,CAL Integration,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,04/03/2024,Not Closed,Main Fees,,146
656659,24/10/2023,98,08/03/2024,Leasehold,CP Really Moving,Post Completion Team,Janet Slattery,Head Office,Conveyancing - Purchase,07/03/2024,Not Closed,Best Quote Mortgages and Loans,,140
658931,30/10/2023,94,08/03/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,05/03/2024,Not Closed,E Conveyancer ,ULS,134
659807,01/11/2023,92,08/03/2024,Freehold,CAL Integration,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,04/03/2024,Not Closed,Conveyancing Alliance,CAL,132
660217,02/11/2023,91,08/03/2024,Leasehold,ULS,Post Completion Team,Janet Slattery,Head Office,Conveyancing - Purchase,05/03/2024,Not Closed,E Conveyancer ,ULS,131
661803,08/11/2023,87,08/03/2024,Leasehold,Legal Marketing Services,Charlotte Vining,Charlotte Vining,Head Office,Conveyancing - Purchase,06/03/2024,Not Closed,LMS,LMS,125
663456,13/11/2023,84,08/03/2024,Freehold,,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,16/02/2024,Not Closed,Main Fees,,120
663980,14/11/2023,83,08/03/2024,Leasehold,CP Really Moving,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Sale,07/03/2024,Not Closed,Conveyancer Plus,CP Really Moving,119
664688,15/11/2023,82,08/03/2024,Freehold,Panel: Abacus Mortgages,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,07/03/2024,Not Closed,Abacus Mortgages ,Abacus Mortgages,118
664836,16/11/2023,81,08/03/2024,Freehold,CP Really Moving,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,06/03/2024,Not Closed,Conveyancer Plus,CP Really Moving,117
666021,20/11/2023,79,08/03/2024,Freehold,LMS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Main Fees,,113
666967,22/11/2023,77,08/03/2024,Leasehold,Value Conveyancer One,salepostcompletion@lpropertylawyers.co.uk,Post Completion Team,Head Office,Conveyancing - Sale,08/03/2024,Not Closed,Value Conveyancer One,Value Conveyancer,111
668170,27/11/2023,74,08/03/2024,Freehold,ULS,Post Completion Team,Gina Fryer,Head Office,Conveyancing - Purchase,06/03/2024,Not Closed,E Conveyancer ,ULS,106
668738,28/11/2023,73,08/03/2024,Freehold,Legal Marketing Services,Alice Francisco,Alice Francisco,Head Office,Conveyancing - Purchase,22/02/2024,Not Closed,LMS,LMS,105
668846,28/11/2023,73,08/03/2024,Freehold,Panel: Abacus Mortgages,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,01/03/2024,Not Closed,Abacus Mortgages ,Abacus Mortgages,105
668914,28/11/2023,73,08/03/2024,Freehold,E-Conveyancer,Post Completion Team,Gina Fryer,Head Office,Conveyancing - Purchase,05/03/2024,Not Closed,E Conveyancer ,ULS,105
669184,29/11/2023,72,08/03/2024,Freehold,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,04/03/2024,Not Closed,Sort Refer,SortRefer,104
669384,29/11/2023,72,08/03/2024,Freehold,United Legal Services,Charlotte Vining,Charlotte Vining,Head Office,Conveyancing - Sale,N/A,Not Closed,E Conveyancer ,BM,104
669961,30/11/2023,71,08/03/2024,Leasehold,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,103
670288,01/12/2023,70,08/03/2024,Leasehold,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,102
670739,04/12/2023,69,08/03/2024,Freehold,CP Really Moving,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Purchase,07/03/2024,Not Closed,Conveyancer Plus,CP Really Moving,99
670790,04/12/2023,69,08/03/2024,Freehold,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,07/03/2024,Not Closed,Sort Refer,SortRefer,99
670945,05/12/2023,68,08/03/2024,Freehold,Conveyancing Plus ,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,08/03/2024,Not Closed,Main Fees,,98
671686,07/12/2023,66,08/03/2024,Freehold,United Legal Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,29/02/2024,Not Closed,BM ,BM,96
672491,11/12/2023,64,08/03/2024,Freehold,Direct,Keanan Harrison,Keanan Harrison,Head Office,Conveyancing - Sale,08/03/2024,Not Closed,Main Fees,,92
676034,27/12/2023,52,08/03/2024,Freehold,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,07/03/2024,Not Closed,Sort Refer,SortRefer,76
677520,05/01/2024,45,08/03/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,06/03/2024,Not Closed,E Conveyancer ,ULS,67
677960,08/01/2024,44,08/03/2024,Freehold,Legal Marketing Services,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,04/03/2024,Not Closed,LMS,LMS,64
677978,08/01/2024,44,08/03/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,04/03/2024,Not Closed,LMS,LMS,64
678395,09/01/2024,43,08/03/2024,Freehold,TM Connect ,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,63
679057,11/01/2024,41,08/03/2024,Leasehold,,Daniel Gardner,Daniel Gardner,Head Office,Remortgage,N/A,Not Closed,Main Fees,,61
681218,17/01/2024,37,08/03/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,08/03/2024,Not Closed,E Conveyancer ,ULS,55
682442,22/01/2024,34,08/03/2024,Freehold,Direct,Charley Hutchinson,Charley Hutchinson,Head Office,Conveyancing - Purchase,04/03/2024,Not Closed,Main Fees,,50
686543,01/02/2024,26,08/03/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,40
687114,02/02/2024,25,08/03/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,N/A,Not Closed,E Conveyancer ,ULS,39
687284,02/02/2024,25,08/03/2024,Freehold,Panel: Local Conveyancing Quote,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LCQ TRB,Local Conveyancing Quote,39
689553,08/02/2024,21,08/03/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,33
