Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
551476,16/03/2023,212,08/01/2024,Conveyancing Plus ,Archive,Archive,Head Office,Conveyancing - Sale,04/01/2024,Not Closed,Main Fees,Conveyancing Plus ,300
567156,02/05/2023,179,08/01/2024,United Legal Services,Post Completion Team,Sharia Murphy,Head Office,Conveyancing - Purchase,N/A,Not Closed,E Conveyancer ,BM,253
571430,15/05/2023,170,08/01/2024,Movin Legal,Dane  Hughes,Dane  Hughes,Head Office,Conveyancing - Purchase,19/12/2023,Not Closed,Movin Legal,Movin Legal,240
587794,27/06/2023,139,08/01/2024,SortRefer,Sophie Darlington,Sophie Darlington,Head Office,Conveyancing - Purchase,N/A,Not Closed,Sort Refer,SortRefer,197
592990,11/07/2023,129,08/01/2024,Conveyancing Plus ,Charlotte Vining,Charlotte Vining,Head Office,Conveyancing - Purchase,04/12/2023,Not Closed,Conveyancer Plus,Conveyancer Plus,183
617941,17/08/2023,102,08/01/2024,CP Really Moving,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,05/01/2024,Not Closed,Conveyancer Plus,CP Really Moving,146
619698,23/08/2023,98,08/01/2024,Legal Marketing Services,Post Completion Team,Janet Slattery,Head Office,Conveyancing - Purchase,N/A,Not Closed,LMS,LMS,140
621145,29/08/2023,94,08/01/2024,Skipton,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,134
622368,01/09/2023,91,08/01/2024,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,131
625984,13/09/2023,83,08/01/2024,ULS,Post Completion Team,Support 6,Head Office,Conveyancing - Purchase,11/12/2023,Not Closed,E Conveyancer ,ULS,119
626789,14/09/2023,82,08/01/2024,United Legal Services,Kadie Pickering,Kadie Pickering,Head Office,Conveyancing - Sale,N/A,Not Closed,BM ,BM,118
628325,20/09/2023,78,08/01/2024,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,112
650347,06/10/2023,66,08/01/2024,Direct,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,08/01/2024,Not Closed,Main Fees,,96
650535,06/10/2023,66,08/01/2024,SortRefer,Post Completion Team,Support 6,Head Office,Conveyancing - Purchase,N/A,Not Closed,Sort Refer,SortRefer,96
650746,09/10/2023,65,08/01/2024,CP Really Moving,Archive,Archive,Head Office,Conveyancing - Sale,N/A,Not Closed,Conveyancer Plus,CP Really Moving,93
650921,09/10/2023,65,08/01/2024,ULS,Post Completion Team,Sharia Murphy,Head Office,Conveyancing - Purchase,21/12/2023,Not Closed,E Conveyancer ,ULS,93
652078,11/10/2023,63,08/01/2024,Thornley Groves,George  Bokuchava,Krisella Lyons,Head Office,Conveyancing - Purchase,08/01/2024,Not Closed,Main Fees,,91
652634,13/10/2023,61,08/01/2024,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,89
652936,13/10/2023,61,08/01/2024,Conveyancing Plus ,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,02/01/2024,Not Closed,Conveyancer Plus,Conveyancer Plus,89
657075,25/10/2023,53,08/01/2024,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,77
660589,03/11/2023,46,08/01/2024,Movin Legal,Post Completion Team,Support 2,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,68
661873,08/11/2023,43,08/01/2024,CAL Integration,Charlene  Hickman,Charlene  Hickman,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,63
665155,16/11/2023,37,08/01/2024,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,55
666075,20/11/2023,35,08/01/2024,Conveyancing Direct Property Law ,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,51
668120,27/11/2023,30,08/01/2024,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,44
669359,29/11/2023,28,08/01/2024,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,42
