Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
570832,12/05/2023,293,26/06/2024,Leasehold,United Legal Services,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,25/06/2024,Not Closed,Main Fees,,413
676052,27/12/2023,130,26/06/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,15/04/2024,Not Closed,E Conveyancer ,ULS,184
676056,27/12/2023,130,26/06/2024,Freehold,ULS,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,E Conveyancer ,ULS,184
682674,22/01/2024,112,26/06/2024,Leasehold,,Susan Burrell,Susan Burrell,Head Office,Remortgage,N/A,Not Closed,Main Fees,,158
686502,01/02/2024,104,26/06/2024,Freehold,Conveyancing Calculator Plugin,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,20/06/2024,Not Closed,Main Fees,,148
688263,06/02/2024,101,26/06/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,20/06/2024,Not Closed,LMS,LMS,143
690733,12/02/2024,97,26/06/2024,Freehold,Direct,purchasepostcompletion@lpropertylawyers.co.uk,Post Completion Team,Head Office,Conveyancing - Purchase,18/06/2024,Not Closed,Main Fees,,137
694779,22/02/2024,89,26/06/2024,Freehold,CAL Integration,Daniel Gardner,Daniel Gardner,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,127
697487,28/02/2024,85,26/06/2024,Freehold,Movin Legal,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Movin Legal,Movin Legal,121
698904,04/03/2024,82,26/06/2024,Freehold,Legal Marketing Services,Charley Hutchinson,Charley Hutchinson,Head Office,Conveyancing - Purchase,N/A,Not Closed,LMS,LMS,116
699853,06/03/2024,80,26/06/2024,Freehold,Conveyancing Calculator Plugin,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,20/06/2024,Not Closed,Main Fees,,114
699928,06/03/2024,80,26/06/2024,Leasehold,Movin Legal,Post Completion Team,Support 6,Head Office,Remortgage,N/A,On Hold,Movin Legal,Movin Legal,114
700919,08/03/2024,78,26/06/2024,Freehold,CAL Integration,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,26/06/2024,Not Closed,Conveyancing Alliance,CAL,112
703157,14/03/2024,74,26/06/2024,Leasehold,CP Really Moving,Post Completion Team,Angela Hall,Head Office,Conveyancing - Purchase,19/06/2024,Not Closed,Main Fees,,106
711483,18/03/2024,72,26/06/2024,Freehold,CAL Integration,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Sale,21/06/2024,Not Closed,Conveyancing Alliance,CAL,102
711672,19/03/2024,71,26/06/2024,Freehold,CAL Integration,Post Completion Team,Support 6,Head Office,Remortgage,N/A,On Hold,Conveyancing Alliance,CAL,101
711681,19/03/2024,71,26/06/2024,Freehold,CAL Integration,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Purchase,21/06/2024,Not Closed,Conveyancing Alliance,CAL,101
713766,25/03/2024,67,26/06/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,24/06/2024,Not Closed,E Conveyancer ,ULS,95
716301,02/04/2024,61,26/06/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,21/06/2024,Not Closed,LMS,LMS,87
720130,10/04/2024,55,26/06/2024,Freehold,Legal Marketing Services,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,26/06/2024,Not Closed,LMS,LMS,79
729034,22/04/2024,47,26/06/2024,Freehold,Movin Legal,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Movin Legal,Movin Legal,67
730583,24/04/2024,45,26/06/2024,Leasehold,SortRefer,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Sort Refer,SortRefer,65
733470,01/05/2024,40,26/06/2024,Leasehold,Panel: Best Quote Mortgages and Loans,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Best Quote Mortgages and Loans,Best Quote Mortgages and Loans,58
751221,02/05/2024,39,26/06/2024,Freehold,SortRefer,Post Completion Team,Support 9,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,57
754147,10/05/2024,33,26/06/2024,Freehold,CAL Integration,Veronica  Miskell,Veronica  Miskell,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,49
754864,13/05/2024,32,26/06/2024,Freehold,SortRefer,Post Completion Team,Support 9,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,46
767770,13/06/2024,9,26/06/2024,Freehold,SortRefer,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Sort Refer,SortRefer,15
