Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
587985,27/06/2023,172,22/02/2024,United Legal Services,Post Completion Team,Support 6,Head Office,Conveyancing - Purchase,N/A,On Hold,E Conveyancer ,BM,244
602173,03/08/2023,145,22/02/2024,United Legal Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,22/02/2024,Not Closed,E Conveyancer ,BM,207
625157,11/09/2023,118,22/02/2024,Fix My Legals,Post Completion Team,support9@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,On Hold,Fix My Legals - Standard,Fix My Legals,168
630017,25/09/2023,108,22/02/2024,ULS,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,22/02/2024,Not Closed,E Conveyancer ,ULS,154
649388,04/10/2023,101,22/02/2024,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,22/02/2024,Not Closed,E Conveyancer ,ULS,145
651032,09/10/2023,98,22/02/2024,SortRefer,Post Completion Team,Support 6,Head Office,Conveyancing - Purchase,14/02/2024,Not Closed,Sort Refer,SortRefer,140
651393,10/10/2023,97,22/02/2024,Direct,Post Completion Team,support9@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,On Hold,Main Fees,,139
656047,23/10/2023,88,22/02/2024,Value Conveyancer One,salepostcompletion@lpropertylawyers.co.uk,Post Completion Team,Head Office,Conveyancing - Sale,21/02/2024,Not Closed,Value Conveyancer One,Value Conveyancer,126
656048,23/10/2023,88,22/02/2024,Value Conveyancer One,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,21/02/2024,Not Closed,Value Conveyancer One,Value Conveyancer,126
659333,31/10/2023,82,22/02/2024,Movin Legal,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,16/02/2024,Not Closed,Movin Legal,Movin Legal,118
660950,06/11/2023,78,22/02/2024,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,12/02/2024,Not Closed,E Conveyancer ,ULS,112
662616,09/11/2023,75,22/02/2024,ULS,Post Completion Team,support9@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,On Hold,E Conveyancer ,ULS,109
662619,09/11/2023,75,22/02/2024,,Post Completion Team,support9@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,On Hold,E Conveyancer ,ULS,109
664591,15/11/2023,71,22/02/2024,Legal Marketing Services,Luke  Warrior,Luke  Warrior,Head Office,Conveyancing - Sale,16/02/2024,Not Closed,LMS,LMS,103
665278,17/11/2023,69,22/02/2024,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,15/02/2024,Not Closed,E Conveyancer ,ULS,101
665382,17/11/2023,69,22/02/2024,CP Really Moving,Post Completion Team,Janet Slattery,Head Office,Conveyancing - Purchase,22/02/2024,Not Closed,Conveyancer Plus,CP Really Moving,101
667185,23/11/2023,65,22/02/2024,,Sonia Bains,Sonia Bains,Head Office,Conveyancing - Purchase,N/A,Not Closed,Movin Legal,Movin Legal,95
669346,29/11/2023,61,22/02/2024,ULS,Post Completion Team,Support 6,Head Office,Conveyancing - Purchase,19/02/2024,Not Closed,E Conveyancer ,ULS,89
669795,30/11/2023,60,22/02/2024,CP Really Moving,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,22/02/2024,Not Closed,Conveyancer Plus,CP Really Moving,88
670063,01/12/2023,59,22/02/2024,CAL Integration,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,22/02/2024,Successfully,Conveyancing Alliance,CAL,87
672774,11/12/2023,53,22/02/2024,,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,19/02/2024,Not Closed,Movin Legal,Movin Legal,77
674384,18/12/2023,48,22/02/2024,CAL Integration,Susan Burrell,Susan Burrell,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,70
692118,15/02/2024,5,22/02/2024,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,N/A,Not Closed,Sort Refer,SortRefer,11
