Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
554355,24-03-2023,178,29-11-2023,ULS,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,22-11-2023,Not Closed,E Conveyancer ,ULS,252
577640,31-05-2023,130,29-11-2023,Panel: Local Conveyancing Quote,Post Completion Team,Support 5,Head Office,Remortgage,N/A,On Hold,LCQ,Local Conveyancing Quote,184
578652,02-06-2023,128,29-11-2023,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,182
581406,09-06-2023,123,29-11-2023,Conveyancing Calculator Plugin,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,31-10-2023,Not Closed,Main Fees,,175
581919,12-06-2023,122,29-11-2023,Movin Legal,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Purchase,28-11-2023,Not Closed,Movin Legal,Movin Legal,172
581927,12-06-2023,122,29-11-2023,Movin Legal,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Sale,28-11-2023,Not Closed,Movin Legal,Movin Legal,172
586082,21-06-2023,115,29-11-2023,,Post Completion Team,Sharia Murphy,Head Office,Conveyancing - Purchase,N/A,Not Closed,Movin Legal,Movin Legal,163
588439,28-06-2023,110,29-11-2023,ULS,purchasepostcompletion@lpropertylawyers.co.uk,Support 2,Head Office,Conveyancing - Purchase,21-11-2023,Not Closed,E Conveyancer ,ULS,156
588441,28-06-2023,110,29-11-2023,ULS,salepostcompletion@lpropertylawyers.co.uk,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,21-11-2023,Not Closed,E Conveyancer ,ULS,156
588478,28-06-2023,110,29-11-2023,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,28-11-2023,Not Closed,E Conveyancer ,ULS,156
588894,29-06-2023,109,29-11-2023,Movin Legal,Soh Sohail,Soh Sohail,Head Office,Conveyancing - Purchase,28-11-2023,Not Closed,Movin Legal,Movin Legal,155
593384,12-07-2023,100,29-11-2023,CAL Integration,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,17-11-2023,Not Closed,Conveyancing Alliance,CAL,142
594991,14-07-2023,98,29-11-2023,ULS,Charley Hutchinson,Charley Hutchinson,Head Office,Conveyancing - Sale,28-11-2023,Not Closed,E Conveyancer ,ULS,140
598289,24-07-2023,92,29-11-2023,BM,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,31-10-2023,Not Closed,BM ,BM,130
598290,24-07-2023,92,29-11-2023,BM,Post Completion Team,Outsource Post Completion,Head Office,Conveyancing - Purchase,31-10-2023,Not Closed,BM ,BM,130
601325,01-08-2023,86,29-11-2023,Panel: Local Conveyancing Quote,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,28-11-2023,Not Closed,LCQ,Local Conveyancing Quote,122
601452,01-08-2023,86,29-11-2023,ULS,Post Completion Team,Samantha Williams,Head Office,Conveyancing - Purchase,29-11-2023,Not Closed,E Conveyancer ,ULS,122
602287,03-08-2023,84,29-11-2023,SortRefer,Post Completion Team,Outsource Post Completion,Head Office,Conveyancing - Purchase,27-11-2023,Not Closed,Sort Refer,SortRefer,120
617770,17-08-2023,74,29-11-2023,ULS,Timothy Asemota,Timothy Asemota,Head Office,Conveyancing - Purchase,28-11-2023,Not Closed,E Conveyancer ,ULS,106
619485,22-08-2023,71,29-11-2023,Legal Marketing Services,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,28-11-2023,Not Closed,LMS,LMS,101
620387,24-08-2023,69,29-11-2023,Panel: Local Conveyancing Quote,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,23-11-2023,Not Closed,LCQ,Local Conveyancing Quote,99
621666,30-08-2023,65,29-11-2023,Eddison Wells,salepostcompletion@lpropertylawyers.co.uk,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,02-11-2023,Not Closed,Main Fees,,93
623613,05-09-2023,61,29-11-2023,CAL Integration,Post Completion Team,Gina Fryer,Head Office,Conveyancing - Purchase,28-11-2023,Not Closed,Conveyancing Alliance,CAL,87
627837,19-09-2023,51,29-11-2023,ULS,Post Completion Team,Outsource Post Completion,Head Office,Conveyancing - Purchase,21-11-2023,Not Closed,E Conveyancer ,ULS,73
630167,25-09-2023,47,29-11-2023,Conveyancing Plus ,Michael  Collins,Michael  Collins,Head Office,Conveyancing - Purchase,29-11-2023,Not Closed,Conveyancer Plus,CP Really Moving,67
650994,09-10-2023,37,29-11-2023,Panel: Local Conveyancing Quote,Post Completion Team,Support 5,Head Office,Remortgage,N/A,On Hold,LCQ YMD,Local Conveyancing Quote,53
658932,30-10-2023,22,29-11-2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,32
