Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
579440,05/06/2023,283,04/07/2024,Leasehold,SortRefer,Post Completion Team,Outsource Post Completion,Head Office,Conveyancing - Purchase,N/A,Not Closed,Sort Refer,SortRefer,399
629102,21/09/2023,205,04/07/2024,Freehold,Legal Marketing Services,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,03/07/2024,Not Closed,LMS,LMS,291
669782,30/11/2023,155,04/07/2024,Leasehold,CAL Integration,Post Completion Team,Jason  Smith,Head Office,Conveyancing - Purchase,03/07/2024,Not Closed,Conveyancing Alliance,CAL,221
677361,05/01/2024,129,04/07/2024,Freehold,Conveyancing Plus ,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,04/07/2024,Not Closed,Conveyancer Plus,Conveyancer Plus,185
681527,18/01/2024,120,04/07/2024,Leasehold,CAL Integration,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,03/07/2024,Not Closed,Conveyancing Alliance,CAL,172
688438,06/02/2024,107,04/07/2024,Freehold,CAL Integration,Sonia Bains,Sonia Bains,Head Office,Conveyancing - Purchase,03/07/2024,Not Closed,Conveyancing Alliance,CAL,153
691890,14/02/2024,101,04/07/2024,Freehold,ULS,Archive,Archive,Head Office,Conveyancing - Sale,17/06/2024,Not Closed,E Conveyancer ,ULS,145
691892,14/02/2024,101,04/07/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,17/06/2024,Not Closed,E Conveyancer ,ULS,145
698013,29/02/2024,90,04/07/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,130
699593,05/03/2024,87,04/07/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,125
703571,14/03/2024,80,04/07/2024,Freehold,Legal Marketing Services,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,116
711075,18/03/2024,78,04/07/2024,Leasehold,Thornley Groves,George  Bokuchava,George  Bokuchava,Head Office,Conveyancing - Purchase,04/07/2024,Not Closed,Main Fees,,112
713388,22/03/2024,74,04/07/2024,Freehold,ULS,Cynthia Moyo,Cynthia Moyo,Head Office,Conveyancing - Purchase,03/07/2024,Not Closed,E Conveyancer ,ULS,108
714724,26/03/2024,72,04/07/2024,Freehold,ULS,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Purchase,03/07/2024,Not Closed,E Conveyancer ,,104
715226,27/03/2024,71,04/07/2024,Freehold,Legal Marketing Services,purchasepostcompletion@lpropertylawyers.co.uk,Support 2,Head Office,Conveyancing - Purchase,03/07/2024,Not Closed,LMS,LMS,103
716245,02/04/2024,67,04/07/2024,Freehold,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,97
716735,03/04/2024,66,04/07/2024,Freehold,Direct,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,04/07/2024,Not Closed,Main Fees,,96
718672,08/04/2024,63,04/07/2024,Leasehold,CAL Integration,Daniel Gardner,Daniel Gardner,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,91
720691,11/04/2024,60,04/07/2024,Freehold,Legal Marketing Services,Post Completion Team,Outsource Post Completion,Head Office,Conveyancing - Purchase,28/06/2024,Not Closed,LMS,LMS,88
721774,15/04/2024,58,04/07/2024,Freehold,CAL Integration,Sonia Bains,Sonia Bains,Head Office,Conveyancing - Purchase,01/07/2024,Not Closed,Conveyancing Alliance,CAL,84
729044,22/04/2024,53,04/07/2024,Freehold,tmconnect,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,77
731072,25/04/2024,50,04/07/2024,Freehold,SortRefer,Charley Hutchinson,Charley Hutchinson,Head Office,Conveyancing - Purchase,02/07/2024,Not Closed,Sort Refer,SortRefer,74
732469,29/04/2024,48,04/07/2024,Leasehold,Legal Marketing Services,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,LMS,LMS,70
750979,02/05/2024,45,04/07/2024,Freehold,CAL Integration,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Conveyancing Alliance,CAL,67
752364,07/05/2024,42,04/07/2024,Freehold,SortRefer,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Sort Refer,SortRefer,62
753331,09/05/2024,40,04/07/2024,Freehold,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,26/06/2024,Not Closed,Sort Refer,SortRefer,60
756956,17/05/2024,34,04/07/2024,Leasehold,SortRefer,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Sort Refer,SortRefer,52
756992,17/05/2024,34,04/07/2024,Leasehold,SortRefer,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Sort Refer,SortRefer,52
757308,18/05/2024,33,04/07/2024,Freehold,CAL Integration,Post Completion Team,Support 6,Head Office,Remortgage,N/A,On Hold,Conveyancing Alliance,CAL,51
767040,11/06/2024,17,04/07/2024,Freehold,Movin Legal,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Movin Legal,Movin Legal,27
