Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
584481,19/06/2023,187,06/03/2024,Freehold,Movin Legal,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,06/03/2024,Not Closed,Movin Legal,Movin Legal,263
625464,12/09/2023,126,06/03/2024,Leasehold,Thornley Groves,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,06/03/2024,Not Closed,Thornley Groves (City Centre),Thornley Groves,178
631795,29/09/2023,113,06/03/2024,Freehold,SortRefer,Post Completion Team,Janet Slattery,Head Office,Conveyancing - Purchase,06/03/2024,Not Closed,Sort Refer,SortRefer,161
651916,11/10/2023,105,06/03/2024,Leasehold,Direct,Post Completion Team,Gina Fryer,Head Office,Conveyancing - Purchase,29/02/2024,Not Closed,Main Fees,,149
655679,20/10/2023,98,06/03/2024,Freehold,Legal Marketing Services,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,140
663694,13/11/2023,82,06/03/2024,Leasehold,Value Conveyancer One,Post Completion Team,Sharia Murphy,Head Office,Conveyancing - Purchase,01/03/2024,Not Closed,Value Conveyancer One,Value Conveyancer,116
664819,16/11/2023,79,06/03/2024,Freehold,United Legal Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,29/02/2024,Not Closed,E Conveyancer ,BM,113
664822,16/11/2023,79,06/03/2024,Freehold,United Legal Services,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,29/02/2024,Not Closed,E Conveyancer ,BM,113
665252,17/11/2023,78,06/03/2024,Freehold,Conveyancing Calculator Plugin,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,28/02/2024,Not Closed,Main Fees,,112
667046,22/11/2023,75,06/03/2024,Leasehold,ULS,Post Completion Team,Gina Fryer,Head Office,Conveyancing - Purchase,16/02/2024,Not Closed,E Conveyancer ,ULS,107
669079,29/11/2023,70,06/03/2024,Freehold,,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,05/03/2024,Not Closed,Main Fees,,100
670491,04/12/2023,67,06/03/2024,Leasehold,CAL Integration,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,06/03/2024,Not Closed,Conveyancing Alliance,CAL,95
673843,14/12/2023,59,06/03/2024,Leasehold,Conveyancing Plus ,Michael  Collins,Michael  Collins,Head Office,Conveyancing - Purchase,06/03/2024,Not Closed,Conveyancer Plus,Conveyancer Plus,85
677545,05/01/2024,43,06/03/2024,Freehold,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,63
677929,08/01/2024,42,06/03/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,60
678401,09/01/2024,41,06/03/2024,Freehold,Panel: More Financial,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,More Financial,More Financial,59
681529,18/01/2024,34,06/03/2024,Freehold,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,50
682409,22/01/2024,32,06/03/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,46
686599,01/02/2024,24,06/03/2024,Freehold,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,36
689879,09/02/2024,18,06/03/2024,Freehold,,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,N/A,Not Closed,Main Fees,,28
