Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
567607,03/05/2023,279,28/05/2024,Leasehold,ULS,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,28/05/2024,Not Closed,E Conveyancer ,ULS,393
668082,27/11/2023,131,28/05/2024,Freehold,Conveyancing Calculator Plugin,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,28/05/2024,Not Closed,Main Fees,,185
668248,27/11/2023,131,28/05/2024,Leasehold,Conveyancing Calculator Plugin,Post Completion Team,Angela Hall,Head Office,Conveyancing - Purchase,22/05/2024,Not Closed,Main Fees,,185
675332,20/12/2023,114,28/05/2024,Freehold,Legal Marketing Services,Post Completion Team,Halima Nasir,Head Office,Conveyancing - Purchase,17/05/2024,Not Closed,LMS,LMS,162
677810,08/01/2024,101,28/05/2024,Freehold,CAL Integration,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,28/05/2024,Not Closed,Conveyancing Alliance,CAL,143
680708,16/01/2024,95,28/05/2024,Freehold,Legal Marketing Services,Dane  Hughes,Dane  Hughes,Head Office,Conveyancing - Purchase,17/05/2024,Not Closed,LMS,LMS,135
686352,31/01/2024,84,28/05/2024,Freehold,ULS,Daniel Gardner,Daniel Gardner,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,120
687041,02/02/2024,82,28/05/2024,Leasehold,CAL Integration,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,16/05/2024,Not Closed,Conveyancing Alliance,CAL,118
689409,08/02/2024,78,28/05/2024,Leasehold,CP Really Moving,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,28/05/2024,Not Closed,Conveyancer Plus Really Moving,Conveyancer Plus,112
689891,09/02/2024,77,28/05/2024,Freehold,Panel: Poole Family Financial,George  Bokuchava,George  Bokuchava,Head Office,Conveyancing - Purchase,24/05/2024,Not Closed,Poole Family Financial,Poole Family Financial,111
691153,13/02/2024,75,28/05/2024,Freehold,Movin Legal,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Movin Legal,Movin Legal,107
693325,19/02/2024,71,28/05/2024,Leasehold,Panel: Poole Family Financial,salepostcompletion@lpropertylawyers.co.uk,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,24/05/2024,Not Closed,Poole Family Financial,Poole Family Financial,101
693871,20/02/2024,70,28/05/2024,Freehold,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,24/05/2024,Not Closed,Sort Refer,SortRefer,100
696245,26/02/2024,66,28/05/2024,Freehold,CAL Integration,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,16/05/2024,Not Closed,Conveyancing Alliance,CAL,94
696769,27/02/2024,65,28/05/2024,Freehold,Conveyancing Plus ,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,28/05/2024,Not Closed,Conveyancer Plus,Conveyancer Plus,93
697641,28/02/2024,64,28/05/2024,Leasehold,Thornley Groves,salepostcompletion@lpropertylawyers.co.uk,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,28/05/2024,Not Closed,Thornley Groves (City Centre),Thornley Groves,92
697698,29/02/2024,63,28/05/2024,Freehold,Legal Marketing Services,Amy  Sutton,Amy  Sutton,Head Office,Conveyancing - Purchase,N/A,Not Closed,LMS,LMS,91
702080,12/03/2024,55,28/05/2024,Freehold,CP Really Moving,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,28/05/2024,Not Closed,Conveyancer Plus Really Moving,Conveyancer Plus,79
703988,15/03/2024,52,28/05/2024,Freehold,SortRefer,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Sort Refer,SortRefer,76
711928,19/03/2024,50,28/05/2024,Freehold,ULS,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,23/05/2024,Not Closed,E Conveyancer ,ULS,72
714052,25/03/2024,46,28/05/2024,Freehold,Movin Legal,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Movin Legal,Movin Legal,66
730541,24/04/2024,24,28/05/2024,Freehold,CAL Integration,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Conveyancing Alliance,CAL,36
732418,29/04/2024,21,28/05/2024,Freehold,LMS,Susan Burrell,Susan Burrell,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,31
