Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
582615,13/06/2023,210,02/04/2024,Freehold,ULS,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,02/04/2024,Not Closed,E Conveyancer ,ULS,296
588246,28/06/2023,199,02/04/2024,Freehold,United Legal Services,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,02/03/2024,Not Closed,BM ,BM,281
619010,21/08/2023,161,02/04/2024,Freehold,SortRefer,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Sort Refer,SortRefer,227
619359,22/08/2023,160,02/04/2024,Freehold,Panel: More Financial,Post Completion Team,Support 9,Head Office,Remortgage,N/A,Not Closed,More Financial,More Financial,226
623124,04/09/2023,151,02/04/2024,Freehold,CAL Integration,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Conveyancing Alliance,CAL,213
624464,07/09/2023,148,02/04/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,22/03/2024,Not Closed,LMS,LMS,210
649682,04/10/2023,129,02/04/2024,Freehold,Skipton,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,183
650203,06/10/2023,127,02/04/2024,Freehold,Panel: Local Conveyancing Quote,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,LCQ TRB,Local Conveyancing Quote,181
651113,10/10/2023,125,02/04/2024,Leasehold,Sort Refer,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Sort Refer,SortRefer,177
652465,12/10/2023,123,02/04/2024,Freehold,TM CONNECT,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,175
653661,16/10/2023,121,02/04/2024,Freehold,,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,171
654267,17/10/2023,120,02/04/2024,Freehold,,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,170
654377,18/10/2023,119,02/04/2024,Freehold,,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,169
