Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
561652,17/04/2023,165,04/12/2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,233
566500,28/04/2023,156,04/12/2023,Panel: Nicholls and Barnes,Archive,Archive,Head Office,Conveyancing - Sale,04/12/2023,Not Closed,Nicholls and Barnes ,Nicholls and Barnes,222
576373,26/05/2023,136,04/12/2023,,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Purchase,06/11/2023,Not Closed,Movin Legal,Movin Legal,194
582315,12/06/2023,125,04/12/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,177
585916,21/06/2023,118,04/12/2023,Skipton Building Society,Post Completion Team,Support 5,Head Office,Remortgage,N/A,On Hold,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,168
586965,23/06/2023,116,04/12/2023,ULS,Post Completion Team,Support 5,Head Office,Remortgage,N/A,On Hold,E Conveyancer ,ULS,166
589888,03/07/2023,110,04/12/2023,Direct,Sonia Bains,Sonia Bains,Head Office,Conveyancing - Purchase,N/A,Not Closed,Main Fees,,156
590410,04/07/2023,109,04/12/2023,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,155
590638,05/07/2023,108,04/12/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,154
591544,06/07/2023,107,04/12/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,153
597107,20/07/2023,97,04/12/2023,CAL Integration,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,31/10/2023,Not Closed,Conveyancing Alliance,CAL,139
597402,20/07/2023,97,04/12/2023,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,139
597520,20/07/2023,97,04/12/2023,United Legal Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,01/12/2023,Not Closed,BM ,BM,139
598161,24/07/2023,95,04/12/2023,LMS,purchasepostcompletion@lpropertylawyers.co.uk,Gina Fryer,Head Office,Conveyancing - Purchase,N/A,Not Closed,LMS,LMS,135
598235,24/07/2023,95,04/12/2023,Direct,Archive,Archive,Head Office,Conveyancing - Sale,27/11/2023,Not Closed,Main Fees,,135
598491,24/07/2023,95,04/12/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,135
600885,31/07/2023,90,04/12/2023,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,01/12/2023,Not Closed,E Conveyancer ,ULS,128
602689,04/08/2023,86,04/12/2023,ULS,purchasepostcompletion@lpropertylawyers.co.uk,Samantha Williams,Head Office,Conveyancing - Purchase,27/11/2023,Not Closed,E Conveyancer ,ULS,124
602692,04/08/2023,86,04/12/2023,ULS,Archive,Archive,Head Office,Conveyancing - Sale,27/11/2023,Not Closed,E Conveyancer ,ULS,124
603784,08/08/2023,84,04/12/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,120
