Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
604607,10/08/2023,212,03/06/2024,Leasehold,Conveyancing Calculator Plugin,Post Completion Team,Angela Hall,Head Office,Conveyancing - Purchase,21/05/2024,Not Closed,Main Fees,,300
675459,20/12/2023,118,03/06/2024,Freehold,Movin Legal,Post Completion Team,Janet Slattery,Head Office,Conveyancing - Purchase,N/A,Not Closed,Movin Legal,Movin Legal,168
675908,22/12/2023,116,03/06/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,166
675935,22/12/2023,116,03/06/2024,Freehold,TM Connect,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage LEASEHOLD (CDPL Limited) ,Sequence Leasehold Remortgage CDPL,166
677511,05/01/2024,106,03/06/2024,Freehold,TM Connect ,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,152
680148,15/01/2024,100,03/06/2024,Freehold,ULS,Charley Hutchinson,Charley Hutchinson,Head Office,Conveyancing - Purchase,03/05/2024,Not Closed,E Conveyancer ,ULS,142
681665,18/01/2024,97,03/06/2024,Freehold,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,139
684334,26/01/2024,91,03/06/2024,Freehold,CP Really Moving,Gini Katirai,Gini Katirai,Head Office,Conveyancing - Sale,28/05/2024,Not Closed,Conveyancer Plus Really Moving,Conveyancer Plus,131
685324,29/01/2024,90,03/06/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,128
687338,02/02/2024,86,03/06/2024,Leasehold,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,124
687349,02/02/2024,86,03/06/2024,Freehold,United Legal Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,29/04/2024,Not Closed,BM ,BM,124
687602,05/02/2024,85,03/06/2024,Leasehold,TM Connect,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage LEASEHOLD (CDPL Limited) ,,121
689312,08/02/2024,82,03/06/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,118
689535,08/02/2024,82,03/06/2024,Freehold,ULS,Post Completion Team,Outsource Post Completion,Head Office,Conveyancing - Purchase,22/05/2024,Not Closed,E Conveyancer ,ULS,118
689571,08/02/2024,82,03/06/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,118
689577,08/02/2024,82,03/06/2024,Freehold,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,118
689697,08/02/2024,82,03/06/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,118
690680,12/02/2024,80,03/06/2024,Leasehold,tmconnect,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage LEASEHOLD (CDPL Limited) ,Sequence Leasehold Remortgage CDPL,114
691451,14/02/2024,78,03/06/2024,Freehold,,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,24/05/2024,Not Closed,E Conveyancer ,ULS,112
691741,14/02/2024,78,03/06/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,112
692320,15/02/2024,77,03/06/2024,Freehold,E-Conveyancer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,111
692367,15/02/2024,77,03/06/2024,Freehold,E-Conveyancer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,111
693070,19/02/2024,75,03/06/2024,Freehold,,Ronika  Orr,Ronika  Orr,Head Office,Conveyancing - Purchase,24/05/2024,Not Closed,E Conveyancer ,ULS,107
693083,19/02/2024,75,03/06/2024,Freehold,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,107
693566,20/02/2024,74,03/06/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,106
693586,20/02/2024,74,03/06/2024,Freehold,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,106
695188,23/02/2024,71,03/06/2024,Freehold,Skipton Building Society ,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,103
697343,28/02/2024,68,03/06/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,98
697636,28/02/2024,68,03/06/2024,Freehold,Thornley Groves,George  Bokuchava,George  Bokuchava,Head Office,Conveyancing - Purchase,03/06/2024,Not Closed,Thornley Groves,Thornley Groves,98
697964,29/02/2024,67,03/06/2024,Freehold,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,97
698068,29/02/2024,67,03/06/2024,Freehold,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,97
