Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
554972,27/03/2023,170,20/11/2023,United Legal Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,16/11/2023,Not Closed,E Conveyancer ,BM,240
560941,14/04/2023,156,20/11/2023,Legal Marketing Services,Post Completion Team,Samantha Williams,Head Office,Conveyancing - Purchase,20/11/2023,Not Closed,LMS,LMS,222
563739,21/04/2023,151,20/11/2023,Legal Marketing Services,Sonia Bains,Sonia Bains,Head Office,Conveyancing - Purchase,N/A,Not Closed,LMS,LMS,215
578358,01/06/2023,122,20/11/2023,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,174
593180,11/07/2023,94,20/11/2023,Lifetime Legal,Post Completion Team,Sharia Murphy,Head Office,Conveyancing - Purchase,17/11/2023,Not Closed,Lifetime Legal,Lifetime Legal,134
593691,12/07/2023,93,20/11/2023,Conveyancing Calculator Plugin,Archive,Archive,Head Office,Conveyancing - Sale,07/11/2023,Not Closed,Main Fees,,133
593693,12/07/2023,93,20/11/2023,Conveyancing Calculator Plugin,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,07/11/2023,Not Closed,Main Fees,,133
599553,26/07/2023,83,20/11/2023,CAL Integration,purchasepostcompletion@lpropertylawyers.co.uk,Outsource Post Completion,Head Office,Conveyancing - Purchase,10/11/2023,Not Closed,Conveyancing Alliance,CAL,119
604650,10/08/2023,72,20/11/2023,ULS,purchasepostcompletion@lpropertylawyers.co.uk,Outsource Post Completion,Head Office,Conveyancing - Purchase,20/11/2023,Not Closed,E Conveyancer ,ULS,104
617880,17/08/2023,67,20/11/2023,United Legal Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,14/11/2023,Not Closed,E Conveyancer ,ULS,97
617884,17/08/2023,67,20/11/2023,United Legal Services,Archive,Archive,Head Office,Conveyancing - Sale,14/11/2023,Not Closed,E Conveyancer ,ULS,97
618259,18/08/2023,66,20/11/2023,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,96
619201,22/08/2023,64,20/11/2023,SortRefer,Post Completion Team,Samantha Williams,Head Office,Conveyancing - Purchase,20/11/2023,Not Closed,Sort Refer,SortRefer,92
620971,29/08/2023,59,20/11/2023,SortRefer,Michelle Cabral-Syers,Michelle Cabral-Syers,Head Office,Conveyancing - Purchase,17/11/2023,Not Closed,Sort Refer,SortRefer,85
620985,29/08/2023,59,20/11/2023,United Legal Services,Post Completion Team,Sharia Murphy,Head Office,Conveyancing - Purchase,N/A,Not Closed,E Conveyancer ,BM,85
624056,06/09/2023,53,20/11/2023,Legal Marketing Services,Post Completion Team,Support 6,Head Office,Conveyancing - Purchase,N/A,Not Closed,LMS,LMS,77
625173,11/09/2023,50,20/11/2023,ULS,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,20/11/2023,Not Closed,E Conveyancer ,ULS,72
626506,14/09/2023,47,20/11/2023,SortRefer,Post Completion Team,Support 5,Head Office,Remortgage,N/A,On Hold,Sort Refer,SortRefer,69
626716,14/09/2023,47,20/11/2023,My Legal Club Non Members,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,15/11/2023,Not Closed,My Legal Club Non Members,My Legal Club Non Members,69
627928,19/09/2023,44,20/11/2023,Movin Legal,Post Completion Team,Support 5,Head Office,Remortgage,N/A,On Hold,Movin Legal,Movin Legal,64
629173,21/09/2023,42,20/11/2023,CAL Integration,Archive,Archive,Head Office,Conveyancing - Sale,20/11/2023,Not Closed,Conveyancing Alliance,CAL,62
649024,03/10/2023,34,20/11/2023,,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Main Fees,,50
651067,09/10/2023,30,20/11/2023,Movin Legal,Post Completion Team,Support 5,Head Office,Remortgage,N/A,On Hold,Movin Legal,Movin Legal,44
