Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
584849,19/06/2023,224,26/04/2024,Freehold,Lifetime Legal,Dane  Hughes,Dane  Hughes,Head Office,Conveyancing - Sale,26/04/2024,Not Closed,Lifetime Legal,Lifetime Legal,316
592613,10/07/2023,209,26/04/2024,Leasehold,Thornley Groves,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,26/04/2024,Not Closed,Thornley Groves (City Centre),Thornley Groves,295
596168,18/07/2023,203,26/04/2024,Freehold,ULS,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,19/04/2024,Not Closed,E Conveyancer ,ULS,287
601447,01/08/2023,193,26/04/2024,Freehold,ULS,Charley Hutchinson,Charley Hutchinson,Head Office,Conveyancing - Sale,18/04/2024,Not Closed,E Conveyancer ,ULS,273
619438,22/08/2023,178,26/04/2024,Freehold,CAL Integration,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,15/04/2024,Not Closed,Conveyancing Alliance,CAL,252
625032,11/09/2023,164,26/04/2024,Leasehold,SortRefer,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,23/04/2024,Not Closed,Sort Refer,SortRefer,232
627062,15/09/2023,160,26/04/2024,Leasehold,CAL Integration,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,22/04/2024,Not Closed,Conveyancing Alliance,CAL,228
648034,02/10/2023,149,26/04/2024,Freehold,United Legal Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,25/04/2024,Not Closed,BM ,BM,211
650228,06/10/2023,145,26/04/2024,Leasehold,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,25/04/2024,Not Closed,Sort Refer,SortRefer,207
654615,18/10/2023,137,26/04/2024,Leasehold,Direct,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Purchase,04/04/2024,Not Closed,Main Fees,,195
656704,24/10/2023,133,26/04/2024,Freehold,Conveyancer Plus,Dane  Hughes,Dane  Hughes,Head Office,Conveyancing - Purchase,25/04/2024,Not Closed,Conveyancer Plus,Conveyancer Plus,189
657094,25/10/2023,132,26/04/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,N/A,Not Closed,E Conveyancer ,ULS,188
657359,26/10/2023,131,26/04/2024,Freehold,Skipton Building Society,Charlie Wood,Charlie Wood,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,187
660109,02/11/2023,126,26/04/2024,Freehold,Conveyancing Plus ,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,24/04/2024,Not Closed,Conveyancer Plus,Conveyancer Plus,180
660110,02/11/2023,126,26/04/2024,Freehold,Conveyancing Plus ,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,24/04/2024,Not Closed,Conveyancer Plus,,180
660930,06/11/2023,124,26/04/2024,Freehold,Conveyancing Plus ,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,24/04/2024,Not Closed,Conveyancer Plus,,176
660936,06/11/2023,124,26/04/2024,Freehold,Conveyancing Plus ,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,24/04/2024,Not Closed,Conveyancer Plus,,176
662674,09/11/2023,121,26/04/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,24/04/2024,Not Closed,LMS,LMS,173
