Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
596574,19/07/2023,249,02/07/2024,Freehold,Panel: Local Conveyancing Quote,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,01/07/2024,Not Closed,LCQ,Local Conveyancing Quote,351
682047,19/01/2024,117,02/07/2024,Freehold,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,167
683361,24/01/2024,114,02/07/2024,Freehold,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,162
684989,29/01/2024,111,02/07/2024,Freehold,ULS,Post Completion Team,Support 6,Head Office,Conveyancing - Purchase,04/06/2024,Not Closed,E Conveyancer ,ULS,157
687334,02/02/2024,107,02/07/2024,Leasehold,United Legal Services,Post Completion Team,Gina Fryer,Head Office,Conveyancing - Purchase,02/07/2024,Not Closed,BM ,BM,153
689330,08/02/2024,103,02/07/2024,Leasehold,Legal Marketing Services,Alice Francisco,Alice Francisco,Head Office,Conveyancing - Purchase,02/07/2024,Not Closed,LMS,LMS,147
690897,13/02/2024,100,02/07/2024,Freehold,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,142
691693,14/02/2024,99,02/07/2024,Freehold,Conveyancing Plus ,Timothy Asemota,Timothy Asemota,Head Office,Conveyancing - Purchase,N/A,Not Closed,Conveyancer Plus,Conveyancer Plus,141
692966,19/02/2024,96,02/07/2024,Freehold,Legal Marketing Services,Keanan Harrison,Keanan Harrison,Head Office,Conveyancing - Sale,02/07/2024,Not Closed,LMS,LMS,136
696336,26/02/2024,91,02/07/2024,Freehold,ULS,Michael  Collins,Michael  Collins,Head Office,Conveyancing - Purchase,21/06/2024,Not Closed,E Conveyancer ,ULS,129
697426,28/02/2024,89,02/07/2024,Freehold,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,127
698264,01/03/2024,87,02/07/2024,Leasehold,Legal Marketing Services,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Sale,25/06/2024,Not Closed,LMS,LMS,125
703965,15/03/2024,77,02/07/2024,Leasehold,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,111
712608,21/03/2024,73,02/07/2024,Freehold,Direct,Post Completion Team,Outsource Post Completion,Head Office,Conveyancing - Purchase,02/07/2024,Not Closed,Main Fees,,105
715188,27/03/2024,69,02/07/2024,Freehold,E-Conveyancer,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,21/06/2024,Not Closed,BM ,BM,99
715198,27/03/2024,69,02/07/2024,Freehold,E-Conveyancer,Post Completion Team,Janet Slattery,Head Office,Conveyancing - Purchase,21/06/2024,Not Closed,BM ,BM,99
715455,28/03/2024,68,02/07/2024,Freehold,ULS,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,02/07/2024,Not Closed,E Conveyancer ,ULS,98
718960,08/04/2024,61,02/07/2024,Freehold,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,87
721710,15/04/2024,56,02/07/2024,Freehold,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,80
722490,16/04/2024,55,02/07/2024,Freehold,Legal Marketing Services,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Purchase,01/07/2024,Not Closed,LMS,LMS,79
722696,17/04/2024,54,02/07/2024,Freehold,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,78
730690,24/04/2024,49,02/07/2024,Leasehold,Direct,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,02/07/2024,Not Closed,Main Fees,,71
731371,26/04/2024,47,02/07/2024,Leasehold,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,69
754775,13/05/2024,36,02/07/2024,Freehold,SortRefer,Post Completion Team,Support 9,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,52
755148,14/05/2024,35,02/07/2024,Freehold,Movin Legal,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Movin Legal,Movin Legal,51
760766,28/05/2024,25,02/07/2024,Leasehold,tmconnect,Post Completion Team,Support 9,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage LEASEHOLD (CDPL Limited) ,Sequence Leasehold Remortgage CDPL,37
765911,08/06/2024,16,02/07/2024,Freehold,SortRefer,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Sort Refer,SortRefer,26
