Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
571028,12/05/2023,168,03/01/2024,United Legal Services,Post Completion Team,Sharia Murphy,Head Office,Conveyancing - Purchase,03/01/2024,Not Closed,BM ,,238
578179,01/06/2023,154,03/01/2024,ULS,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Sale,03/01/2024,Not Closed,E Conveyancer ,ULS,218
581152,08/06/2023,149,03/01/2024,ULS,Post Completion Team,Support 8,Head Office,Remortgage,N/A,On Hold,E Conveyancer ,ULS,211
586306,22/06/2023,139,03/01/2024,CAL Integration,Kadie Pickering,Kadie Pickering,Head Office,Conveyancing - Purchase,N/A,Not Closed,Conveyancing Alliance,CAL,197
586307,22/06/2023,139,03/01/2024,CAL Integration,Kadie Pickering,Kadie Pickering,Head Office,Conveyancing - Sale,N/A,Not Closed,Conveyancing Alliance,CAL,197
588628,29/06/2023,134,03/01/2024,Conveyancing Plus ,Archive,Archive,Head Office,Conveyancing - Sale,02/01/2024,Not Closed,Main Fees,,190
596490,18/07/2023,121,03/01/2024,ULS,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,19/12/2023,Not Closed,E Conveyancer ,ULS,171
603583,08/08/2023,106,03/01/2024,ULS,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,20/12/2023,Not Closed,E Conveyancer ,ULS,150
605230,11/08/2023,103,03/01/2024,ULS,Charlotte Vining,Charlotte Vining,Head Office,Conveyancing - Purchase,N/A,Not Closed,E Conveyancer ,ULS,147
617301,16/08/2023,100,03/01/2024,ULS,Charlotte Vining,Charlotte Vining,Head Office,Conveyancing - Purchase,03/01/2024,Not Closed,E Conveyancer ,ULS,142
617960,17/08/2023,99,03/01/2024,ULS,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,28/11/2023,Not Closed,E Conveyancer ,ULS,141
622282,31/08/2023,89,03/01/2024,ULS,Charlie Wood,Charlie Wood,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,127
624906,08/09/2023,83,03/01/2024,Legal Marketing Services,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,02/01/2024,Not Closed,LMS,LMS,119
625172,11/09/2023,82,03/01/2024,Direct,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,03/01/2024,Not Closed,Main Fees,,116
625966,13/09/2023,80,03/01/2024,TM Connect ,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,114
626249,13/09/2023,80,03/01/2024,Conveyancing Calculator Plugin,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,02/01/2024,Not Closed,Main Fees,,114
626795,14/09/2023,79,03/01/2024,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,113
628076,19/09/2023,76,03/01/2024,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,108
630016,25/09/2023,72,03/01/2024,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,21/12/2023,Not Closed,E Conveyancer ,ULS,102
631568,28/09/2023,69,03/01/2024,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,99
631588,28/09/2023,69,03/01/2024,SortRefer,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,22/12/2023,Not Closed,Sort Refer,SortRefer,99
650600,06/10/2023,63,03/01/2024,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,91
655307,20/10/2023,53,03/01/2024,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,77
