Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
515694,07-11-2022,290,18-12-2023,Connells,Archive,Archive,Head Office,Conveyancing - Sale,14-12-2023,Not Closed,Connells Home Freehold,Connells,408
544324,24-02-2023,211,18-12-2023,Thornley Groves,George  Bokuchava,Krisella Lyons,Head Office,Conveyancing - Purchase,13-12-2023,Not Closed,Main Fees,,299
551385,16-03-2023,197,18-12-2023,Direct,Amy  Sutton,Amy  Sutton,Head Office,Conveyancing - Purchase,18-12-2023,Not Closed,Main Fees,,279
558470,05-04-2023,183,18-12-2023,Conveyancing Calculator Plugin,Alice Francisco,Alice Francisco,Head Office,Conveyancing - Purchase,01-12-2023,Not Closed,Main Fees,,259
565191,26-04-2023,168,18-12-2023,Value Conveyancer One,Sophie Darlington,Sophie Darlington,Head Office,Conveyancing - Purchase,N/A,Not Closed,Value Conveyancer One,Value Conveyancer,238
568491,04-05-2023,162,18-12-2023,United Legal Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,18-12-2023,Not Closed,E Conveyancer ,BM,230
569203,09-05-2023,159,18-12-2023,Direct,Archive,Archive,Head Office,Conveyancing - Sale,14-12-2023,Not Closed,Main Fees,,225
574537,22-05-2023,150,18-12-2023,LMS,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,18-12-2023,Not Closed,LMS,LMS,212
575588,24-05-2023,148,18-12-2023,ULS,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,15-12-2023,Not Closed,E Conveyancer ,ULS,210
581997,12-06-2023,135,18-12-2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,191
583462,14-06-2023,133,18-12-2023,ULS,Post Completion Team,Sharia Murphy,Head Office,Conveyancing - Purchase,N/A,Not Closed,E Conveyancer ,ULS,189
583706,15-06-2023,132,18-12-2023,ULS,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Purchase,13-12-2023,Not Closed,E Conveyancer ,ULS,188
587753,27-06-2023,124,18-12-2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,176
587930,27-06-2023,124,18-12-2023,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,176
593210,11-07-2023,114,18-12-2023,SortRefer,Luke  Warrior,Luke  Warrior,Head Office,Conveyancing - Sale,24-11-2023,Not Closed,Sort Refer,SortRefer,162
593783,13-07-2023,112,18-12-2023,ULS,Erin Hargreaves,Post Completion Team,Head Office,Conveyancing - Purchase,13-12-2023,Not Closed,E Conveyancer ,ULS,160
596313,18-07-2023,109,18-12-2023,SortRefer,Post Completion Team,Samantha Williams,Head Office,Conveyancing - Purchase,18-12-2023,Not Closed,Sort Refer,SortRefer,155
597123,20-07-2023,107,18-12-2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,153
598461,24-07-2023,105,18-12-2023,ULS,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,13-12-2023,Not Closed,E Conveyancer ,ULS,149
600101,27-07-2023,102,18-12-2023,Conveyancing Plus ,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,13-12-2023,Not Closed,Conveyancer Plus,Conveyancer Plus,146
601456,01-08-2023,99,18-12-2023,ULS,Archive,Archive,Head Office,Conveyancing - Sale,14-12-2023,Not Closed,E Conveyancer ,ULS,141
605224,11-08-2023,91,18-12-2023,,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,18-12-2023,Not Closed,Main Fees,,131
605279,11-08-2023,91,18-12-2023,Legal Marketing Services,Archive,Archive,Head Office,Conveyancing - Sale,08-12-2023,Not Closed,LMS,LMS,131
605281,11-08-2023,91,18-12-2023,Legal Marketing Services,Amy  Sutton,Amy  Sutton,Head Office,Conveyancing - Purchase,08-12-2023,Not Closed,LMS,LMS,131
616502,14-08-2023,90,18-12-2023,BM,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,18-12-2023,Not Closed,E Conveyancer ,BM,128
619585,22-08-2023,84,18-12-2023,E-Conveyancer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,23-11-2023,Not Closed,E Conveyancer ,ULS,120
624089,06-09-2023,73,18-12-2023,Thornley Groves,Archive,Archive,Head Office,Conveyancing - Sale,18-12-2023,Not Closed,Thornley Groves,Thornley Groves,105
624255,07-09-2023,72,18-12-2023,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,18-12-2023,Not Closed,LMS,LMS,104
626861,15-09-2023,66,18-12-2023,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,14-12-2023,Not Closed,E Conveyancer ,ULS,96
626945,15-09-2023,66,18-12-2023,United Legal Services,Gemma Calcott,Gemma Calcott,Head Office,Conveyancing - Purchase,15-12-2023,Not Closed,Best Quote Mortgages and Loans,,96
627026,15-09-2023,66,18-12-2023,E-Conveyancer,Luke  Warrior,Luke  Warrior,Head Office,Conveyancing - Sale,18-12-2023,Not Closed,Sort Refer,SortRefer,96
628265,19-09-2023,64,18-12-2023,ULS,Post Completion Team,Outsource Post Completion,Head Office,Conveyancing - Purchase,18-12-2023,Not Closed,E Conveyancer ,ULS,92
628899,21-09-2023,62,18-12-2023,Direct,Post Completion Team,Samantha Williams,Head Office,Conveyancing - Purchase,N/A,Not Closed,Main Fees,,90
629042,21-09-2023,62,18-12-2023,ULS,Irene Moran,Irene Moran,Head Office,Conveyancing - Purchase,15-12-2023,Not Closed,E Conveyancer ,ULS,90
648121,02-10-2023,55,18-12-2023,ULS,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,13-12-2023,Successfully,E Conveyancer ,ULS,79
649488,04-10-2023,53,18-12-2023,Panel: Thornley Groves Swinton,Archive,Archive,Head Office,Conveyancing - Sale,18-12-2023,Not Closed,Thornley Groves (Swinton),Thornley Groves Swinton,77
652857,13-10-2023,46,18-12-2023,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,68
653674,16-10-2023,45,18-12-2023,ReallyMoving Webhook,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,15-12-2023,Not Closed,Main Fees,,65
659419,31-10-2023,34,18-12-2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,50
659821,01-11-2023,33,18-12-2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,49
660738,03-11-2023,31,18-12-2023,TM Connect,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,47
664778,16-11-2023,22,18-12-2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,34
