Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
521605,29-11-2022,268,08-12-2023,United Legal Services,Cynthia Moyo,Cynthia Moyo,Head Office,Conveyancing - Purchase,N/A,Not Closed,Elite Conveyancing ,Elite Conveyancing,378
546580,03-03-2023,200,08-12-2023,SortRefer,Archive,Archive,Head Office,Conveyancing - Sale,08-12-2023,Not Closed,Sort Refer,SortRefer,284
548292,08-03-2023,197,08-12-2023,SortRefer,Post Completion Team,Sharia Murphy,Head Office,Conveyancing - Purchase,07-12-2023,Not Closed,Sort Refer,SortRefer,279
560783,14-04-2023,170,08-12-2023,CAL Integration,Charley Hutchinson,Charley Hutchinson,Head Office,Conveyancing - Purchase,06-12-2023,Not Closed,Conveyancing Alliance,CAL,242
564000,24-04-2023,164,08-12-2023,Thornley Groves,George  Bokuchava,Krisella Lyons,Head Office,Conveyancing - Purchase,08-12-2023,Not Closed,Thornley Groves,Thornley Groves,232
565946,27-04-2023,161,08-12-2023,Conveyancing Calculator Plugin,salepostcompletion@lpropertylawyers.co.uk,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,27-11-2023,Not Closed,Main Fees,,229
565949,27-04-2023,161,08-12-2023,Conveyancing Calculator Plugin,purchasepostcompletion@lpropertylawyers.co.uk,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,27-11-2023,Not Closed,Main Fees,,229
573039,18-05-2023,146,08-12-2023,,Charley Hutchinson,Charley Hutchinson,Head Office,Conveyancing - Sale,08-12-2023,Not Closed,E Conveyancer ,ULS,208
578428,01-06-2023,136,08-12-2023,ULS,purchasepostcompletion@lpropertylawyers.co.uk,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,04-12-2023,Not Closed,E Conveyancer ,ULS,194
581385,09-06-2023,130,08-12-2023,Lifetime Legal,Archive,Archive,Head Office,Conveyancing - Sale,N/A,Not Closed,Lifetime Legal,Lifetime Legal,186
581944,12-06-2023,129,08-12-2023,SortRefer,Dane  Hughes,Dane  Hughes,Head Office,Conveyancing - Sale,15-11-2023,Not Closed,Sort Refer,SortRefer,183
581946,12-06-2023,129,08-12-2023,SortRefer,Dane  Hughes,Dane  Hughes,Head Office,Conveyancing - Purchase,15-11-2023,Not Closed,Sort Refer,SortRefer,183
582325,12-06-2023,129,08-12-2023,ULS,purchasepostcompletion@lpropertylawyers.co.uk,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,20-11-2023,Not Closed,E Conveyancer ,ULS,183
586522,22-06-2023,121,08-12-2023,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,173
586870,23-06-2023,120,08-12-2023,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,05-12-2023,Not Closed,Sort Refer,SortRefer,172
586918,23-06-2023,120,08-12-2023,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,05-12-2023,Not Closed,LMS,LMS,172
588938,29-06-2023,116,08-12-2023,Conveyancing Calculator Plugin,Post Completion Team,Samantha Williams,Head Office,Conveyancing - Purchase,08-12-2023,Not Closed,Main Fees,,166
590544,04-07-2023,113,08-12-2023,Conveyancing Plus ,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,04-12-2023,Not Closed,Conveyancer Plus,Conveyancer Plus,161
591684,07-07-2023,110,08-12-2023,CAL Integration,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,07-12-2023,Not Closed,Conveyancing Alliance,CAL,158
591689,07-07-2023,110,08-12-2023,CAL Integration,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,07-12-2023,Not Closed,Conveyancing Alliance,CAL,158
594397,14-07-2023,105,08-12-2023,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,10-11-2023,Not Closed,E Conveyancer ,ULS,151
596010,17-07-2023,104,08-12-2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,148
