Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
566877,02/05/2023,317,18/07/2024,Freehold,ULS,Post Completion Team,Support 6,Head Office,Remortgage,N/A,On Hold,E Conveyancer ,ULS,447
604803,10/08/2023,245,18/07/2024,Freehold,ULS,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,E Conveyancer ,ULS,347
679422,12/01/2024,134,18/07/2024,Leasehold,Conveyancing Plus ,Alice Francisco,Alice Francisco,Head Office,Conveyancing - Purchase,10/07/2024,Not Closed,Conveyancer Plus,Conveyancer Plus,192
682324,22/01/2024,128,18/07/2024,Freehold,CAL Integration,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,05/07/2024,Not Closed,Conveyancing Alliance,CAL,182
686433,01/02/2024,120,18/07/2024,Leasehold,Conveyancing Plus ,Sonia Bains,Sonia Bains,Head Office,Conveyancing - Purchase,17/07/2024,Not Closed,Conveyancer Plus,Conveyancer Plus,172
688220,06/02/2024,117,18/07/2024,Freehold,SortRefer,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,N/A,Not Closed,Sort Refer,SortRefer,167
691179,13/02/2024,112,18/07/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 6,Head Office,Conveyancing - Purchase,10/07/2024,On Hold,LMS,LMS,160
691551,14/02/2024,111,18/07/2024,Freehold,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,18/07/2024,Not Closed,Sort Refer,SortRefer,159
702091,12/03/2024,92,18/07/2024,Leasehold,Conveyancing Calculator Plugin,Post Completion Team,Support 6,Head Office,Conveyancing - Purchase,N/A,On Hold,Main Fees,,132
703505,14/03/2024,90,18/07/2024,Leasehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,12/07/2024,Not Closed,LMS,LMS,130
715026,27/03/2024,81,18/07/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,117
718531,08/04/2024,73,18/07/2024,Freehold,ULS,Post Completion Team,Support 6,Head Office,Conveyancing - Purchase,16/07/2024,On Hold,E Conveyancer ,ULS,105
720338,11/04/2024,70,18/07/2024,Leasehold,ULS,Alice Francisco,Alice Francisco,Head Office,Conveyancing - Purchase,16/07/2024,Not Closed,E Conveyancer ,ULS,102
721158,12/04/2024,69,18/07/2024,Leasehold,ULS,Luke  Warrior,Luke  Warrior,Head Office,Conveyancing - Purchase,11/07/2024,Not Closed,Main Fees,,101
722803,17/04/2024,66,18/07/2024,Freehold,ULS,Daniel Gardner,Daniel Gardner,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,96
723760,18/04/2024,65,18/07/2024,Freehold,Conveyancing Calculator Plugin,Archive,Archive,Head Office,Conveyancing - Sale,18/07/2024,Not Closed,Main Fees,,95
723761,18/04/2024,65,18/07/2024,Freehold,Conveyancing Calculator Plugin,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,18/07/2024,Not Closed,Main Fees,,95
730891,25/04/2024,60,18/07/2024,Freehold,Movin Legal,Post Completion Team,Support 3,Head Office,Remortgage,N/A,On Hold,Movin Legal,Movin Legal,88
731764,26/04/2024,59,18/07/2024,Freehold,CP Really Moving,Archive,Archive,Head Office,Conveyancing - Sale,17/07/2024,Not Closed,Conveyancer Plus Really Moving,Conveyancer Plus,87
731876,26/04/2024,59,18/07/2024,Freehold,BM,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,15/07/2024,Not Closed,BM ,BM,87
752909,08/05/2024,51,18/07/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,75
757141,17/05/2024,44,18/07/2024,Freehold,CP Really Moving,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,17/07/2024,Not Closed,Conveyancer Plus,Conveyancer Plus,66
846395,11/07/2024,5,18/07/2024,Freehold,Movin Legal,Post Completion Team,Support 9,Head Office,Remortgage,N/A,Not Closed,Main Fees,,11
