Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
586977,23/06/2023,211,15/04/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,28/03/2024,Not Closed,LMS,LMS,299
631500,28/09/2023,142,15/04/2024,Leasehold,Direct,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,12/04/2024,Not Closed,Main Fees,,202
652690,13/10/2023,131,15/04/2024,Freehold,,Kieran Williams,Kieran Williams,Head Office,Conveyancing - Purchase,08/04/2024,Not Closed,,,187
653645,16/10/2023,130,15/04/2024,Leasehold,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,10/04/2024,Not Closed,Sort Refer,SortRefer,184
656392,24/10/2023,124,15/04/2024,Leasehold,CAL Integration,Post Completion Team,Support 9,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,176
657826,27/10/2023,121,15/04/2024,Freehold,,Irene Moran,Irene Moran,Head Office,Conveyancing - Sale,10/04/2024,Not Closed,E Conveyancer ,ULS,173
661535,07/11/2023,114,15/04/2024,Freehold,United Legal Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,15/04/2024,Not Closed,E Conveyancer ,BM,162
662362,09/11/2023,112,15/04/2024,Leasehold,ULS,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,10/04/2024,Not Closed,E Conveyancer ,ULS,160
672560,11/12/2023,90,15/04/2024,Leasehold,United Legal Services,Dane  Hughes,Dane  Hughes,Head Office,Conveyancing - Purchase,26/03/2024,Not Closed,E Conveyancer ,BM,128
674641,18/12/2023,85,15/04/2024,Freehold,Thornley Groves,Archive,Archive,Head Office,Conveyancing - Sale,12/04/2024,Not Closed,Thornley Groves,Thornley Groves,121
675055,19/12/2023,84,15/04/2024,Freehold,,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,12/04/2024,Not Closed,E Conveyancer ,ULS,120
675572,21/12/2023,82,15/04/2024,Leasehold,Conveyancing Calculator Plugin,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,12/04/2024,Not Closed,Main Fees,,118
680323,16/01/2024,64,15/04/2024,Freehold,Conveyancing Plus ,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,15/04/2024,Not Closed,Conveyancer Plus,Conveyancer Plus,92
680351,16/01/2024,64,15/04/2024,Freehold,ULS,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,04/04/2024,Not Closed,E Conveyancer ,ULS,92
682714,22/01/2024,60,15/04/2024,Leasehold,Conveyancing Plus ,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,11/04/2024,Not Closed,Conveyancer Plus,Conveyancer Plus,86
682719,22/01/2024,60,15/04/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,11/04/2024,Not Closed,E Conveyancer ,ULS,86
682720,22/01/2024,60,15/04/2024,Leasehold,ULS,Archive,Archive,Head Office,Conveyancing - Sale,11/04/2024,Not Closed,E Conveyancer ,ULS,86
691477,14/02/2024,43,15/04/2024,Freehold,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,63
694130,21/02/2024,38,15/04/2024,Freehold,Direct,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,15/04/2024,Not Closed,Main Fees,,56
