Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
621161,29/08/2023,165,16/04/2024,Freehold,Movin Legal,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Movin Legal,Movin Legal,233
656161,23/10/2023,126,16/04/2024,Freehold,Movin Legal,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Movin Legal,Movin Legal,178
662399,09/11/2023,113,16/04/2024,Leasehold,SortRefer,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,11/04/2024,Not Closed,Sort Refer,SortRefer,161
670056,01/12/2023,97,16/04/2024,Freehold,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,15/04/2024,Not Closed,Sort Refer,SortRefer,139
670226,01/12/2023,97,16/04/2024,Freehold,SortRefer,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Sort Refer,SortRefer,139
670279,01/12/2023,97,16/04/2024,Freehold,Panel: Local Conveyancing Quote,Post Completion Team,Outsource Post Completion,Head Office,Conveyancing - Purchase,25/03/2024,Not Closed,LCQ,Local Conveyancing Quote,139
676457,02/01/2024,75,16/04/2024,Freehold,CP Really Moving,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,02/04/2024,Not Closed,Conveyancer Plus,Conveyancer Plus,107
680169,15/01/2024,66,16/04/2024,Freehold,Value Conveyancer One,purchasepostcompletion@lpropertylawyers.co.uk,Support 2,Head Office,Conveyancing - Purchase,12/04/2024,Not Closed,Value Conveyancer One,Value Conveyancer,94
680899,17/01/2024,64,16/04/2024,Leasehold,Conveyancing Calculator Plugin,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,15/04/2024,Not Closed,Main Fees,,92
693074,19/02/2024,41,16/04/2024,Freehold,ULS,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,E Conveyancer ,ULS,59
696058,26/02/2024,36,16/04/2024,Leasehold,Thornley Groves,George  Bokuchava,George  Bokuchava,Head Office,Conveyancing - Purchase,16/04/2024,Not Closed,Main Fees,,52
698022,29/02/2024,33,16/04/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,49
699729,05/03/2024,30,16/04/2024,Freehold,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,44
700070,06/03/2024,29,16/04/2024,Freehold,ULS,purchasepostcompletion@lpropertylawyers.co.uk,Support 2,Head Office,Conveyancing - Purchase,09/04/2024,Not Closed,E Conveyancer ,ULS,43
702696,13/03/2024,24,16/04/2024,Freehold,Direct,purchasepostcompletion@lpropertylawyers.co.uk,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Main Fees,,36
703053,13/03/2024,24,16/04/2024,Freehold,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,36
703541,14/03/2024,23,16/04/2024,Freehold,,Susan Burrell,Susan Burrell,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,35
712942,21/03/2024,18,16/04/2024,Freehold,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,28
716204,02/04/2024,10,16/04/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,16
