Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
579310,05/06/2023,218,04/04/2024,Freehold,SortRefer,Sophie Darlington,Sophie Darlington,Head Office,Conveyancing - Purchase,04/04/2024,Not Closed,Sort Refer,SortRefer,308
582380,12/06/2023,213,04/04/2024,Freehold,LMS,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,03/04/2024,Not Closed,LMS,LMS,301
619126,21/08/2023,163,04/04/2024,Leasehold,Skipton,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,231
624176,07/09/2023,150,04/04/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,N/A,Not Closed,E Conveyancer ,ULS,214
624187,07/09/2023,150,04/04/2024,Leasehold,,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,02/04/2024,Not Closed,E Conveyancer ,ULS,214
628146,19/09/2023,142,04/04/2024,Leasehold,CP Really Moving,Sonia Bains,Sonia Bains,Head Office,Conveyancing - Purchase,04/04/2024,Not Closed,Conveyancer Plus,CP Really Moving,202
650026,05/10/2023,130,04/04/2024,Freehold,TM Connect,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,186
654388,18/10/2023,121,04/04/2024,Freehold,SortRefer,Clare Miller,Clare Miller,Head Office,Conveyancing - Purchase,04/04/2024,Not Closed,Sort Refer,SortRefer,173
657646,26/10/2023,115,04/04/2024,Freehold,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,165
659319,31/10/2023,112,04/04/2024,Leasehold,United Legal Services,Sophie Darlington,Sophie Darlington,Head Office,Conveyancing - Purchase,27/03/2024,Not Closed,E Conveyancer ,,160
661620,07/11/2023,107,04/04/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,02/04/2024,Not Closed,E Conveyancer ,ULS,153
661623,07/11/2023,107,04/04/2024,Freehold,ULS,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,02/04/2024,Not Closed,E Conveyancer ,ULS,153
