Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
599375,26/07/2023,191,18/04/2024,Leasehold,CAL Integration,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,18/04/2024,Not Closed,Conveyancing Alliance,CAL,270
623851,06/09/2023,161,18/04/2024,Freehold,ULS,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,E Conveyancer ,ULS,228
650603,06/10/2023,139,18/04/2024,Freehold,Movin Legal,Post Completion Team,Support 9,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,198
650987,09/10/2023,138,18/04/2024,Freehold,Movin Legal,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Movin Legal,Movin Legal,195
662069,08/11/2023,116,18/04/2024,Freehold,Legal Marketing Services,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,15/04/2024,Not Closed,LMS,LMS,165
667042,22/11/2023,106,18/04/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,18/04/2024,Not Closed,LMS,LMS,151
668814,28/11/2023,102,18/04/2024,Freehold,SortRefer,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,17/04/2024,Not Closed,Sort Refer,SortRefer,145
672788,11/12/2023,93,18/04/2024,Leasehold,United Legal Services,Alice Francisco,Alice Francisco,Head Office,Conveyancing - Purchase,12/04/2024,Not Closed,E Conveyancer ,BM,132
674163,15/12/2023,89,18/04/2024,Leasehold,CP Really Moving,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,18/04/2024,Not Closed,Conveyancer Plus,CP Really Moving,128
676048,27/12/2023,81,18/04/2024,Freehold,ULS,Charlotte Vining,Charlotte Vining,Head Office,Conveyancing - Purchase,18/04/2024,Not Closed,E Conveyancer ,ULS,116
679755,12/01/2024,69,18/04/2024,Freehold,SortRefer,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,17/04/2024,Not Closed,Sort Refer,SortRefer,100
684187,25/01/2024,60,18/04/2024,Freehold,Legal Marketing Services,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,12/04/2024,Not Closed,LMS,LMS,87
685622,30/01/2024,57,18/04/2024,Freehold,Clear Legal Services,Johnathon  Wright,Johnathon  Wright,Head Office,Conveyancing - Purchase,N/A,Not Closed,Clear Legal Solutions,Clear Legal Solutions,82
686795,01/02/2024,55,18/04/2024,Freehold,ULS,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,E Conveyancer ,ULS,80
687228,02/02/2024,54,18/04/2024,Leasehold,ULS,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,E Conveyancer ,ULS,79
689811,09/02/2024,49,18/04/2024,Freehold,Movin Legal,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Movin Legal,Movin Legal,72
692734,16/02/2024,44,18/04/2024,Freehold,Conveyancing Calculator Plugin,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,09/04/2024,Not Closed,Main Fees,,65
696601,27/02/2024,37,18/04/2024,Leasehold,ULS,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,E Conveyancer ,ULS,54
