Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
567919,03/05/2023,155,06/12/2023,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,219
572564,17/05/2023,145,06/12/2023,Value Conveyancer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,28/11/2023,Not Closed,Value Conveyancer One,Value Conveyancer,205
581365,09/06/2023,128,06/12/2023,CAL Integration,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,29/11/2023,Not Closed,Conveyancing Alliance,CAL,182
584301,16/06/2023,123,06/12/2023,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,175
588886,29/06/2023,114,06/12/2023,Skipton,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,162
593011,11/07/2023,106,06/12/2023,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,150
599172,26/07/2023,95,06/12/2023,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,N/A,Not Closed,Sort Refer,SortRefer,135
617167,15/08/2023,81,06/12/2023,ULS,Post Completion Team,Samantha Williams,Head Office,Conveyancing - Purchase,22/11/2023,Not Closed,E Conveyancer ,ULS,115
625786,12/09/2023,61,06/12/2023,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,06/12/2023,Not Closed,E Conveyancer ,ULS,87
625816,12/09/2023,61,06/12/2023,Value Conveyancer One,purchasepostcompletion@lpropertylawyers.co.uk,Support 2,Head Office,Conveyancing - Purchase,06/12/2023,Not Closed,Value Conveyancer One,Value Conveyancer,87
627203,15/09/2023,58,06/12/2023,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,06/12/2023,Not Closed,Sort Refer,SortRefer,84
628562,20/09/2023,55,06/12/2023,CAL Integration,Charlotte Vining,Charlotte Vining,Head Office,Conveyancing - Purchase,01/12/2023,Not Closed,Conveyancing Alliance,CAL,79
628814,21/09/2023,54,06/12/2023,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,78
632010,29/09/2023,48,06/12/2023,Tm connect ,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage LEASEHOLD (CDPL Limited) ,Sequence Leasehold Remortgage CDPL,70
649545,04/10/2023,45,06/12/2023,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,65
651687,11/10/2023,40,06/12/2023,,Danielle Baxter,Danielle Baxter,Head Office,Conveyancing - Purchase,06/12/2023,Not Closed,Main Fees,,58
652034,11/10/2023,40,06/12/2023,Direct,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,LCQ,Local Conveyancing Quote,58
652396,12/10/2023,39,06/12/2023,ULS,Post Completion Team,Sharia Murphy,Head Office,Conveyancing - Purchase,01/12/2023,Not Closed,E Conveyancer ,ULS,57
652397,12/10/2023,39,06/12/2023,ULS,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,01/12/2023,Not Closed,E Conveyancer ,ULS,57
652825,13/10/2023,38,06/12/2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,56
658705,30/10/2023,27,06/12/2023,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,39
