Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
529177,09-01-2023,284,09-02-2024,SortRefer,Charley Hutchinson,Charley Hutchinson,Head Office,Conveyancing - Purchase,09-02-2024,Not Closed,Sort Refer,SortRefer,400
546751,03-03-2023,245,09-02-2024,Conveyancing Plus ,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,25-01-2024,Not Closed,Main Fees,Conveyancing Plus ,347
580366,07-06-2023,177,09-02-2024,CAL Integration,Post Completion Team,Support 6,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,251
582231,12-06-2023,174,09-02-2024,Legal Marketing Services,Charlotte Vining,Charlotte Vining,Head Office,Conveyancing - Sale,N/A,Not Closed,LMS,LMS,246
583368,14-06-2023,172,09-02-2024,ULS,Dane  Hughes,Dane  Hughes,Head Office,Conveyancing - Purchase,31-01-2024,Not Closed,E Conveyancer ,ULS,244
584437,19-06-2023,169,09-02-2024,TM Connect,Post Completion Team,support9@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,On Hold,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,239
592608,10-07-2023,154,09-02-2024,Thornley Groves,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,09-02-2024,Not Closed,Thornley Groves (City Centre),Thornley Groves,218
593634,12-07-2023,152,09-02-2024,Skipton,Post Completion Team,Support 6,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,216
600824,31-07-2023,139,09-02-2024,United Legal Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,09-02-2024,Not Closed,E Conveyancer ,BM,197
603389,07-08-2023,134,09-02-2024,ULS,Post Completion Team,Sharia Murphy,Head Office,Conveyancing - Purchase,18-01-2024,Not Closed,E Conveyancer ,ULS,190
618372,18-08-2023,125,09-02-2024,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,On Hold,E Conveyancer ,ULS,179
620031,23-08-2023,122,09-02-2024,Conveyancing Calculator Plugin,Dane  Hughes,Dane  Hughes,Head Office,Conveyancing - Purchase,N/A,Not Closed,Main Fees,,174
620081,24-08-2023,121,09-02-2024,CP Really Moving,Post Completion Team,Janet Slattery,Head Office,Conveyancing - Purchase,18-01-2024,Not Closed,Conveyancer Plus,CP Really Moving,173
620761,25-08-2023,120,09-02-2024,CP Really Moving,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,05-02-2024,Not Closed,Conveyancer Plus,CP Really Moving,172
622910,04-09-2023,114,09-02-2024,ULS,Dane  Hughes,Dane  Hughes,Head Office,Conveyancing - Purchase,07-02-2024,Not Closed,E Conveyancer ,ULS,162
624611,08-09-2023,110,09-02-2024,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,09-02-2024,Not Closed,E Conveyancer ,ULS,158
627351,18-09-2023,104,09-02-2024,SortRefer,Sophie Darlington,Sophie Darlington,Head Office,Conveyancing - Purchase,N/A,Not Closed,Sort Refer,SortRefer,148
628794,21-09-2023,101,09-02-2024,,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,07-02-2024,Not Closed,Main Fees,,145
631943,29-09-2023,95,09-02-2024,ULS,Dane  Hughes,Dane  Hughes,Head Office,Conveyancing - Sale,07-02-2024,Not Closed,E Conveyancer ,ULS,137
632080,29-09-2023,95,09-02-2024,United Legal Services,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,02-02-2024,Not Closed,E Conveyancer ,BM,137
632186,29-09-2023,95,09-02-2024,CAL Integration,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,08-02-2024,Not Closed,Conveyancing Alliance,CAL,137
632213,29-09-2023,95,09-02-2024,Fix My Legals,Post Completion Team,Support 6,Head Office,Remortgage,N/A,On Hold,Fix My Legals - Standard,Fix My Legals,137
648079,02-10-2023,94,09-02-2024,SortRefer,Dane  Hughes,Dane  Hughes,Head Office,Conveyancing - Purchase,09-02-2024,Not Closed,Sort Refer,SortRefer,134
649139,03-10-2023,93,09-02-2024,Conveyancing Plus ,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,25-01-2024,Not Closed,Conveyancer Plus,,133
