Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
573058,18/05/2023,247,29/04/2024,Freehold,Movin Legal,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,N/A,Not Closed,Movin Legal,Movin Legal,348
578801,02/06/2023,236,29/04/2024,Freehold,Movin Legal,Alice Francisco,Alice Francisco,Head Office,Conveyancing - Sale,N/A,Not Closed,Movin Legal,Movin Legal,333
601267,01/08/2023,194,29/04/2024,,Conveyancing Plus ,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,23/04/2024,Not Closed,Conveyancer Plus,Conveyancer Plus,273
622243,31/08/2023,172,29/04/2024,Leasehold,Conveyancing Plus ,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,N/A,Not Closed,Conveyancer Plus,CP Really Moving,243
649664,04/10/2023,148,29/04/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,25/04/2024,Not Closed,E Conveyancer ,ULS,209
657212,25/10/2023,133,29/04/2024,Freehold,Legal Marketing Services,Archive,Archive,Head Office,Conveyancing - Sale,26/04/2024,Not Closed,LMS,LMS,188
657279,26/10/2023,132,29/04/2024,Freehold,SortRefer,Archive,Archive,Head Office,Conveyancing - Sale,22/04/2024,Not Closed,Sort Refer,SortRefer,187
660892,06/11/2023,125,29/04/2024,Leasehold,Legal Marketing Services,purchasepostcompletion@lpropertylawyers.co.uk,Post Completion Team,Head Office,Conveyancing - Purchase,N/A,Not Closed,LMS,LMS,176
662940,10/11/2023,121,29/04/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,29/04/2024,Not Closed,LMS,LMS,172
664981,16/11/2023,117,29/04/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,166
666077,20/11/2023,115,29/04/2024,Freehold,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,,162
666565,21/11/2023,114,29/04/2024,Leasehold,United Legal Services,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,29/04/2024,Not Closed,Best Quote Mortgages and Loans,,161
668342,27/11/2023,110,29/04/2024,Freehold,CAL Integration,Archive,Archive,Head Office,Conveyancing - Sale,23/04/2024,Not Closed,Conveyancing Alliance,CAL,155
668345,27/11/2023,110,29/04/2024,Freehold,CAL Integration,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,23/04/2024,Not Closed,Conveyancing Alliance,CAL,155
668760,28/11/2023,109,29/04/2024,Leasehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,26/04/2024,Not Closed,LMS,LMS,154
668950,28/11/2023,109,29/04/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,154
670234,01/12/2023,106,29/04/2024,Leasehold,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,26/04/2024,Not Closed,Sort Refer,SortRefer,151
671431,06/12/2023,103,29/04/2024,Freehold,,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,24/04/2024,Not Closed,Main Fees,,146
671868,07/12/2023,102,29/04/2024,Leasehold,Direct,Dane  Hughes,Dane  Hughes,Head Office,Conveyancing - Purchase,16/04/2024,Not Closed,Main Fees,,145
673720,14/12/2023,97,29/04/2024,Leasehold,Value Conveyancer One,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,29/04/2024,Not Closed,Value Conveyancer One,Value Conveyancer,138
674609,18/12/2023,95,29/04/2024,Freehold,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,134
674748,19/12/2023,94,29/04/2024,Freehold,SortRefer,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,22/04/2024,Not Closed,Sort Refer,SortRefer,133
676859,03/01/2024,83,29/04/2024,Leasehold,United Legal Services,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,29/04/2024,Not Closed,BM ,BM,118
