Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
577060,30-05-2023,140,12-12-2023,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,27-11-2023,Not Closed,E Conveyancer ,ULS,198
595658,17-07-2023,106,12-12-2023,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,150
596393,18-07-2023,105,12-12-2023,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,149
596968,19-07-2023,104,12-12-2023,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,148
599579,26-07-2023,99,12-12-2023,SortRefer,Post Completion Team,Samantha Williams,Head Office,Conveyancing - Purchase,08-12-2023,Not Closed,Sort Refer,SortRefer,141
620620,25-08-2023,77,12-12-2023,Movin Legal,Johnathon  Wright,Johnathon  Wright,Head Office,Conveyancing - Purchase,N/A,Not Closed,Movin Legal,Movin Legal,111
621960,31-08-2023,73,12-12-2023,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,12-12-2023,Not Closed,E Conveyancer ,ULS,105
625849,12-09-2023,65,12-12-2023,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,11-12-2023,Not Closed,Sort Refer,SortRefer,93
628673,20-09-2023,59,12-12-2023,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,12-12-2023,Not Closed,E Conveyancer ,ULS,85
630173,25-09-2023,56,12-12-2023,Conveyancing Plus ,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,08-12-2023,Not Closed,Conveyancer Plus,CP Really Moving,80
648943,03-10-2023,50,12-12-2023,CAL Integration,Post Completion Team,Outsource Post Completion,Head Office,Conveyancing - Purchase,11-12-2023,Not Closed,Conveyancing Alliance,CAL,72
649589,04-10-2023,49,12-12-2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,71
652285,12-10-2023,43,12-12-2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,63
654438,18-10-2023,39,12-12-2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,57
654448,18-10-2023,39,12-12-2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,57
654455,18-10-2023,39,12-12-2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,57
654632,18-10-2023,39,12-12-2023,Value Conveyancer One,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Value Conveyancer One,Value Conveyancer,57
654740,18-10-2023,39,12-12-2023,,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,57
655862,23-10-2023,36,12-12-2023,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,52
657599,26-10-2023,33,12-12-2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,49
659261,31-10-2023,30,12-12-2023,Skipton Building Society,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,44
666194,21-11-2023,15,12-12-2023,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Best Quote Mortgages and Loans,,23
