Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
547048,06/03/2023,297,24/04/2024,Leasehold,,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,24/04/2024,Not Closed,Sort Refer,SortRefer,417
649672,04/10/2023,145,24/04/2024,Leasehold,ULS,Charlotte Vining,Charlotte Vining,Head Office,Conveyancing - Purchase,N/A,Not Closed,E Conveyancer ,ULS,205
656800,25/10/2023,130,24/04/2024,Freehold,Movin Legal,Post Completion Team,Support 9,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,184
657097,25/10/2023,130,24/04/2024,Leasehold,Skipton Building Society,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,184
667265,23/11/2023,109,24/04/2024,Freehold,CP Really Moving,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,23/04/2024,Not Closed,Conveyancer Plus,,155
670411,04/12/2023,102,24/04/2024,Freehold,CP Really Moving,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Conveyancer Plus,,144
670747,04/12/2023,102,24/04/2024,Leasehold,CP Really Moving,Sonia Bains,Sonia Bains,Head Office,Conveyancing - Purchase,24/04/2024,Not Closed,Conveyancer Plus,,144
674578,18/12/2023,92,24/04/2024,Freehold,ULS,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,N/A,Not Closed,E Conveyancer ,ULS,130
676045,27/12/2023,85,24/04/2024,Freehold,ULS,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,24/04/2024,Not Closed,E Conveyancer ,ULS,121
679567,12/01/2024,73,24/04/2024,Leasehold,CP Really Moving,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,23/04/2024,Not Closed,Conveyancer Plus Really Moving,Conveyancer Plus,105
680219,15/01/2024,72,24/04/2024,Leasehold,United Legal Services,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Purchase,22/04/2024,Not Closed,BM ,BM,102
681694,18/01/2024,69,24/04/2024,Leasehold,CP Really Moving,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,24/04/2024,Not Closed,Main Fees,,99
683500,24/01/2024,65,24/04/2024,Freehold,CAL Integration,Susan Burrell,Susan Burrell,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,93
685145,29/01/2024,62,24/04/2024,Freehold,Movin Legal,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Movin Legal,Movin Legal,88
687059,02/02/2024,58,24/04/2024,Freehold,ULS,Charley Hutchinson,Charley Hutchinson,Head Office,Conveyancing - Purchase,17/04/2024,Not Closed,E Conveyancer ,ULS,84
693674,20/02/2024,46,24/04/2024,Freehold,Movin Legal,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Movin Legal,Movin Legal,66
711257,18/03/2024,27,24/04/2024,Leasehold,CAL Integration,Daniel Gardner,Daniel Gardner,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,39
