Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
625411,11/09/2023,201,18/06/2024,Leasehold,United Legal Services,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,18/06/2024,Not Closed,BM ,BM,283
625686,12/09/2023,200,18/06/2024,Leasehold,CP Really Moving,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,18/06/2024,Not Closed,Conveyancer Plus,CP Really Moving,282
670775,04/12/2023,141,18/06/2024,Freehold,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,18/06/2024,Not Closed,Sort Refer,SortRefer,199
680197,15/01/2024,111,18/06/2024,Freehold,,Luke  Warrior,Luke  Warrior,Head Office,Conveyancing - Purchase,18/06/2024,Not Closed,Clear Legal Solutions,Clear Legal Solutions,157
682418,22/01/2024,106,18/06/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,18/06/2024,Not Closed,E Conveyancer ,ULS,150
682927,23/01/2024,105,18/06/2024,Leasehold,CP Really Moving,Sonia Bains,Sonia Bains,Head Office,Conveyancing - Purchase,18/06/2024,Not Closed,Conveyancer Plus Really Moving,Conveyancer Plus,149
683426,24/01/2024,104,18/06/2024,Freehold,Conveyancing Calculator Plugin,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,12/06/2024,Not Closed,Main Fees,,148
689264,08/02/2024,93,18/06/2024,Freehold,ULS,Post Completion Team,Support 9,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,133
694056,21/02/2024,84,18/06/2024,Freehold,Conveyancing Calculator Plugin,Luke  Warrior,Luke  Warrior,Head Office,Conveyancing - Purchase,13/06/2024,Not Closed,Main Fees,,120
694766,22/02/2024,83,18/06/2024,Freehold,CAL Integration,Post Completion Team,Support 9,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,119
697324,28/02/2024,79,18/06/2024,Freehold,Direct,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,11/06/2024,Not Closed,LMS,LMS,113
697425,28/02/2024,79,18/06/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,03/06/2024,Not Closed,LMS,LMS,113
698902,04/03/2024,76,18/06/2024,Freehold,CAL Integration,Post Completion Team,Support 9,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,108
702459,12/03/2024,70,18/06/2024,Leasehold,CAL Integration,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,13/06/2024,Not Closed,Conveyancing Alliance,CAL,100
703984,15/03/2024,67,18/06/2024,Freehold,SortRefer,Post Completion Team,Support 9,Head Office,Remortgage,N/A,On Hold,Sort Refer,SortRefer,97
711754,19/03/2024,65,18/06/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,14/06/2024,Not Closed,LMS,LMS,93
712517,20/03/2024,64,18/06/2024,Freehold,Legal Marketing Services,Post Completion Team,Angela Hall,Head Office,Conveyancing - Purchase,18/06/2024,Not Closed,LMS,LMS,92
714006,25/03/2024,61,18/06/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,14/06/2024,Not Closed,E Conveyancer ,ULS,87
715724,28/03/2024,58,18/06/2024,Freehold,United Legal Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,18/06/2024,Not Closed,BM ,BM,84
730251,24/04/2024,39,18/06/2024,Freehold,Legal Marketing Services,Post Completion Team,Support 9,Head Office,Remortgage,N/A,Not Closed,LMS,LMS,57
752394,07/05/2024,30,18/06/2024,Freehold,ULS,Post Completion Team,Support 6,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,44
