Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
670295,01/12/2023,114,09/05/2024,Freehold,United Legal Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,17/04/2024,Not Closed,E Conveyancer ,,164
672829,12/12/2023,107,09/05/2024,Leasehold,Conveyancing Calculator Plugin,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,03/05/2024,Not Closed,Main Fees,,153
672830,12/12/2023,107,09/05/2024,Freehold,Conveyancing Calculator Plugin,Post Completion Team,Outsource Post Completion,Head Office,Conveyancing - Purchase,03/05/2024,Not Closed,Main Fees,,153
678417,09/01/2024,87,09/05/2024,Leasehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,125
682686,22/01/2024,78,09/05/2024,Freehold,,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,09/05/2024,Not Closed,E Conveyancer ,ULS,112
683137,23/01/2024,77,09/05/2024,Freehold,ULS,Soh Sohail,Soh Sohail,Head Office,Conveyancing - Purchase,02/05/2024,Not Closed,E Conveyancer ,ULS,111
683138,23/01/2024,77,09/05/2024,Freehold,ULS,Soh Sohail,Soh Sohail,Head Office,Conveyancing - Sale,02/05/2024,Not Closed,E Conveyancer ,ULS,111
683761,24/01/2024,76,09/05/2024,Freehold,CAL Integration,Cynthia Moyo,Cynthia Moyo,Head Office,Conveyancing - Sale,N/A,Not Closed,Conveyancing Alliance,CAL,110
683857,25/01/2024,75,09/05/2024,Freehold,CP Really Moving,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Main Fees,,109
684967,29/01/2024,73,09/05/2024,Leasehold,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,105
686585,01/02/2024,70,09/05/2024,Freehold,CAL Integration,Cynthia Moyo,Cynthia Moyo,Head Office,Conveyancing - Purchase,03/05/2024,Not Closed,Conveyancing Alliance,CAL,102
688115,06/02/2024,67,09/05/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,08/05/2024,Not Closed,E Conveyancer ,ULS,97
689652,08/02/2024,65,09/05/2024,Freehold,Legal Marketing Services,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,01/05/2024,Not Closed,LMS,LMS,95
692538,16/02/2024,59,09/05/2024,Freehold,CAL Integration,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,09/05/2024,Not Closed,Conveyancing Alliance,CAL,87
692834,16/02/2024,59,09/05/2024,Freehold,SortRefer,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,08/05/2024,Not Closed,Sort Refer,SortRefer,87
700012,06/03/2024,46,09/05/2024,Freehold,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,68
701180,08/03/2024,44,09/05/2024,Freehold,Conveyancing Plus ,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,09/05/2024,Not Closed,Conveyancer Plus,Conveyancer Plus,66
702161,12/03/2024,42,09/05/2024,Freehold,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,08/05/2024,Not Closed,Sort Refer,SortRefer,62
711190,18/03/2024,38,09/05/2024,Freehold,SortRefer,Post Completion Team,Support 6,Head Office,Conveyancing - Purchase,07/05/2024,Not Closed,Sort Refer,SortRefer,56
712515,20/03/2024,36,09/05/2024,Leasehold,CAL Integration,Daniel Gardner,Daniel Gardner,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,54
713483,22/03/2024,34,09/05/2024,Leasehold,,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,09/05/2024,Not Closed,Main Fees,,52
716442,02/04/2024,27,09/05/2024,Freehold,SortRefer,Post Completion Team,Outsource Post Completion,Head Office,Conveyancing - Purchase,02/05/2024,Not Closed,Sort Refer,SortRefer,41
720379,11/04/2024,20,09/05/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,32
722242,16/04/2024,17,09/05/2024,Freehold,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,27
