Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
364808,19-11-2021,542,19-12-2023,Skipton Building Society,Charlene  Hickman,Charlene  Hickman,Head Office,Remortgage,N/A,Not Closed,Conveyancing Direct Property Lawyers (Skipton),Skipton Building Society,762
565987,27-04-2023,168,19-12-2023,Thornley Groves,salepostcompletion@lpropertylawyers.co.uk,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,19-12-2023,Not Closed,Thornley Groves (City Centre),Thornley Groves,238
572162,16-05-2023,155,19-12-2023,Thornley Groves,George  Bokuchava,Krisella Lyons,Head Office,Conveyancing - Purchase,19-12-2023,Not Closed,Thornley Groves (City Centre),Thornley Groves,219
581776,09-06-2023,137,19-12-2023,Conveyancing Plus ,Dane  Hughes,Dane  Hughes,Head Office,Conveyancing - Sale,14-12-2023,Not Closed,Conveyancer Plus,Conveyancer Plus,195
588047,27-06-2023,125,19-12-2023,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,177
590246,04-07-2023,120,19-12-2023,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,19-12-2023,Not Closed,E Conveyancer ,ULS,170
591722,07-07-2023,117,19-12-2023,Thornley Groves,salepostcompletion@lpropertylawyers.co.uk,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,18-12-2023,Not Closed,Thornley Groves (City Centre),Thornley Groves,167
596424,18-07-2023,110,19-12-2023,TM Connect,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,156
596693,19-07-2023,109,19-12-2023,Conveyancing Plus ,Dane  Hughes,Dane  Hughes,Head Office,Conveyancing - Purchase,14-12-2023,Not Closed,Conveyancer Plus,Conveyancer Plus,155
598936,25-07-2023,105,19-12-2023,ULS,Post Completion Team,Sharia Murphy,Head Office,Conveyancing - Purchase,N/A,Not Closed,E Conveyancer ,ULS,149
