Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
558894,06/04/2023,166,24/11/2023,Legal Marketing Services,Post Completion Team,Outsource Post Completion,Head Office,Conveyancing - Purchase,24/11/2023,Not Closed,LMS,LMS,236
558930,06/04/2023,166,24/11/2023,Legal Marketing Services,Archive,Archive,Head Office,Conveyancing - Sale,24/11/2023,Not Closed,LMS,LMS,236
566954,02/05/2023,148,24/11/2023,ULS,Post Completion Team,Sharia Murphy,Head Office,Conveyancing - Purchase,22/11/2023,Not Closed,E Conveyancer ,ULS,210
566983,02/05/2023,148,24/11/2023,LMS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,22/09/2023,Not Closed,LMS,LMS,210
567858,03/05/2023,147,24/11/2023,Conveyancing Plus ,Fiaz  Khalid,Fiaz  Khalid,Head Office,Conveyancing - Sale,10/11/2023,Not Closed,Main Fees,Conveyancing Plus ,209
569286,09/05/2023,143,24/11/2023,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,21/11/2023,Not Closed,Sort Refer,SortRefer,203
570266,11/05/2023,141,24/11/2023,ULS,Nicolas Foy,Nicolas Foy,Head Office,Conveyancing - Purchase,21/11/2023,Not Closed,E Conveyancer ,ULS,201
570810,12/05/2023,140,24/11/2023,CAL Integration,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,N/A,Not Closed,Conveyancing Alliance,Conveyancing Alliance,200
572512,17/05/2023,137,24/11/2023,Sort Refer,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,29/09/2023,Successfully,Sort Refer,SortRefer,195
572951,17/05/2023,137,24/11/2023,,Archive,Archive,Head Office,Conveyancing - Sale,24/11/2023,Not Closed,Main Fees,,195
574371,22/05/2023,134,24/11/2023,CAL Integration,Post Completion Team,Support 5,Head Office,Remortgage,N/A,On Hold,Conveyancing Alliance,CAL,190
574978,23/05/2023,133,24/11/2023,SortRefer,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,21/08/2023,Not Closed,Sort Refer,SortRefer,189
575532,24/05/2023,132,24/11/2023,SortRefer,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,20/10/2023,Successfully,Sort Refer,SortRefer,188
576768,26/05/2023,130,24/11/2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,On Hold,Conveyancing Alliance,CAL,186
577926,31/05/2023,127,24/11/2023,Movin Legal,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,20/11/2023,Not Closed,Movin Legal,Movin Legal,181
579409,05/06/2023,124,24/11/2023,ULS,Dane  Hughes,Dane  Hughes,Head Office,Conveyancing - Purchase,N/A,Not Closed,E Conveyancer ,ULS,176
579981,06/06/2023,123,24/11/2023,SortRefer,Post Completion Team,Sharia Murphy,Head Office,Conveyancing - Purchase,01/11/2023,Not Closed,Sort Refer,SortRefer,175
581249,08/06/2023,121,24/11/2023,Movin Legal,Sonia Bains,Sonia Bains,Head Office,Conveyancing - Purchase,22/11/2023,Not Closed,Movin Legal,Movin Legal,173
583243,14/06/2023,117,24/11/2023,ULS,purchasepostcompletion@lpropertylawyers.co.uk,Support 2,Head Office,Conveyancing - Purchase,24/11/2023,Not Closed,E Conveyancer ,ULS,167
