Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
583645,15/06/2023,135,21/12/2023,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,195
585606,21/06/2023,131,21/12/2023,ULS,Danielle Baxter,Danielle Baxter,Head Office,Conveyancing - Purchase,07/12/2023,Not Closed,E Conveyancer ,ULS,189
589055,29/06/2023,125,21/12/2023,Legal Marketing Services,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,21/12/2023,Not Closed,LMS,LMS,181
600335,28/07/2023,104,21/12/2023,Legal Marketing Services,Post Completion Team,Samantha Williams,Head Office,Conveyancing - Purchase,N/A,Not Closed,LMS,LMS,152
617321,16/08/2023,91,21/12/2023,,Johnathon  Wright,Johnathon  Wright,Head Office,Conveyancing - Purchase,04/10/2023,Not Closed,Main Fees,,133
627166,15/09/2023,69,21/12/2023,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,103
631658,28/09/2023,60,21/12/2023,,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,18/12/2023,Not Closed,E Conveyancer ,ULS,90
651518,10/10/2023,52,21/12/2023,CAL Integration,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Conveyancing Alliance,CAL,78
651730,11/10/2023,51,21/12/2023,CAL Integration,Post Completion Team,Support 6,Head Office,Remortgage,N/A,On Hold,Conveyancing Alliance,CAL,77
656333,24/10/2023,42,21/12/2023,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,64
