Case ID,Case created on,Days Between Start & Completion,Completion Date,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
543560,22/02/2023,196,23/11/2023,Lifetime Legal,Clare Miller,Clare Miller,Head Office,Conveyancing - Sale,02/11/2023,Not Closed,Lifetime Legal,Lifetime Legal,278
554225,24/03/2023,174,23/11/2023,Thornley Groves,George  Bokuchava,Krisella Lyons,Head Office,Conveyancing - Purchase,23/11/2023,Not Closed,Thornley Groves,Thornley Groves,248
568875,05/05/2023,144,23/11/2023,Legal Marketing Services,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,23/11/2023,Not Closed,LMS,LMS,206
577320,30/05/2023,127,23/11/2023,Conveyancing Calculator Plugin,Post Completion Team,Sharia Murphy,Head Office,Conveyancing - Purchase,20/11/2023,Not Closed,Main Fees,,181
578949,02/06/2023,124,23/11/2023,Lifetime Legal,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,16/11/2023,Not Closed,Lifetime Legal,Lifetime Legal,178
579147,05/06/2023,123,23/11/2023,Direct,Michelle Davies,Michelle Davies,Head Office,Conveyancing - Sale,23/11/2023,Not Closed,Main Fees,,175
580517,07/06/2023,121,23/11/2023,SortRefer,Post Completion Team,salepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Sale,23/11/2023,Not Closed,Sort Refer,SortRefer,173
582280,12/06/2023,118,23/11/2023,ULS,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,30/10/2023,Not Closed,E Conveyancer ,ULS,168
586235,22/06/2023,110,23/11/2023,,Clare Miller,Clare Miller,Head Office,Conveyancing - Purchase,20/11/2023,Not Closed,LMS,LMS,158
594458,14/07/2023,94,23/11/2023,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,20/11/2023,Not Closed,E Conveyancer ,ULS,136
