Case ID,Case created on,Days Between Start & Completion,Completion Date,Property Tenure,Source of Person,Fee Earner,Case Worker,Branch,Case Type,Exchange Date,Case Status,Quote Calculator,Referrer Company,Case age (Days)
660916,06/11/2023,136,14/05/2024,Freehold,CP Really Moving,Archive,Archive,Head Office,Conveyancing - Sale,14/05/2024,Not Closed,Conveyancer Plus,,192
669777,30/11/2023,118,14/05/2024,Leasehold,United Legal Services,Post Completion Team,purchasepostcompletion@lpropertylawyers.co.uk,Head Office,Conveyancing - Purchase,14/05/2024,Not Closed,E Conveyancer ,BM,168
680855,17/01/2024,84,14/05/2024,Leasehold,Conveyancing Calculator Plugin,Simona Ralyte,Simona Ralyte,Head Office,Conveyancing - Sale,13/05/2024,Not Closed,Main Fees,,120
680859,17/01/2024,84,14/05/2024,Freehold,Conveyancing Calculator Plugin,Simona Ralyte,Simona Ralyte,Head Office,Conveyancing - Purchase,13/05/2024,Not Closed,Main Fees,,120
682472,22/01/2024,81,14/05/2024,Freehold,ULS,Alice Francisco,Alice Francisco,Head Office,Conveyancing - Sale,13/05/2024,Not Closed,E Conveyancer ,ULS,115
685165,29/01/2024,76,14/05/2024,Freehold,SortRefer,Post Completion Team,Support 6,Head Office,Conveyancing - Purchase,07/05/2024,Not Closed,Sort Refer,SortRefer,108
688117,06/02/2024,70,14/05/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,07/05/2024,Not Closed,E Conveyancer ,ULS,100
689418,08/02/2024,68,14/05/2024,Leasehold,CP Really Moving,Archive,Archive,Head Office,Conveyancing - Sale,09/05/2024,Not Closed,Conveyancer Plus Really Moving,Conveyancer Plus,98
689419,08/02/2024,68,14/05/2024,Freehold,CP Really Moving,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,09/05/2024,Not Closed,Conveyancer Plus Really Moving,Conveyancer Plus,98
691298,13/02/2024,65,14/05/2024,Leasehold,CAL Integration,Alice Francisco,Alice Francisco,Head Office,Conveyancing - Purchase,13/05/2024,Not Closed,Conveyancing Alliance,CAL,93
695526,23/02/2024,57,14/05/2024,Freehold,ULS,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,08/05/2024,Not Closed,E Conveyancer ,ULS,83
696452,26/02/2024,56,14/05/2024,Freehold,Movin Legal,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Movin Legal,Movin Legal,80
696997,27/02/2024,55,14/05/2024,Freehold,ULS,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,E Conveyancer ,ULS,79
699947,06/03/2024,49,14/05/2024,Leasehold,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,71
702660,13/03/2024,44,14/05/2024,Freehold,TM Connect,Veronica  Miskell,Veronica  Miskell,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage STANDARD (CDPL Limited) ,Conveyancing Direct Property Law ,64
703695,15/03/2024,42,14/05/2024,Freehold,CP Really Moving,Post Completion Team,Support 2,Head Office,Conveyancing - Purchase,14/05/2024,Not Closed,Main Fees,,62
713633,22/03/2024,37,14/05/2024,Leasehold,tmconnect,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sequence re-mortgage LEASEHOLD (CDPL Limited) ,Sequence Leasehold Remortgage CDPL,55
720395,11/04/2024,23,14/05/2024,Freehold,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,35
722329,16/04/2024,20,14/05/2024,Freehold,SortRefer,Post Completion Team,remopostcompletion@lpropertylawyers.co.uk,Head Office,Remortgage,N/A,Not Closed,Sort Refer,SortRefer,30
