%,Fee Earner,Case Worker,ID,Start Date
7,BLUE TEAM,BLUE TEAM,631399,28-09-2023
7,BLUE TEAM,BLUE TEAM,631317,28-09-2023
7,BLUE TEAM,BLUE TEAM,631214,28-09-2023
7,BLUE TEAM,BLUE TEAM,631105,27-09-2023
7,BLUE TEAM,BLUE TEAM,631075,27-09-2023
7,BLUE TEAM,BLUE TEAM,630983,27-09-2023
7,BLUE TEAM,BLUE TEAM,630868,27-09-2023
7,BLUE TEAM,BLUE TEAM,630830,27-09-2023
7,BLUE TEAM,BLUE TEAM,630703,27-09-2023
7,BLUE TEAM,BLUE TEAM,630681,26-09-2023
7,BLUE TEAM,BLUE TEAM,630655,26-09-2023
7,BLUE TEAM,BLUE TEAM,630640,26-09-2023
7,BLUE TEAM,BLUE TEAM,630626,26-09-2023
7,BLUE TEAM,BLUE TEAM,630616,26-09-2023
7,BLUE TEAM,BLUE TEAM,630608,26-09-2023
7,BLUE TEAM,BLUE TEAM,630594,26-09-2023
7,BLUE TEAM,BLUE TEAM,630592,26-09-2023
7,BLUE TEAM,BLUE TEAM,630583,26-09-2023
7,BLUE TEAM,BLUE TEAM,630539,26-09-2023
7,BLUE TEAM,BLUE TEAM,630530,26-09-2023
7,BLUE TEAM,BLUE TEAM,630387,26-09-2023
7,BLUE TEAM,BLUE TEAM,630289,26-09-2023
7,BLUE TEAM,BLUE TEAM,630258,26-09-2023
7,BLUE TEAM,BLUE TEAM,630194,25-09-2023
7,BLUE TEAM,BLUE TEAM,630187,25-09-2023
7,BLUE TEAM,BLUE TEAM,630179,25-09-2023
7,BLUE TEAM,BLUE TEAM,630173,25-09-2023
7,BLUE TEAM,BLUE TEAM,630152,25-09-2023
7,BLUE TEAM,BLUE TEAM,630087,25-09-2023
7,BLUE TEAM,BLUE TEAM,629847,25-09-2023
7,BLUE TEAM,BLUE TEAM,629778,25-09-2023
7,BLUE TEAM,BLUE TEAM,629679,22-09-2023
7,BLUE TEAM,BLUE TEAM,629640,22-09-2023
7,BLUE TEAM,BLUE TEAM,629519,22-09-2023
7,BLUE TEAM,BLUE TEAM,629311,22-09-2023
7,BLUE TEAM,BLUE TEAM,629187,21-09-2023
7,BLUE TEAM,BLUE TEAM,629176,21-09-2023
7,BLUE TEAM,BLUE TEAM,629067,21-09-2023
7,BLUE TEAM,BLUE TEAM,628914,21-09-2023
7,BLUE TEAM,BLUE TEAM,628821,21-09-2023
7,BLUE TEAM,BLUE TEAM,628758,20-09-2023
7,BLUE TEAM,BLUE TEAM,628673,20-09-2023
7,BLUE TEAM,BLUE TEAM,628657,20-09-2023
7,BLUE TEAM,BLUE TEAM,628616,20-09-2023
7,BLUE TEAM,BLUE TEAM,628596,20-09-2023
7,BLUE TEAM,BLUE TEAM,628573,20-09-2023
7,BLUE TEAM,BLUE TEAM,628540,20-09-2023
7,BLUE TEAM,BLUE TEAM,628402,20-09-2023
7,BLUE TEAM,BLUE TEAM,628154,19-09-2023
7,BLUE TEAM,BLUE TEAM,628146,19-09-2023
7,BLUE TEAM,BLUE TEAM,628049,19-09-2023
7,BLUE TEAM,BLUE TEAM,627995,19-09-2023
7,BLUE TEAM,BLUE TEAM,627970,19-09-2023
7,BLUE TEAM,BLUE TEAM,627925,19-09-2023
7,BLUE TEAM,BLUE TEAM,627910,19-09-2023
7,BLUE TEAM,BLUE TEAM,627900,19-09-2023
7,BLUE TEAM,BLUE TEAM,627829,19-09-2023
7,BLUE TEAM,BLUE TEAM,627741,18-09-2023
7,BLUE TEAM,BLUE TEAM,627634,18-09-2023
7,BLUE TEAM,BLUE TEAM,627544,18-09-2023
7,BLUE TEAM,BLUE TEAM,627445,18-09-2023
7,BLUE TEAM,BLUE TEAM,627425,18-09-2023
7,BLUE TEAM,BLUE TEAM,627350,18-09-2023
7,BLUE TEAM,BLUE TEAM,626789,14-09-2023
7,BLUE TEAM,BLUE TEAM,626474,14-09-2023
7,BLUE TEAM,BLUE TEAM,626400,14-09-2023
7,BLUE TEAM,BLUE TEAM,626195,13-09-2023
7,BLUE TEAM,BLUE TEAM,625973,13-09-2023
7,BLUE TEAM,BLUE TEAM,625935,13-09-2023
7,BLUE TEAM,BLUE TEAM,625878,12-09-2023
7,BLUE TEAM,BLUE TEAM,625839,12-09-2023
7,BLUE TEAM,BLUE TEAM,625792,12-09-2023
7,BLUE TEAM,BLUE TEAM,625786,12-09-2023
7,BLUE TEAM,BLUE TEAM,625691,12-09-2023
7,BLUE TEAM,BLUE TEAM,625410,11-09-2023
7,BLUE TEAM,BLUE TEAM,625397,11-09-2023
7,BLUE TEAM,BLUE TEAM,625391,11-09-2023
7,BLUE TEAM,BLUE TEAM,625386,11-09-2023
7,BLUE TEAM,BLUE TEAM,625140,11-09-2023
7,BLUE TEAM,BLUE TEAM,624734,08-09-2023
7,BLUE TEAM,BLUE TEAM,624519,07-09-2023
7,BLUE TEAM,BLUE TEAM,624506,07-09-2023
7,BLUE TEAM,BLUE TEAM,624464,07-09-2023
7,BLUE TEAM,BLUE TEAM,624446,07-09-2023
7,BLUE TEAM,BLUE TEAM,624439,07-09-2023
7,BLUE TEAM,BLUE TEAM,624285,07-09-2023
7,BLUE TEAM,BLUE TEAM,624045,06-09-2023
7,BLUE TEAM,BLUE TEAM,623834,06-09-2023
7,BLUE TEAM,BLUE TEAM,623806,06-09-2023
7,BLUE TEAM,BLUE TEAM,623622,05-09-2023
7,BLUE TEAM,BLUE TEAM,623565,05-09-2023
7,BLUE TEAM,BLUE TEAM,623542,05-09-2023
7,BLUE TEAM,BLUE TEAM,623540,05-09-2023
7,BLUE TEAM,BLUE TEAM,623523,05-09-2023
7,BLUE TEAM,BLUE TEAM,623507,05-09-2023
7,BLUE TEAM,BLUE TEAM,622976,04-09-2023
7,BLUE TEAM,BLUE TEAM,622910,04-09-2023
7,BLUE TEAM,BLUE TEAM,622902,04-09-2023
7,BLUE TEAM,BLUE TEAM,622848,04-09-2023
7,BLUE TEAM,BLUE TEAM,622799,04-09-2023
7,BLUE TEAM,BLUE TEAM,622638,01-09-2023
7,BLUE TEAM,BLUE TEAM,622467,01-09-2023
7,BLUE TEAM,BLUE TEAM,622376,01-09-2023
7,BLUE TEAM,BLUE TEAM,622374,01-09-2023
7,BLUE TEAM,BLUE TEAM,622243,31-08-2023
7,BLUE TEAM,BLUE TEAM,622170,31-08-2023
7,BLUE TEAM,BLUE TEAM,622046,31-08-2023
7,BLUE TEAM,BLUE TEAM,621686,30-08-2023
7,BLUE TEAM,BLUE TEAM,621318,29-08-2023
7,BLUE TEAM,BLUE TEAM,620993,29-08-2023
7,BLUE TEAM,BLUE TEAM,620724,25-08-2023
7,BLUE TEAM,BLUE TEAM,620610,25-08-2023
7,BLUE TEAM,BLUE TEAM,620119,24-08-2023
7,BLUE TEAM,BLUE TEAM,620114,24-08-2023
7,BLUE TEAM,BLUE TEAM,619637,23-08-2023
7,BLUE TEAM,BLUE TEAM,619578,22-08-2023
7,BLUE TEAM,BLUE TEAM,619092,21-08-2023
7,BLUE TEAM,BLUE TEAM,618892,21-08-2023
7,BLUE TEAM,BLUE TEAM,618268,18-08-2023
7,BLUE TEAM,BLUE TEAM,618236,18-08-2023
7,BLUE TEAM,BLUE TEAM,617902,17-08-2023
7,BLUE TEAM,BLUE TEAM,616712,14-08-2023
7,BLUE TEAM,BLUE TEAM,616679,14-08-2023
7,BLUE TEAM,BLUE TEAM,616618,14-08-2023
7,BLUE TEAM,BLUE TEAM,604281,09-08-2023
7,BLUE TEAM,BLUE TEAM,603389,07-08-2023
7,BLUE TEAM,BLUE TEAM,601732,02-08-2023
7,BLUE TEAM,BLUE TEAM,600966,31-07-2023
7,BLUE TEAM,BLUE TEAM,600824,31-07-2023
7,BLUE TEAM,BLUE TEAM,598681,25-07-2023
7,BLUE TEAM,BLUE TEAM,598182,24-07-2023
7,BLUE TEAM,BLUE TEAM,597976,21-07-2023
7,BLUE TEAM,BLUE TEAM,597940,21-07-2023
7,BLUE TEAM,BLUE TEAM,597915,21-07-2023
7,BLUE TEAM,BLUE TEAM,597701,21-07-2023
7,BLUE TEAM,BLUE TEAM,597461,20-07-2023
7,BLUE TEAM,BLUE TEAM,597201,20-07-2023
7,BLUE TEAM,BLUE TEAM,596497,18-07-2023
7,BLUE TEAM,BLUE TEAM,596414,18-07-2023
7,BLUE TEAM,BLUE TEAM,596322,18-07-2023
7,BLUE TEAM,BLUE TEAM,596104,18-07-2023
7,BLUE TEAM,BLUE TEAM,594270,14-07-2023
7,BLUE TEAM,BLUE TEAM,593370,12-07-2023
7,BLUE TEAM,BLUE TEAM,590877,05-07-2023
7,BLUE TEAM,BLUE TEAM,590414,04-07-2023
7,BLUE TEAM,BLUE TEAM,584919,19-06-2023
7,BLUE TEAM,BLUE TEAM,575637,24-05-2023
7,BLUE TEAM,BLUE TEAM,573661,19-05-2023
7,BLUE TEAM,BLUE TEAM,563268,20-04-2023
7,BLUE TEAM,BLUE TEAM,558626,06-04-2023
