%,Fee Earner,Case Worker,ID,Start Date
7,BLUE TEAM,BLUE TEAM,761177,29/05/2024
7,BLUE TEAM,BLUE TEAM,761040,29/05/2024
7,BLUE TEAM,BLUE TEAM,760968,28/05/2024
7,BLUE TEAM,BLUE TEAM,760960,28/05/2024
7,BLUE TEAM,BLUE TEAM,760944,28/05/2024
7,BLUE TEAM,BLUE TEAM,760864,28/05/2024
7,BLUE TEAM,BLUE TEAM,760679,28/05/2024
7,BLUE TEAM,BLUE TEAM,760407,25/05/2024
7,BLUE TEAM,BLUE TEAM,760096,24/05/2024
6,BLUE TEAM,BLUE TEAM,759906,24/05/2024
7,BLUE TEAM,BLUE TEAM,759878,24/05/2024
7,BLUE TEAM,BLUE TEAM,759783,23/05/2024
7,BLUE TEAM,BLUE TEAM,759774,23/05/2024
7,BLUE TEAM,BLUE TEAM,759767,23/05/2024
7,BLUE TEAM,BLUE TEAM,759564,23/05/2024
7,BLUE TEAM,BLUE TEAM,759482,23/05/2024
7,BLUE TEAM,BLUE TEAM,759340,23/05/2024
7,BLUE TEAM,BLUE TEAM,759296,23/05/2024
7,BLUE TEAM,BLUE TEAM,759295,23/05/2024
6,BLUE TEAM,BLUE TEAM,759294,23/05/2024
7,BLUE TEAM,BLUE TEAM,759288,23/05/2024
7,BLUE TEAM,BLUE TEAM,759283,23/05/2024
7,BLUE TEAM,BLUE TEAM,759119,22/05/2024
7,BLUE TEAM,BLUE TEAM,759064,22/05/2024
7,BLUE TEAM,BLUE TEAM,758934,22/05/2024
7,BLUE TEAM,BLUE TEAM,758901,22/05/2024
7,BLUE TEAM,BLUE TEAM,758858,22/05/2024
7,BLUE TEAM,BLUE TEAM,758699,22/05/2024
7,BLUE TEAM,BLUE TEAM,758631,21/05/2024
7,BLUE TEAM,BLUE TEAM,758542,21/05/2024
7,BLUE TEAM,BLUE TEAM,758530,21/05/2024
7,BLUE TEAM,BLUE TEAM,758495,21/05/2024
6,BLUE TEAM,BLUE TEAM,758479,21/05/2024
7,BLUE TEAM,BLUE TEAM,758456,21/05/2024
7,BLUE TEAM,BLUE TEAM,758454,21/05/2024
7,BLUE TEAM,BLUE TEAM,758410,21/05/2024
7,BLUE TEAM,BLUE TEAM,758399,21/05/2024
7,BLUE TEAM,BLUE TEAM,758393,21/05/2024
7,BLUE TEAM,BLUE TEAM,758376,21/05/2024
7,BLUE TEAM,BLUE TEAM,758356,21/05/2024
7,BLUE TEAM,BLUE TEAM,758143,21/05/2024
7,BLUE TEAM,BLUE TEAM,758107,21/05/2024
7,BLUE TEAM,BLUE TEAM,757897,20/05/2024
7,BLUE TEAM,BLUE TEAM,757772,20/05/2024
7,BLUE TEAM,BLUE TEAM,757658,20/05/2024
7,BLUE TEAM,BLUE TEAM,757495,20/05/2024
7,BLUE TEAM,BLUE TEAM,757448,20/05/2024
7,BLUE TEAM,BLUE TEAM,757370,20/05/2024
7,BLUE TEAM,BLUE TEAM,757302,18/05/2024
7,BLUE TEAM,BLUE TEAM,757133,17/05/2024
7,BLUE TEAM,BLUE TEAM,757035,17/05/2024
7,BLUE TEAM,BLUE TEAM,757026,17/05/2024
7,BLUE TEAM,BLUE TEAM,757006,17/05/2024
7,BLUE TEAM,BLUE TEAM,756997,17/05/2024
6,BLUE TEAM,BLUE TEAM,756933,17/05/2024
7,BLUE TEAM,BLUE TEAM,756924,17/05/2024
7,BLUE TEAM,BLUE TEAM,756853,17/05/2024
7,BLUE TEAM,BLUE TEAM,756775,17/05/2024
7,BLUE TEAM,BLUE TEAM,756765,17/05/2024
7,BLUE TEAM,BLUE TEAM,756681,16/05/2024
6,BLUE TEAM,BLUE TEAM,756651,16/05/2024
7,BLUE TEAM,BLUE TEAM,756312,16/05/2024
6,BLUE TEAM,BLUE TEAM,756271,16/05/2024
7,BLUE TEAM,BLUE TEAM,756164,16/05/2024
7,BLUE TEAM,BLUE TEAM,756159,16/05/2024
7,BLUE TEAM,BLUE TEAM,756082,15/05/2024
7,BLUE TEAM,BLUE TEAM,755989,15/05/2024
7,BLUE TEAM,BLUE TEAM,755975,15/05/2024
7,BLUE TEAM,BLUE TEAM,755911,15/05/2024
7,BLUE TEAM,BLUE TEAM,755875,15/05/2024
7,BLUE TEAM,BLUE TEAM,755866,15/05/2024
7,BLUE TEAM,BLUE TEAM,755792,15/05/2024
7,BLUE TEAM,BLUE TEAM,755712,15/05/2024
7,BLUE TEAM,BLUE TEAM,755706,15/05/2024
7,BLUE TEAM,BLUE TEAM,755681,15/05/2024
7,BLUE TEAM,BLUE TEAM,755617,15/05/2024
7,BLUE TEAM,BLUE TEAM,755509,14/05/2024
7,BLUE TEAM,BLUE TEAM,755498,14/05/2024
7,BLUE TEAM,BLUE TEAM,755455,14/05/2024
7,BLUE TEAM,BLUE TEAM,755395,14/05/2024
7,BLUE TEAM,BLUE TEAM,755366,14/05/2024
7,BLUE TEAM,BLUE TEAM,755359,14/05/2024
7,BLUE TEAM,BLUE TEAM,755316,14/05/2024
7,BLUE TEAM,BLUE TEAM,755277,14/05/2024
6,BLUE TEAM,BLUE TEAM,755160,14/05/2024
7,BLUE TEAM,BLUE TEAM,755018,14/05/2024
7,BLUE TEAM,BLUE TEAM,754957,14/05/2024
6,BLUE TEAM,BLUE TEAM,754880,13/05/2024
7,BLUE TEAM,BLUE TEAM,754858,13/05/2024
7,BLUE TEAM,BLUE TEAM,754820,13/05/2024
7,BLUE TEAM,BLUE TEAM,754773,13/05/2024
7,BLUE TEAM,BLUE TEAM,754742,13/05/2024
7,BLUE TEAM,BLUE TEAM,754685,13/05/2024
7,BLUE TEAM,BLUE TEAM,754664,13/05/2024
7,BLUE TEAM,BLUE TEAM,754627,13/05/2024
7,BLUE TEAM,BLUE TEAM,754581,13/05/2024
7,BLUE TEAM,BLUE TEAM,754491,13/05/2024
6,BLUE TEAM,BLUE TEAM,754448,13/05/2024
7,BLUE TEAM,BLUE TEAM,754442,13/05/2024
6,BLUE TEAM,BLUE TEAM,754355,13/05/2024
7,BLUE TEAM,BLUE TEAM,754343,13/05/2024
7,BLUE TEAM,BLUE TEAM,754214,10/05/2024
7,BLUE TEAM,BLUE TEAM,754199,10/05/2024
7,BLUE TEAM,BLUE TEAM,754188,10/05/2024
7,BLUE TEAM,BLUE TEAM,754126,10/05/2024
7,BLUE TEAM,BLUE TEAM,754090,10/05/2024
7,BLUE TEAM,BLUE TEAM,753930,10/05/2024
6,BLUE TEAM,BLUE TEAM,753832,10/05/2024
7,BLUE TEAM,BLUE TEAM,753734,10/05/2024
7,BLUE TEAM,BLUE TEAM,753724,10/05/2024
7,BLUE TEAM,BLUE TEAM,753560,09/05/2024
7,BLUE TEAM,BLUE TEAM,753543,09/05/2024
7,BLUE TEAM,BLUE TEAM,753532,09/05/2024
7,BLUE TEAM,BLUE TEAM,753522,09/05/2024
7,BLUE TEAM,BLUE TEAM,753521,09/05/2024
7,BLUE TEAM,BLUE TEAM,753412,09/05/2024
6,BLUE TEAM,BLUE TEAM,753326,09/05/2024
7,BLUE TEAM,BLUE TEAM,753265,09/05/2024
7,BLUE TEAM,BLUE TEAM,753257,09/05/2024
7,BLUE TEAM,BLUE TEAM,753220,09/05/2024
7,BLUE TEAM,BLUE TEAM,753042,08/05/2024
7,BLUE TEAM,BLUE TEAM,752976,08/05/2024
7,BLUE TEAM,BLUE TEAM,752898,08/05/2024
7,BLUE TEAM,BLUE TEAM,752832,08/05/2024
7,BLUE TEAM,BLUE TEAM,752674,08/05/2024
7,BLUE TEAM,BLUE TEAM,752626,08/05/2024
7,BLUE TEAM,BLUE TEAM,752620,08/05/2024
6,BLUE TEAM,BLUE TEAM,752413,07/05/2024
7,BLUE TEAM,BLUE TEAM,752355,07/05/2024
7,BLUE TEAM,BLUE TEAM,752113,07/05/2024
6,BLUE TEAM,BLUE TEAM,751802,03/05/2024
7,BLUE TEAM,BLUE TEAM,751786,03/05/2024
7,BLUE TEAM,BLUE TEAM,751771,03/05/2024
7,BLUE TEAM,BLUE TEAM,751760,03/05/2024
7,BLUE TEAM,BLUE TEAM,751738,03/05/2024
7,BLUE TEAM,BLUE TEAM,751710,03/05/2024
7,BLUE TEAM,BLUE TEAM,751694,03/05/2024
6,BLUE TEAM,BLUE TEAM,751541,03/05/2024
7,BLUE TEAM,BLUE TEAM,751467,03/05/2024
7,BLUE TEAM,BLUE TEAM,751446,03/05/2024
7,BLUE TEAM,BLUE TEAM,751437,03/05/2024
6,BLUE TEAM,BLUE TEAM,751314,02/05/2024
7,BLUE TEAM,BLUE TEAM,751305,02/05/2024
7,BLUE TEAM,BLUE TEAM,751251,02/05/2024
7,BLUE TEAM,BLUE TEAM,751229,02/05/2024
7,BLUE TEAM,BLUE TEAM,751108,02/05/2024
7,BLUE TEAM,BLUE TEAM,751036,02/05/2024
6,BLUE TEAM,BLUE TEAM,750965,02/05/2024
7,BLUE TEAM,BLUE TEAM,750944,02/05/2024
7,BLUE TEAM,BLUE TEAM,750838,02/05/2024
7,BLUE TEAM,BLUE TEAM,750827,02/05/2024
7,BLUE TEAM,BLUE TEAM,733673,01/05/2024
7,BLUE TEAM,BLUE TEAM,733657,01/05/2024
7,BLUE TEAM,BLUE TEAM,733603,01/05/2024
7,BLUE TEAM,BLUE TEAM,733523,01/05/2024
7,BLUE TEAM,BLUE TEAM,733472,01/05/2024
7,BLUE TEAM,BLUE TEAM,733467,01/05/2024
6,BLUE TEAM,BLUE TEAM,733303,01/05/2024
7,BLUE TEAM,BLUE TEAM,733254,01/05/2024
7,BLUE TEAM,BLUE TEAM,733244,01/05/2024
7,BLUE TEAM,BLUE TEAM,733228,01/05/2024
6,BLUE TEAM,BLUE TEAM,733139,30/04/2024
7,BLUE TEAM,BLUE TEAM,733133,30/04/2024
