%,Fee Earner,Case Worker,ID,Start Date
6,BLUE TEAM,BLUE TEAM,773019,26/06/2024
7,BLUE TEAM,BLUE TEAM,772489,25/06/2024
7,BLUE TEAM,BLUE TEAM,772008,24/06/2024
7,BLUE TEAM,BLUE TEAM,771930,24/06/2024
7,BLUE TEAM,BLUE TEAM,771898,24/06/2024
6,BLUE TEAM,BLUE TEAM,771819,24/06/2024
7,BLUE TEAM,BLUE TEAM,771773,24/06/2024
7,BLUE TEAM,BLUE TEAM,771747,22/06/2024
7,BLUE TEAM,BLUE TEAM,771453,21/06/2024
7,BLUE TEAM,BLUE TEAM,771275,21/06/2024
7,BLUE TEAM,BLUE TEAM,771155,20/06/2024
7,BLUE TEAM,BLUE TEAM,771103,20/06/2024
7,BLUE TEAM,BLUE TEAM,771032,20/06/2024
7,BLUE TEAM,BLUE TEAM,770887,20/06/2024
7,BLUE TEAM,BLUE TEAM,770747,20/06/2024
7,BLUE TEAM,BLUE TEAM,770737,20/06/2024
7,BLUE TEAM,BLUE TEAM,770684,20/06/2024
7,BLUE TEAM,BLUE TEAM,770592,19/06/2024
7,BLUE TEAM,BLUE TEAM,770533,19/06/2024
7,BLUE TEAM,BLUE TEAM,770452,19/06/2024
7,BLUE TEAM,BLUE TEAM,770448,19/06/2024
7,BLUE TEAM,BLUE TEAM,770394,19/06/2024
7,BLUE TEAM,BLUE TEAM,770194,19/06/2024
7,BLUE TEAM,BLUE TEAM,770191,19/06/2024
7,BLUE TEAM,BLUE TEAM,770083,19/06/2024
7,BLUE TEAM,BLUE TEAM,769842,18/06/2024
6,BLUE TEAM,BLUE TEAM,769839,18/06/2024
7,BLUE TEAM,BLUE TEAM,769835,18/06/2024
7,BLUE TEAM,BLUE TEAM,769791,18/06/2024
7,BLUE TEAM,BLUE TEAM,769790,18/06/2024
7,BLUE TEAM,BLUE TEAM,769787,18/06/2024
7,BLUE TEAM,BLUE TEAM,769728,18/06/2024
7,BLUE TEAM,BLUE TEAM,769644,18/06/2024
6,BLUE TEAM,BLUE TEAM,769525,18/06/2024
7,BLUE TEAM,BLUE TEAM,769520,18/06/2024
7,BLUE TEAM,BLUE TEAM,769372,17/06/2024
7,BLUE TEAM,BLUE TEAM,769331,17/06/2024
7,BLUE TEAM,BLUE TEAM,769329,17/06/2024
7,BLUE TEAM,BLUE TEAM,769316,17/06/2024
7,BLUE TEAM,BLUE TEAM,769306,17/06/2024
7,BLUE TEAM,BLUE TEAM,769273,17/06/2024
7,BLUE TEAM,BLUE TEAM,769253,17/06/2024
7,BLUE TEAM,BLUE TEAM,769250,17/06/2024
6,BLUE TEAM,BLUE TEAM,769221,17/06/2024
7,BLUE TEAM,BLUE TEAM,769195,17/06/2024
7,BLUE TEAM,BLUE TEAM,769185,17/06/2024
7,BLUE TEAM,BLUE TEAM,769160,17/06/2024
7,BLUE TEAM,BLUE TEAM,769156,17/06/2024
7,BLUE TEAM,BLUE TEAM,769145,17/06/2024
7,BLUE TEAM,BLUE TEAM,769133,17/06/2024
7,BLUE TEAM,BLUE TEAM,769091,17/06/2024
7,BLUE TEAM,BLUE TEAM,769064,17/06/2024
7,BLUE TEAM,BLUE TEAM,769025,17/06/2024
7,BLUE TEAM,BLUE TEAM,768938,17/06/2024
6,BLUE TEAM,BLUE TEAM,768937,17/06/2024
7,BLUE TEAM,BLUE TEAM,768936,17/06/2024
7,BLUE TEAM,BLUE TEAM,768931,17/06/2024
6,BLUE TEAM,BLUE TEAM,768887,15/06/2024
7,BLUE TEAM,BLUE TEAM,768884,15/06/2024
7,BLUE TEAM,BLUE TEAM,768754,14/06/2024
7,BLUE TEAM,BLUE TEAM,768739,14/06/2024
7,BLUE TEAM,BLUE TEAM,768726,14/06/2024
7,BLUE TEAM,BLUE TEAM,768692,14/06/2024
7,BLUE TEAM,BLUE TEAM,768626,14/06/2024
7,BLUE TEAM,BLUE TEAM,768543,14/06/2024
7,BLUE TEAM,BLUE TEAM,768461,14/06/2024
7,BLUE TEAM,BLUE TEAM,768378,14/06/2024
7,BLUE TEAM,BLUE TEAM,768346,14/06/2024
7,BLUE TEAM,BLUE TEAM,768345,14/06/2024
6,BLUE TEAM,BLUE TEAM,768268,13/06/2024
6,BLUE TEAM,BLUE TEAM,768257,13/06/2024
7,BLUE TEAM,BLUE TEAM,768238,13/06/2024
7,BLUE TEAM,BLUE TEAM,768160,13/06/2024
7,BLUE TEAM,BLUE TEAM,768055,13/06/2024
7,BLUE TEAM,BLUE TEAM,767999,13/06/2024
7,BLUE TEAM,BLUE TEAM,767975,13/06/2024
7,BLUE TEAM,BLUE TEAM,767928,13/06/2024
7,BLUE TEAM,BLUE TEAM,767920,13/06/2024
7,BLUE TEAM,BLUE TEAM,767912,13/06/2024
6,BLUE TEAM,BLUE TEAM,767884,13/06/2024
6,BLUE TEAM,BLUE TEAM,767796,13/06/2024
6,BLUE TEAM,BLUE TEAM,767776,13/06/2024
7,BLUE TEAM,BLUE TEAM,767769,13/06/2024
7,BLUE TEAM,BLUE TEAM,767767,13/06/2024
7,BLUE TEAM,BLUE TEAM,767760,13/06/2024
7,BLUE TEAM,BLUE TEAM,767637,12/06/2024
7,BLUE TEAM,BLUE TEAM,767629,12/06/2024
7,BLUE TEAM,BLUE TEAM,767600,12/06/2024
7,BLUE TEAM,BLUE TEAM,767596,12/06/2024
7,BLUE TEAM,BLUE TEAM,767505,12/06/2024
7,BLUE TEAM,BLUE TEAM,767397,12/06/2024
7,BLUE TEAM,BLUE TEAM,767384,12/06/2024
7,BLUE TEAM,BLUE TEAM,767330,12/06/2024
7,BLUE TEAM,BLUE TEAM,767161,12/06/2024
6,BLUE TEAM,BLUE TEAM,767157,12/06/2024
7,BLUE TEAM,BLUE TEAM,766977,11/06/2024
7,BLUE TEAM,BLUE TEAM,766941,11/06/2024
6,BLUE TEAM,BLUE TEAM,766923,11/06/2024
7,BLUE TEAM,BLUE TEAM,766912,11/06/2024
