%,Fee Earner,Case Worker,ID,Start Date
7,BLUE TEAM,BLUE TEAM,759754,23/05/2024
7,BLUE TEAM,BLUE TEAM,758934,22/05/2024
7,BLUE TEAM,BLUE TEAM,758917,22/05/2024
7,BLUE TEAM,BLUE TEAM,758901,22/05/2024
7,BLUE TEAM,BLUE TEAM,758886,22/05/2024
7,BLUE TEAM,BLUE TEAM,758858,22/05/2024
7,BLUE TEAM,BLUE TEAM,758695,22/05/2024
7,BLUE TEAM,BLUE TEAM,758631,21/05/2024
7,BLUE TEAM,BLUE TEAM,758504,21/05/2024
7,BLUE TEAM,BLUE TEAM,758495,21/05/2024
7,BLUE TEAM,BLUE TEAM,758454,21/05/2024
7,BLUE TEAM,BLUE TEAM,758410,21/05/2024
7,BLUE TEAM,BLUE TEAM,758393,21/05/2024
7,BLUE TEAM,BLUE TEAM,758390,21/05/2024
7,BLUE TEAM,BLUE TEAM,758376,21/05/2024
7,BLUE TEAM,BLUE TEAM,758356,21/05/2024
7,BLUE TEAM,BLUE TEAM,758143,21/05/2024
7,BLUE TEAM,BLUE TEAM,757897,20/05/2024
7,BLUE TEAM,BLUE TEAM,757772,20/05/2024
7,BLUE TEAM,BLUE TEAM,757658,20/05/2024
7,BLUE TEAM,BLUE TEAM,757495,20/05/2024
7,BLUE TEAM,BLUE TEAM,757448,20/05/2024
7,BLUE TEAM,BLUE TEAM,757370,20/05/2024
7,BLUE TEAM,BLUE TEAM,757347,20/05/2024
7,BLUE TEAM,BLUE TEAM,757314,18/05/2024
7,BLUE TEAM,BLUE TEAM,757302,18/05/2024
7,BLUE TEAM,BLUE TEAM,757133,17/05/2024
7,BLUE TEAM,BLUE TEAM,757061,17/05/2024
7,BLUE TEAM,BLUE TEAM,757035,17/05/2024
7,BLUE TEAM,BLUE TEAM,757032,17/05/2024
7,BLUE TEAM,BLUE TEAM,757006,17/05/2024
7,BLUE TEAM,BLUE TEAM,756997,17/05/2024
6,BLUE TEAM,BLUE TEAM,756933,17/05/2024
7,BLUE TEAM,BLUE TEAM,756924,17/05/2024
7,BLUE TEAM,BLUE TEAM,756853,17/05/2024
7,BLUE TEAM,BLUE TEAM,756776,17/05/2024
7,BLUE TEAM,BLUE TEAM,756775,17/05/2024
7,BLUE TEAM,BLUE TEAM,756765,17/05/2024
7,BLUE TEAM,BLUE TEAM,756761,17/05/2024
6,BLUE TEAM,BLUE TEAM,756651,16/05/2024
7,BLUE TEAM,BLUE TEAM,756561,16/05/2024
6,BLUE TEAM,BLUE TEAM,756532,16/05/2024
7,BLUE TEAM,BLUE TEAM,756338,16/05/2024
7,BLUE TEAM,BLUE TEAM,756327,16/05/2024
7,BLUE TEAM,BLUE TEAM,756312,16/05/2024
6,BLUE TEAM,BLUE TEAM,756271,16/05/2024
7,BLUE TEAM,BLUE TEAM,756164,16/05/2024
7,BLUE TEAM,BLUE TEAM,756159,16/05/2024
7,BLUE TEAM,BLUE TEAM,756082,15/05/2024
7,BLUE TEAM,BLUE TEAM,755989,15/05/2024
7,BLUE TEAM,BLUE TEAM,755975,15/05/2024
7,BLUE TEAM,BLUE TEAM,755927,15/05/2024
7,BLUE TEAM,BLUE TEAM,755911,15/05/2024
7,BLUE TEAM,BLUE TEAM,755875,15/05/2024
7,BLUE TEAM,BLUE TEAM,755866,15/05/2024
7,BLUE TEAM,BLUE TEAM,755792,15/05/2024
7,BLUE TEAM,BLUE TEAM,755737,15/05/2024
7,BLUE TEAM,BLUE TEAM,755712,15/05/2024
7,BLUE TEAM,BLUE TEAM,755706,15/05/2024
7,BLUE TEAM,BLUE TEAM,755681,15/05/2024
7,BLUE TEAM,BLUE TEAM,755673,15/05/2024
7,BLUE TEAM,BLUE TEAM,755617,15/05/2024
7,BLUE TEAM,BLUE TEAM,755509,14/05/2024
7,BLUE TEAM,BLUE TEAM,755507,14/05/2024
7,BLUE TEAM,BLUE TEAM,755498,14/05/2024
7,BLUE TEAM,BLUE TEAM,755455,14/05/2024
7,BLUE TEAM,BLUE TEAM,755395,14/05/2024
7,BLUE TEAM,BLUE TEAM,755366,14/05/2024
7,BLUE TEAM,BLUE TEAM,755359,14/05/2024
7,BLUE TEAM,BLUE TEAM,755316,14/05/2024
7,BLUE TEAM,BLUE TEAM,755277,14/05/2024
7,BLUE TEAM,BLUE TEAM,755248,14/05/2024
6,BLUE TEAM,BLUE TEAM,755160,14/05/2024
7,BLUE TEAM,BLUE TEAM,755131,14/05/2024
7,BLUE TEAM,BLUE TEAM,755118,14/05/2024
7,BLUE TEAM,BLUE TEAM,755018,14/05/2024
7,BLUE TEAM,BLUE TEAM,754957,14/05/2024
6,BLUE TEAM,BLUE TEAM,754880,13/05/2024
7,BLUE TEAM,BLUE TEAM,754858,13/05/2024
7,BLUE TEAM,BLUE TEAM,754820,13/05/2024
7,BLUE TEAM,BLUE TEAM,754815,13/05/2024
7,BLUE TEAM,BLUE TEAM,754806,13/05/2024
7,BLUE TEAM,BLUE TEAM,754773,13/05/2024
7,BLUE TEAM,BLUE TEAM,754742,13/05/2024
7,BLUE TEAM,BLUE TEAM,754685,13/05/2024
7,BLUE TEAM,BLUE TEAM,754664,13/05/2024
7,BLUE TEAM,BLUE TEAM,754627,13/05/2024
7,BLUE TEAM,BLUE TEAM,754601,13/05/2024
7,BLUE TEAM,BLUE TEAM,754597,13/05/2024
7,BLUE TEAM,BLUE TEAM,754581,13/05/2024
7,BLUE TEAM,BLUE TEAM,754491,13/05/2024
6,BLUE TEAM,BLUE TEAM,754448,13/05/2024
7,BLUE TEAM,BLUE TEAM,754442,13/05/2024
7,BLUE TEAM,BLUE TEAM,754355,13/05/2024
7,BLUE TEAM,BLUE TEAM,754343,13/05/2024
7,BLUE TEAM,BLUE TEAM,754214,10/05/2024
7,BLUE TEAM,BLUE TEAM,754199,10/05/2024
7,BLUE TEAM,BLUE TEAM,754188,10/05/2024
7,BLUE TEAM,BLUE TEAM,754177,10/05/2024
7,BLUE TEAM,BLUE TEAM,754162,10/05/2024
7,BLUE TEAM,BLUE TEAM,754126,10/05/2024
7,BLUE TEAM,BLUE TEAM,754099,10/05/2024
7,BLUE TEAM,BLUE TEAM,754090,10/05/2024
7,BLUE TEAM,BLUE TEAM,753957,10/05/2024
7,BLUE TEAM,BLUE TEAM,753930,10/05/2024
7,BLUE TEAM,BLUE TEAM,753734,10/05/2024
7,BLUE TEAM,BLUE TEAM,753594,09/05/2024
7,BLUE TEAM,BLUE TEAM,753560,09/05/2024
7,BLUE TEAM,BLUE TEAM,753543,09/05/2024
7,BLUE TEAM,BLUE TEAM,753532,09/05/2024
7,BLUE TEAM,BLUE TEAM,753521,09/05/2024
7,BLUE TEAM,BLUE TEAM,753498,09/05/2024
7,BLUE TEAM,BLUE TEAM,753412,09/05/2024
7,BLUE TEAM,BLUE TEAM,753381,09/05/2024
7,BLUE TEAM,BLUE TEAM,753335,09/05/2024
6,BLUE TEAM,BLUE TEAM,753326,09/05/2024
7,BLUE TEAM,BLUE TEAM,753257,09/05/2024
7,BLUE TEAM,BLUE TEAM,753220,09/05/2024
7,BLUE TEAM,BLUE TEAM,753096,08/05/2024
7,BLUE TEAM,BLUE TEAM,753053,08/05/2024
7,BLUE TEAM,BLUE TEAM,753049,08/05/2024
7,BLUE TEAM,BLUE TEAM,753042,08/05/2024
7,BLUE TEAM,BLUE TEAM,752997,08/05/2024
7,BLUE TEAM,BLUE TEAM,752976,08/05/2024
7,BLUE TEAM,BLUE TEAM,752886,08/05/2024
7,BLUE TEAM,BLUE TEAM,752832,08/05/2024
7,BLUE TEAM,BLUE TEAM,752722,08/05/2024
7,BLUE TEAM,BLUE TEAM,752674,08/05/2024
7,BLUE TEAM,BLUE TEAM,752662,08/05/2024
7,BLUE TEAM,BLUE TEAM,752626,08/05/2024
7,BLUE TEAM,BLUE TEAM,752620,08/05/2024
7,BLUE TEAM,BLUE TEAM,752459,07/05/2024
7,BLUE TEAM,BLUE TEAM,752439,07/05/2024
6,BLUE TEAM,BLUE TEAM,752413,07/05/2024
7,BLUE TEAM,BLUE TEAM,752409,07/05/2024
7,BLUE TEAM,BLUE TEAM,752368,07/05/2024
7,BLUE TEAM,BLUE TEAM,752355,07/05/2024
7,BLUE TEAM,BLUE TEAM,752162,07/05/2024
7,BLUE TEAM,BLUE TEAM,752113,07/05/2024
7,BLUE TEAM,BLUE TEAM,751955,07/05/2024
6,BLUE TEAM,BLUE TEAM,751802,03/05/2024
7,BLUE TEAM,BLUE TEAM,751786,03/05/2024
7,BLUE TEAM,BLUE TEAM,751771,03/05/2024
7,BLUE TEAM,BLUE TEAM,751760,03/05/2024
7,BLUE TEAM,BLUE TEAM,751738,03/05/2024
7,BLUE TEAM,BLUE TEAM,751710,03/05/2024
7,BLUE TEAM,BLUE TEAM,751694,03/05/2024
7,BLUE TEAM,BLUE TEAM,751547,03/05/2024
6,BLUE TEAM,BLUE TEAM,751541,03/05/2024
7,BLUE TEAM,BLUE TEAM,751477,03/05/2024
7,BLUE TEAM,BLUE TEAM,751446,03/05/2024
7,BLUE TEAM,BLUE TEAM,751437,03/05/2024
6,BLUE TEAM,BLUE TEAM,751314,02/05/2024
7,BLUE TEAM,BLUE TEAM,751305,02/05/2024
7,BLUE TEAM,BLUE TEAM,751302,02/05/2024
7,BLUE TEAM,BLUE TEAM,751252,02/05/2024
7,BLUE TEAM,BLUE TEAM,751251,02/05/2024
7,BLUE TEAM,BLUE TEAM,751243,02/05/2024
7,BLUE TEAM,BLUE TEAM,751229,02/05/2024
6,BLUE TEAM,BLUE TEAM,751171,02/05/2024
7,BLUE TEAM,BLUE TEAM,751108,02/05/2024
7,BLUE TEAM,BLUE TEAM,751036,02/05/2024
7,BLUE TEAM,BLUE TEAM,750944,02/05/2024
7,BLUE TEAM,BLUE TEAM,750857,02/05/2024
7,BLUE TEAM,BLUE TEAM,750838,02/05/2024
7,BLUE TEAM,BLUE TEAM,750827,02/05/2024
7,BLUE TEAM,BLUE TEAM,733673,01/05/2024
6,BLUE TEAM,BLUE TEAM,733659,01/05/2024
7,BLUE TEAM,BLUE TEAM,733657,01/05/2024
7,BLUE TEAM,BLUE TEAM,733644,01/05/2024
7,BLUE TEAM,BLUE TEAM,733603,01/05/2024
7,BLUE TEAM,BLUE TEAM,733523,01/05/2024
7,BLUE TEAM,BLUE TEAM,733514,01/05/2024
6,BLUE TEAM,BLUE TEAM,733511,01/05/2024
7,BLUE TEAM,BLUE TEAM,733472,01/05/2024
7,BLUE TEAM,BLUE TEAM,733467,01/05/2024
6,BLUE TEAM,BLUE TEAM,733303,01/05/2024
7,BLUE TEAM,BLUE TEAM,733254,01/05/2024
7,BLUE TEAM,BLUE TEAM,733244,01/05/2024
7,BLUE TEAM,BLUE TEAM,733228,01/05/2024
6,BLUE TEAM,BLUE TEAM,733139,30/04/2024
7,BLUE TEAM,BLUE TEAM,733133,30/04/2024
7,BLUE TEAM,BLUE TEAM,733127,30/04/2024
7,BLUE TEAM,BLUE TEAM,733106,30/04/2024
6,BLUE TEAM,BLUE TEAM,733097,30/04/2024
7,BLUE TEAM,BLUE TEAM,733074,30/04/2024
7,BLUE TEAM,BLUE TEAM,733066,30/04/2024
7,BLUE TEAM,BLUE TEAM,733027,30/04/2024
7,BLUE TEAM,BLUE TEAM,732976,30/04/2024
6,BLUE TEAM,BLUE TEAM,732949,30/04/2024
7,BLUE TEAM,BLUE TEAM,732939,30/04/2024
7,BLUE TEAM,BLUE TEAM,732923,30/04/2024
7,BLUE TEAM,BLUE TEAM,732738,30/04/2024
7,BLUE TEAM,BLUE TEAM,732724,30/04/2024
7,BLUE TEAM,BLUE TEAM,732695,30/04/2024
6,BLUE TEAM,BLUE TEAM,732668,30/04/2024
7,BLUE TEAM,BLUE TEAM,732487,29/04/2024
6,BLUE TEAM,BLUE TEAM,732475,29/04/2024
7,BLUE TEAM,BLUE TEAM,732474,29/04/2024
7,BLUE TEAM,BLUE TEAM,732461,29/04/2024
7,BLUE TEAM,BLUE TEAM,732444,29/04/2024
7,BLUE TEAM,BLUE TEAM,732397,29/04/2024
7,BLUE TEAM,BLUE TEAM,732378,29/04/2024
7,BLUE TEAM,BLUE TEAM,732374,29/04/2024
7,BLUE TEAM,BLUE TEAM,732357,29/04/2024
7,BLUE TEAM,BLUE TEAM,732339,29/04/2024
7,BLUE TEAM,BLUE TEAM,732156,29/04/2024
6,BLUE TEAM,BLUE TEAM,732068,29/04/2024
7,BLUE TEAM,BLUE TEAM,732004,29/04/2024
7,BLUE TEAM,BLUE TEAM,731998,29/04/2024
7,BLUE TEAM,BLUE TEAM,731699,26/04/2024
6,BLUE TEAM,BLUE TEAM,731697,26/04/2024
6,BLUE TEAM,BLUE TEAM,731695,26/04/2024
7,BLUE TEAM,BLUE TEAM,731691,26/04/2024
7,BLUE TEAM,BLUE TEAM,731597,26/04/2024
7,BLUE TEAM,BLUE TEAM,731529,26/04/2024
7,BLUE TEAM,BLUE TEAM,731481,26/04/2024
6,BLUE TEAM,BLUE TEAM,731477,26/04/2024
7,BLUE TEAM,BLUE TEAM,731469,26/04/2024
6,BLUE TEAM,BLUE TEAM,731285,25/04/2024
7,BLUE TEAM,BLUE TEAM,731190,25/04/2024
7,BLUE TEAM,BLUE TEAM,731088,25/04/2024
6,BLUE TEAM,BLUE TEAM,731079,25/04/2024
6,BLUE TEAM,BLUE TEAM,731074,25/04/2024
7,BLUE TEAM,BLUE TEAM,730954,25/04/2024
7,BLUE TEAM,BLUE TEAM,730867,25/04/2024
7,BLUE TEAM,BLUE TEAM,730860,25/04/2024
7,BLUE TEAM,BLUE TEAM,730842,25/04/2024
6,BLUE TEAM,BLUE TEAM,730833,25/04/2024
6,BLUE TEAM,BLUE TEAM,730700,24/04/2024
7,BLUE TEAM,BLUE TEAM,730683,24/04/2024
7,BLUE TEAM,BLUE TEAM,730661,24/04/2024
7,BLUE TEAM,BLUE TEAM,730642,24/04/2024
7,BLUE TEAM,BLUE TEAM,730610,24/04/2024
7,BLUE TEAM,BLUE TEAM,730589,24/04/2024
6,BLUE TEAM,BLUE TEAM,730587,24/04/2024
7,BLUE TEAM,BLUE TEAM,730575,24/04/2024
7,BLUE TEAM,BLUE TEAM,730574,24/04/2024
7,BLUE TEAM,BLUE TEAM,730534,24/04/2024
7,BLUE TEAM,BLUE TEAM,730528,24/04/2024
7,BLUE TEAM,BLUE TEAM,730502,24/04/2024
6,BLUE TEAM,BLUE TEAM,730190,24/04/2024
7,BLUE TEAM,BLUE TEAM,730133,24/04/2024
6,BLUE TEAM,BLUE TEAM,730127,24/04/2024
6,BLUE TEAM,BLUE TEAM,730122,24/04/2024
7,BLUE TEAM,BLUE TEAM,730039,23/04/2024
7,BLUE TEAM,BLUE TEAM,729945,23/04/2024
7,BLUE TEAM,BLUE TEAM,729905,23/04/2024
7,BLUE TEAM,BLUE TEAM,729884,23/04/2024
7,BLUE TEAM,BLUE TEAM,729819,23/04/2024
7,BLUE TEAM,BLUE TEAM,729548,23/04/2024
7,BLUE TEAM,BLUE TEAM,729407,22/04/2024
7,BLUE TEAM,BLUE TEAM,729384,22/04/2024
7,BLUE TEAM,BLUE TEAM,729338,22/04/2024
