%,Fee Earner,Case Worker,ID,Start Date
7,BLUE TEAM,BLUE TEAM,679523,12/01/2024
7,BLUE TEAM,BLUE TEAM,678789,10/01/2024
6,BLUE TEAM,BLUE TEAM,678709,10/01/2024
7,BLUE TEAM,BLUE TEAM,678682,10/01/2024
7,BLUE TEAM,BLUE TEAM,678599,10/01/2024
7,BLUE TEAM,BLUE TEAM,678409,09/01/2024
7,BLUE TEAM,BLUE TEAM,678355,09/01/2024
7,BLUE TEAM,BLUE TEAM,678344,09/01/2024
7,BLUE TEAM,BLUE TEAM,678243,09/01/2024
7,BLUE TEAM,BLUE TEAM,678237,09/01/2024
7,BLUE TEAM,BLUE TEAM,678231,09/01/2024
7,BLUE TEAM,BLUE TEAM,678225,09/01/2024
7,BLUE TEAM,BLUE TEAM,678209,09/01/2024
7,BLUE TEAM,BLUE TEAM,678194,09/01/2024
7,BLUE TEAM,BLUE TEAM,678182,09/01/2024
7,BLUE TEAM,BLUE TEAM,678052,08/01/2024
7,BLUE TEAM,BLUE TEAM,678040,08/01/2024
7,BLUE TEAM,BLUE TEAM,678025,08/01/2024
7,BLUE TEAM,BLUE TEAM,678018,08/01/2024
7,BLUE TEAM,BLUE TEAM,678007,08/01/2024
7,BLUE TEAM,BLUE TEAM,677989,08/01/2024
7,BLUE TEAM,BLUE TEAM,677978,08/01/2024
7,BLUE TEAM,BLUE TEAM,677954,08/01/2024
7,BLUE TEAM,BLUE TEAM,677840,08/01/2024
7,BLUE TEAM,BLUE TEAM,677572,05/01/2024
7,BLUE TEAM,BLUE TEAM,677520,05/01/2024
7,BLUE TEAM,BLUE TEAM,677505,05/01/2024
7,BLUE TEAM,BLUE TEAM,677365,05/01/2024
7,BLUE TEAM,BLUE TEAM,677361,05/01/2024
7,BLUE TEAM,BLUE TEAM,677356,05/01/2024
7,BLUE TEAM,BLUE TEAM,677341,05/01/2024
7,BLUE TEAM,BLUE TEAM,677271,04/01/2024
7,BLUE TEAM,BLUE TEAM,677031,04/01/2024
7,BLUE TEAM,BLUE TEAM,676988,04/01/2024
6,BLUE TEAM,BLUE TEAM,676980,04/01/2024
7,BLUE TEAM,BLUE TEAM,676917,03/01/2024
