%,Fee Earner,Case Worker,ID,Start Date
6,BLUE TEAM,BLUE TEAM,730224,24/04/2024
7,BLUE TEAM,BLUE TEAM,730216,24/04/2024
6,BLUE TEAM,BLUE TEAM,730190,24/04/2024
7,BLUE TEAM,BLUE TEAM,730184,24/04/2024
7,BLUE TEAM,BLUE TEAM,730133,24/04/2024
6,BLUE TEAM,BLUE TEAM,730127,24/04/2024
6,BLUE TEAM,BLUE TEAM,730122,24/04/2024
7,BLUE TEAM,BLUE TEAM,730116,24/04/2024
7,BLUE TEAM,BLUE TEAM,729909,23/04/2024
7,BLUE TEAM,BLUE TEAM,729905,23/04/2024
7,BLUE TEAM,BLUE TEAM,729884,23/04/2024
7,BLUE TEAM,BLUE TEAM,729882,23/04/2024
7,BLUE TEAM,BLUE TEAM,729841,23/04/2024
7,BLUE TEAM,BLUE TEAM,729819,23/04/2024
6,BLUE TEAM,BLUE TEAM,729815,23/04/2024
7,BLUE TEAM,BLUE TEAM,729704,23/04/2024
6,BLUE TEAM,BLUE TEAM,729582,23/04/2024
7,BLUE TEAM,BLUE TEAM,729548,23/04/2024
7,BLUE TEAM,BLUE TEAM,729538,23/04/2024
7,BLUE TEAM,BLUE TEAM,729532,23/04/2024
7,BLUE TEAM,BLUE TEAM,729407,22/04/2024
7,BLUE TEAM,BLUE TEAM,729384,22/04/2024
7,BLUE TEAM,BLUE TEAM,729364,22/04/2024
7,BLUE TEAM,BLUE TEAM,729356,22/04/2024
7,BLUE TEAM,BLUE TEAM,729326,22/04/2024
7,BLUE TEAM,BLUE TEAM,729296,22/04/2024
7,BLUE TEAM,BLUE TEAM,729281,22/04/2024
7,BLUE TEAM,BLUE TEAM,729257,22/04/2024
7,BLUE TEAM,BLUE TEAM,729175,22/04/2024
7,BLUE TEAM,BLUE TEAM,729109,22/04/2024
7,BLUE TEAM,BLUE TEAM,729104,22/04/2024
7,BLUE TEAM,BLUE TEAM,729102,22/04/2024
6,BLUE TEAM,BLUE TEAM,728937,22/04/2024
7,BLUE TEAM,BLUE TEAM,724136,19/04/2024
7,BLUE TEAM,BLUE TEAM,724085,19/04/2024
7,BLUE TEAM,BLUE TEAM,724017,19/04/2024
7,BLUE TEAM,BLUE TEAM,724016,19/04/2024
7,BLUE TEAM,BLUE TEAM,724002,19/04/2024
7,BLUE TEAM,BLUE TEAM,723998,19/04/2024
7,BLUE TEAM,BLUE TEAM,723986,19/04/2024
7,BLUE TEAM,BLUE TEAM,723968,19/04/2024
7,BLUE TEAM,BLUE TEAM,723966,19/04/2024
7,BLUE TEAM,BLUE TEAM,723939,19/04/2024
7,BLUE TEAM,BLUE TEAM,723752,18/04/2024
7,BLUE TEAM,BLUE TEAM,723725,18/04/2024
7,BLUE TEAM,BLUE TEAM,723643,18/04/2024
7,BLUE TEAM,BLUE TEAM,723631,18/04/2024
7,BLUE TEAM,BLUE TEAM,723617,18/04/2024
7,BLUE TEAM,BLUE TEAM,723598,18/04/2024
7,BLUE TEAM,BLUE TEAM,723538,18/04/2024
7,BLUE TEAM,BLUE TEAM,723504,18/04/2024
7,BLUE TEAM,BLUE TEAM,723384,18/04/2024
7,BLUE TEAM,BLUE TEAM,723198,17/04/2024
7,BLUE TEAM,BLUE TEAM,723114,17/04/2024
7,BLUE TEAM,BLUE TEAM,723081,17/04/2024
7,BLUE TEAM,BLUE TEAM,723027,17/04/2024
7,BLUE TEAM,BLUE TEAM,723017,17/04/2024
7,BLUE TEAM,BLUE TEAM,723010,17/04/2024
7,BLUE TEAM,BLUE TEAM,723000,17/04/2024
7,BLUE TEAM,BLUE TEAM,722993,17/04/2024
7,BLUE TEAM,BLUE TEAM,722974,17/04/2024
7,BLUE TEAM,BLUE TEAM,722972,17/04/2024
7,BLUE TEAM,BLUE TEAM,722776,17/04/2024
7,BLUE TEAM,BLUE TEAM,722739,17/04/2024
7,BLUE TEAM,BLUE TEAM,722728,17/04/2024
6,BLUE TEAM,BLUE TEAM,722684,17/04/2024
7,BLUE TEAM,BLUE TEAM,722676,17/04/2024
7,BLUE TEAM,BLUE TEAM,722575,16/04/2024
7,BLUE TEAM,BLUE TEAM,722536,16/04/2024
7,BLUE TEAM,BLUE TEAM,722516,16/04/2024
7,BLUE TEAM,BLUE TEAM,722503,16/04/2024
7,BLUE TEAM,BLUE TEAM,722502,16/04/2024
7,BLUE TEAM,BLUE TEAM,722174,16/04/2024
7,BLUE TEAM,BLUE TEAM,722154,16/04/2024
7,BLUE TEAM,BLUE TEAM,722141,16/04/2024
7,BLUE TEAM,BLUE TEAM,722114,16/04/2024
7,BLUE TEAM,BLUE TEAM,722088,16/04/2024
7,BLUE TEAM,BLUE TEAM,721913,15/04/2024
7,BLUE TEAM,BLUE TEAM,721830,15/04/2024
7,BLUE TEAM,BLUE TEAM,721806,15/04/2024
7,BLUE TEAM,BLUE TEAM,721782,15/04/2024
7,BLUE TEAM,BLUE TEAM,721613,15/04/2024
7,BLUE TEAM,BLUE TEAM,721547,15/04/2024
7,BLUE TEAM,BLUE TEAM,721502,15/04/2024
7,BLUE TEAM,BLUE TEAM,721497,15/04/2024
7,BLUE TEAM,BLUE TEAM,721141,12/04/2024
7,BLUE TEAM,BLUE TEAM,720978,12/04/2024
7,BLUE TEAM,BLUE TEAM,720900,12/04/2024
7,BLUE TEAM,BLUE TEAM,720884,12/04/2024
6,BLUE TEAM,BLUE TEAM,720745,11/04/2024
7,BLUE TEAM,BLUE TEAM,720731,11/04/2024
7,BLUE TEAM,BLUE TEAM,720691,11/04/2024
7,BLUE TEAM,BLUE TEAM,720563,11/04/2024
7,BLUE TEAM,BLUE TEAM,720413,11/04/2024
7,BLUE TEAM,BLUE TEAM,720354,11/04/2024
7,BLUE TEAM,BLUE TEAM,720002,10/04/2024
7,BLUE TEAM,BLUE TEAM,719867,10/04/2024
7,BLUE TEAM,BLUE TEAM,719857,10/04/2024
7,BLUE TEAM,BLUE TEAM,719762,10/04/2024
7,BLUE TEAM,BLUE TEAM,719690,09/04/2024
7,BLUE TEAM,BLUE TEAM,719595,09/04/2024
7,BLUE TEAM,BLUE TEAM,719548,09/04/2024
7,BLUE TEAM,BLUE TEAM,719536,09/04/2024
7,BLUE TEAM,BLUE TEAM,719462,09/04/2024
7,BLUE TEAM,BLUE TEAM,719270,09/04/2024
7,BLUE TEAM,BLUE TEAM,719235,09/04/2024
7,BLUE TEAM,BLUE TEAM,719055,08/04/2024
7,BLUE TEAM,BLUE TEAM,719030,08/04/2024
6,BLUE TEAM,BLUE TEAM,719021,08/04/2024
7,BLUE TEAM,BLUE TEAM,719014,08/04/2024
7,BLUE TEAM,BLUE TEAM,719002,08/04/2024
6,BLUE TEAM,BLUE TEAM,718986,08/04/2024
7,BLUE TEAM,BLUE TEAM,718828,08/04/2024
7,BLUE TEAM,BLUE TEAM,718645,08/04/2024
7,BLUE TEAM,BLUE TEAM,718573,08/04/2024
7,BLUE TEAM,BLUE TEAM,718504,08/04/2024
7,BLUE TEAM,BLUE TEAM,718278,05/04/2024
7,BLUE TEAM,BLUE TEAM,718274,05/04/2024
7,BLUE TEAM,BLUE TEAM,717989,05/04/2024
7,BLUE TEAM,BLUE TEAM,717929,05/04/2024
7,BLUE TEAM,BLUE TEAM,717425,04/04/2024
7,BLUE TEAM,BLUE TEAM,717215,03/04/2024
7,BLUE TEAM,BLUE TEAM,717107,03/04/2024
7,BLUE TEAM,BLUE TEAM,716765,03/04/2024
7,BLUE TEAM,BLUE TEAM,716723,03/04/2024
6,BLUE TEAM,BLUE TEAM,716712,03/04/2024
7,BLUE TEAM,BLUE TEAM,716693,03/04/2024
7,BLUE TEAM,BLUE TEAM,716433,02/04/2024
7,BLUE TEAM,BLUE TEAM,716310,02/04/2024
7,BLUE TEAM,BLUE TEAM,716274,02/04/2024
7,BLUE TEAM,BLUE TEAM,715786,28/03/2024
7,BLUE TEAM,BLUE TEAM,715676,28/03/2024
7,BLUE TEAM,BLUE TEAM,715645,28/03/2024
7,BLUE TEAM,BLUE TEAM,715437,28/03/2024
7,BLUE TEAM,BLUE TEAM,715393,28/03/2024
7,BLUE TEAM,BLUE TEAM,715238,27/03/2024
7,BLUE TEAM,BLUE TEAM,715176,27/03/2024
7,BLUE TEAM,BLUE TEAM,715134,27/03/2024
7,BLUE TEAM,BLUE TEAM,715103,27/03/2024
7,BLUE TEAM,BLUE TEAM,715045,27/03/2024
7,BLUE TEAM,BLUE TEAM,714898,27/03/2024
6,BLUE TEAM,BLUE TEAM,714816,27/03/2024
7,BLUE TEAM,BLUE TEAM,714724,26/03/2024
7,BLUE TEAM,BLUE TEAM,714671,26/03/2024
7,BLUE TEAM,BLUE TEAM,714666,26/03/2024
7,BLUE TEAM,BLUE TEAM,714662,26/03/2024
7,BLUE TEAM,BLUE TEAM,714408,26/03/2024
7,BLUE TEAM,BLUE TEAM,714195,25/03/2024
7,BLUE TEAM,BLUE TEAM,714165,25/03/2024
7,BLUE TEAM,BLUE TEAM,714164,25/03/2024
7,BLUE TEAM,BLUE TEAM,714142,25/03/2024
7,BLUE TEAM,BLUE TEAM,713872,25/03/2024
7,BLUE TEAM,BLUE TEAM,713772,25/03/2024
6,BLUE TEAM,BLUE TEAM,713498,22/03/2024
7,BLUE TEAM,BLUE TEAM,713096,21/03/2024
7,BLUE TEAM,BLUE TEAM,712903,21/03/2024
6,BLUE TEAM,BLUE TEAM,712755,21/03/2024
7,BLUE TEAM,BLUE TEAM,712584,21/03/2024
7,BLUE TEAM,BLUE TEAM,712311,20/03/2024
7,BLUE TEAM,BLUE TEAM,712289,20/03/2024
7,BLUE TEAM,BLUE TEAM,712205,20/03/2024
6,BLUE TEAM,BLUE TEAM,711935,19/03/2024
7,BLUE TEAM,BLUE TEAM,711850,19/03/2024
7,BLUE TEAM,BLUE TEAM,711827,19/03/2024
7,BLUE TEAM,BLUE TEAM,711654,19/03/2024
7,BLUE TEAM,BLUE TEAM,711460,18/03/2024
7,BLUE TEAM,BLUE TEAM,704027,15/03/2024
6,BLUE TEAM,BLUE TEAM,703631,15/03/2024
6,BLUE TEAM,BLUE TEAM,703506,14/03/2024
7,BLUE TEAM,BLUE TEAM,703475,14/03/2024
7,BLUE TEAM,BLUE TEAM,703402,14/03/2024
7,BLUE TEAM,BLUE TEAM,703269,14/03/2024
6,BLUE TEAM,BLUE TEAM,702457,12/03/2024
7,BLUE TEAM,BLUE TEAM,701897,11/03/2024
7,BLUE TEAM,BLUE TEAM,701167,08/03/2024
6,BLUE TEAM,BLUE TEAM,700404,07/03/2024
7,BLUE TEAM,BLUE TEAM,700129,06/03/2024
7,BLUE TEAM,BLUE TEAM,699191,04/03/2024
7,BLUE TEAM,BLUE TEAM,699165,04/03/2024
7,BLUE TEAM,BLUE TEAM,697786,29/02/2024
7,BLUE TEAM,BLUE TEAM,697300,28/02/2024
7,BLUE TEAM,BLUE TEAM,697233,28/02/2024
7,BLUE TEAM,BLUE TEAM,697028,27/02/2024
7,BLUE TEAM,BLUE TEAM,696824,27/02/2024
7,BLUE TEAM,BLUE TEAM,696467,26/02/2024
7,BLUE TEAM,BLUE TEAM,695301,23/02/2024
6,BLUE TEAM,BLUE TEAM,695248,23/02/2024
7,BLUE TEAM,BLUE TEAM,693589,20/02/2024
7,BLUE TEAM,BLUE TEAM,693008,19/02/2024
7,BLUE TEAM,BLUE TEAM,692338,15/02/2024
7,BLUE TEAM,BLUE TEAM,691684,14/02/2024
7,BLUE TEAM,BLUE TEAM,691337,13/02/2024
7,BLUE TEAM,BLUE TEAM,691033,13/02/2024
6,BLUE TEAM,BLUE TEAM,690929,13/02/2024
7,BLUE TEAM,BLUE TEAM,690748,12/02/2024
7,BLUE TEAM,BLUE TEAM,690468,12/02/2024
7,BLUE TEAM,BLUE TEAM,689639,08/02/2024
7,BLUE TEAM,BLUE TEAM,689087,07/02/2024
7,BLUE TEAM,BLUE TEAM,688232,06/02/2024
7,BLUE TEAM,BLUE TEAM,688015,05/02/2024
7,BLUE TEAM,BLUE TEAM,686799,01/02/2024
7,BLUE TEAM,BLUE TEAM,686703,01/02/2024
7,BLUE TEAM,BLUE TEAM,686550,01/02/2024
7,BLUE TEAM,BLUE TEAM,686493,01/02/2024
7,BLUE TEAM,BLUE TEAM,685843,30/01/2024
7,BLUE TEAM,BLUE TEAM,685458,30/01/2024
7,BLUE TEAM,BLUE TEAM,685455,30/01/2024
7,BLUE TEAM,BLUE TEAM,685358,29/01/2024
7,BLUE TEAM,BLUE TEAM,684685,26/01/2024
6,BLUE TEAM,BLUE TEAM,684438,26/01/2024
6,BLUE TEAM,BLUE TEAM,684239,25/01/2024
7,BLUE TEAM,BLUE TEAM,681120,17/01/2024
7,BLUE TEAM,BLUE TEAM,680949,17/01/2024
7,BLUE TEAM,BLUE TEAM,679385,11/01/2024
7,BLUE TEAM,BLUE TEAM,677840,08/01/2024
7,BLUE TEAM,BLUE TEAM,675022,19/12/2023
7,BLUE TEAM,BLUE TEAM,675015,19/12/2023
7,BLUE TEAM,BLUE TEAM,675006,19/12/2023
7,BLUE TEAM,BLUE TEAM,674999,19/12/2023
7,BLUE TEAM,BLUE TEAM,674977,19/12/2023
7,BLUE TEAM,BLUE TEAM,674959,19/12/2023
7,BLUE TEAM,BLUE TEAM,674950,19/12/2023
7,BLUE TEAM,BLUE TEAM,669178,29/11/2023
7,BLUE TEAM,BLUE TEAM,667865,24/11/2023
7,BLUE TEAM,BLUE TEAM,666398,21/11/2023
7,BLUE TEAM,BLUE TEAM,628555,20/09/2023
7,BLUE TEAM,BLUE TEAM,627628,18/09/2023
7,BLUE TEAM,BLUE TEAM,627380,18/09/2023
7,BLUE TEAM,BLUE TEAM,622374,01/09/2023
7,BLUE TEAM,BLUE TEAM,621686,30/08/2023
7,BLUE TEAM,BLUE TEAM,596414,18/07/2023
7,BLUE TEAM,BLUE TEAM,591442,06/07/2023
7,BLUE TEAM,BLUE TEAM,563458,21/04/2023
