%,Fee Earner,Case Worker,ID,Start Date
7,BLUE TEAM,BLUE TEAM,684498,26/01/2024
7,BLUE TEAM,BLUE TEAM,684494,26/01/2024
7,BLUE TEAM,BLUE TEAM,684479,26/01/2024
7,BLUE TEAM,BLUE TEAM,684462,26/01/2024
6,BLUE TEAM,BLUE TEAM,684438,26/01/2024
7,BLUE TEAM,BLUE TEAM,684427,26/01/2024
7,BLUE TEAM,BLUE TEAM,684379,26/01/2024
7,BLUE TEAM,BLUE TEAM,684319,26/01/2024
7,BLUE TEAM,BLUE TEAM,684226,25/01/2024
7,BLUE TEAM,BLUE TEAM,684195,25/01/2024
7,BLUE TEAM,BLUE TEAM,684098,25/01/2024
7,BLUE TEAM,BLUE TEAM,683958,25/01/2024
7,BLUE TEAM,BLUE TEAM,683949,25/01/2024
7,BLUE TEAM,BLUE TEAM,683840,25/01/2024
7,BLUE TEAM,BLUE TEAM,683768,24/01/2024
7,BLUE TEAM,BLUE TEAM,683725,24/01/2024
7,BLUE TEAM,BLUE TEAM,683641,24/01/2024
7,BLUE TEAM,BLUE TEAM,683622,24/01/2024
7,BLUE TEAM,BLUE TEAM,683485,24/01/2024
7,BLUE TEAM,BLUE TEAM,683459,24/01/2024
7,BLUE TEAM,BLUE TEAM,683453,24/01/2024
7,BLUE TEAM,BLUE TEAM,683442,24/01/2024
7,BLUE TEAM,BLUE TEAM,683249,23/01/2024
7,BLUE TEAM,BLUE TEAM,683112,23/01/2024
7,BLUE TEAM,BLUE TEAM,683070,23/01/2024
7,BLUE TEAM,BLUE TEAM,682937,23/01/2024
7,BLUE TEAM,BLUE TEAM,682919,23/01/2024
7,BLUE TEAM,BLUE TEAM,682692,22/01/2024
7,BLUE TEAM,BLUE TEAM,682662,22/01/2024
7,BLUE TEAM,BLUE TEAM,682422,22/01/2024
7,BLUE TEAM,BLUE TEAM,682096,19/01/2024
7,BLUE TEAM,BLUE TEAM,682025,19/01/2024
7,BLUE TEAM,BLUE TEAM,681907,19/01/2024
7,BLUE TEAM,BLUE TEAM,681608,18/01/2024
7,BLUE TEAM,BLUE TEAM,681453,18/01/2024
7,BLUE TEAM,BLUE TEAM,681427,18/01/2024
7,BLUE TEAM,BLUE TEAM,681328,18/01/2024
7,BLUE TEAM,BLUE TEAM,681235,17/01/2024
7,BLUE TEAM,BLUE TEAM,681150,17/01/2024
7,BLUE TEAM,BLUE TEAM,681144,17/01/2024
7,BLUE TEAM,BLUE TEAM,681124,17/01/2024
7,BLUE TEAM,BLUE TEAM,681120,17/01/2024
7,BLUE TEAM,BLUE TEAM,681109,17/01/2024
7,BLUE TEAM,BLUE TEAM,681070,17/01/2024
7,BLUE TEAM,BLUE TEAM,681069,17/01/2024
7,BLUE TEAM,BLUE TEAM,680967,17/01/2024
7,BLUE TEAM,BLUE TEAM,680958,17/01/2024
7,BLUE TEAM,BLUE TEAM,680949,17/01/2024
7,BLUE TEAM,BLUE TEAM,680853,17/01/2024
7,BLUE TEAM,BLUE TEAM,680825,17/01/2024
7,BLUE TEAM,BLUE TEAM,680702,16/01/2024
7,BLUE TEAM,BLUE TEAM,680676,16/01/2024
7,BLUE TEAM,BLUE TEAM,680613,16/01/2024
7,BLUE TEAM,BLUE TEAM,680238,15/01/2024
7,BLUE TEAM,BLUE TEAM,679962,15/01/2024
7,BLUE TEAM,BLUE TEAM,679718,12/01/2024
7,BLUE TEAM,BLUE TEAM,679657,12/01/2024
7,BLUE TEAM,BLUE TEAM,679563,12/01/2024
7,BLUE TEAM,BLUE TEAM,679504,12/01/2024
7,BLUE TEAM,BLUE TEAM,679422,12/01/2024
7,BLUE TEAM,BLUE TEAM,679377,11/01/2024
7,BLUE TEAM,BLUE TEAM,679374,11/01/2024
7,BLUE TEAM,BLUE TEAM,679331,11/01/2024
7,BLUE TEAM,BLUE TEAM,679216,11/01/2024
7,BLUE TEAM,BLUE TEAM,679123,11/01/2024
7,BLUE TEAM,BLUE TEAM,679086,11/01/2024
7,BLUE TEAM,BLUE TEAM,678971,11/01/2024
7,BLUE TEAM,BLUE TEAM,678772,10/01/2024
7,BLUE TEAM,BLUE TEAM,678686,10/01/2024
7,BLUE TEAM,BLUE TEAM,678380,09/01/2024
7,BLUE TEAM,BLUE TEAM,678250,09/01/2024
7,BLUE TEAM,BLUE TEAM,678025,08/01/2024
7,BLUE TEAM,BLUE TEAM,677989,08/01/2024
7,BLUE TEAM,BLUE TEAM,677840,08/01/2024
7,BLUE TEAM,BLUE TEAM,677523,05/01/2024
7,BLUE TEAM,BLUE TEAM,676410,02/01/2024
7,BLUE TEAM,BLUE TEAM,676203,02/01/2024
7,BLUE TEAM,BLUE TEAM,676093,28/12/2023
7,BLUE TEAM,BLUE TEAM,676070,27/12/2023
7,BLUE TEAM,BLUE TEAM,675476,20/12/2023
7,BLUE TEAM,BLUE TEAM,675459,20/12/2023
7,BLUE TEAM,BLUE TEAM,675340,20/12/2023
7,BLUE TEAM,BLUE TEAM,675185,20/12/2023
7,BLUE TEAM,BLUE TEAM,675022,19/12/2023
7,BLUE TEAM,BLUE TEAM,675015,19/12/2023
7,BLUE TEAM,BLUE TEAM,675006,19/12/2023
7,BLUE TEAM,BLUE TEAM,674999,19/12/2023
7,BLUE TEAM,BLUE TEAM,674992,19/12/2023
7,BLUE TEAM,BLUE TEAM,674977,19/12/2023
7,BLUE TEAM,BLUE TEAM,674959,19/12/2023
7,BLUE TEAM,BLUE TEAM,674950,19/12/2023
7,BLUE TEAM,BLUE TEAM,674629,18/12/2023
7,BLUE TEAM,BLUE TEAM,674247,15/12/2023
7,BLUE TEAM,BLUE TEAM,674181,15/12/2023
7,BLUE TEAM,BLUE TEAM,673996,15/12/2023
7,BLUE TEAM,BLUE TEAM,673905,14/12/2023
7,BLUE TEAM,BLUE TEAM,673720,14/12/2023
7,BLUE TEAM,BLUE TEAM,673458,13/12/2023
7,BLUE TEAM,BLUE TEAM,672762,11/12/2023
7,BLUE TEAM,BLUE TEAM,672641,11/12/2023
7,BLUE TEAM,BLUE TEAM,672575,11/12/2023
6,BLUE TEAM,BLUE TEAM,672292,08/12/2023
6,BLUE TEAM,BLUE TEAM,672085,08/12/2023
7,BLUE TEAM,BLUE TEAM,670938,05/12/2023
7,BLUE TEAM,BLUE TEAM,670422,04/12/2023
7,BLUE TEAM,BLUE TEAM,669178,29/11/2023
7,BLUE TEAM,BLUE TEAM,669037,29/11/2023
7,BLUE TEAM,BLUE TEAM,668619,28/11/2023
7,BLUE TEAM,BLUE TEAM,668557,28/11/2023
7,BLUE TEAM,BLUE TEAM,667009,22/11/2023
7,BLUE TEAM,BLUE TEAM,666822,22/11/2023
7,BLUE TEAM,BLUE TEAM,665119,16/11/2023
7,BLUE TEAM,BLUE TEAM,664978,16/11/2023
7,BLUE TEAM,BLUE TEAM,664713,15/11/2023
7,BLUE TEAM,BLUE TEAM,663155,10/11/2023
7,BLUE TEAM,BLUE TEAM,657094,25/10/2023
7,BLUE TEAM,BLUE TEAM,655655,20/10/2023
7,BLUE TEAM,BLUE TEAM,652008,11/10/2023
7,BLUE TEAM,BLUE TEAM,627628,18/09/2023
7,BLUE TEAM,BLUE TEAM,627380,18/09/2023
6,BLUE TEAM,BLUE TEAM,626423,14/09/2023
7,BLUE TEAM,BLUE TEAM,622374,01/09/2023
7,BLUE TEAM,BLUE TEAM,622243,31/08/2023
7,BLUE TEAM,BLUE TEAM,621686,30/08/2023
7,BLUE TEAM,BLUE TEAM,601494,01/08/2023
7,BLUE TEAM,BLUE TEAM,596414,18/07/2023
7,BLUE TEAM,BLUE TEAM,591442,06/07/2023
7,BLUE TEAM,BLUE TEAM,563458,21/04/2023
