%,Fee Earner,Case Worker,ID,Start Date
7,BLUE TEAM,BLUE TEAM,667700,24-11-2023
7,BLUE TEAM,BLUE TEAM,667610,24-11-2023
7,BLUE TEAM,BLUE TEAM,667580,24-11-2023
7,BLUE TEAM,BLUE TEAM,667529,24-11-2023
7,BLUE TEAM,BLUE TEAM,667508,24-11-2023
7,BLUE TEAM,BLUE TEAM,667414,23-11-2023
7,BLUE TEAM,BLUE TEAM,667348,23-11-2023
7,BLUE TEAM,BLUE TEAM,667339,23-11-2023
7,BLUE TEAM,BLUE TEAM,667324,23-11-2023
7,BLUE TEAM,BLUE TEAM,667184,23-11-2023
7,BLUE TEAM,BLUE TEAM,667009,22-11-2023
7,BLUE TEAM,BLUE TEAM,666880,22-11-2023
7,BLUE TEAM,BLUE TEAM,666658,22-11-2023
7,BLUE TEAM,BLUE TEAM,666490,21-11-2023
7,BLUE TEAM,BLUE TEAM,666362,21-11-2023
7,BLUE TEAM,BLUE TEAM,666346,21-11-2023
7,BLUE TEAM,BLUE TEAM,666308,21-11-2023
7,BLUE TEAM,BLUE TEAM,666283,21-11-2023
7,BLUE TEAM,BLUE TEAM,666046,20-11-2023
7,BLUE TEAM,BLUE TEAM,665941,20-11-2023
7,BLUE TEAM,BLUE TEAM,665912,20-11-2023
7,BLUE TEAM,BLUE TEAM,665791,20-11-2023
7,BLUE TEAM,BLUE TEAM,665766,20-11-2023
7,BLUE TEAM,BLUE TEAM,665704,20-11-2023
7,BLUE TEAM,BLUE TEAM,665656,20-11-2023
7,BLUE TEAM,BLUE TEAM,665227,17-11-2023
7,BLUE TEAM,BLUE TEAM,665119,16-11-2023
7,BLUE TEAM,BLUE TEAM,665088,16-11-2023
7,BLUE TEAM,BLUE TEAM,665076,16-11-2023
7,BLUE TEAM,BLUE TEAM,665075,16-11-2023
7,BLUE TEAM,BLUE TEAM,665029,16-11-2023
7,BLUE TEAM,BLUE TEAM,664978,16-11-2023
7,BLUE TEAM,BLUE TEAM,664819,16-11-2023
7,BLUE TEAM,BLUE TEAM,664713,15-11-2023
7,BLUE TEAM,BLUE TEAM,664693,15-11-2023
7,BLUE TEAM,BLUE TEAM,664646,15-11-2023
6,BLUE TEAM,BLUE TEAM,664595,15-11-2023
7,BLUE TEAM,BLUE TEAM,664177,14-11-2023
7,BLUE TEAM,BLUE TEAM,664080,14-11-2023
7,BLUE TEAM,BLUE TEAM,664075,14-11-2023
7,BLUE TEAM,BLUE TEAM,664006,14-11-2023
7,BLUE TEAM,BLUE TEAM,663681,13-11-2023
7,BLUE TEAM,BLUE TEAM,663435,13-11-2023
6,BLUE TEAM,BLUE TEAM,663334,13-11-2023
7,BLUE TEAM,BLUE TEAM,663155,10-11-2023
7,BLUE TEAM,BLUE TEAM,663153,10-11-2023
7,BLUE TEAM,BLUE TEAM,663016,10-11-2023
7,BLUE TEAM,BLUE TEAM,662998,10-11-2023
6,BLUE TEAM,BLUE TEAM,662777,10-11-2023
7,BLUE TEAM,BLUE TEAM,662674,09-11-2023
7,BLUE TEAM,BLUE TEAM,662069,08-11-2023
7,BLUE TEAM,BLUE TEAM,661790,08-11-2023
7,BLUE TEAM,BLUE TEAM,661420,07-11-2023
6,BLUE TEAM,BLUE TEAM,661024,06-11-2023
7,BLUE TEAM,BLUE TEAM,660892,06-11-2023
7,BLUE TEAM,BLUE TEAM,660833,06-11-2023
7,BLUE TEAM,BLUE TEAM,660381,02-11-2023
7,BLUE TEAM,BLUE TEAM,660325,02-11-2023
7,BLUE TEAM,BLUE TEAM,659943,01-11-2023
7,BLUE TEAM,BLUE TEAM,659891,01-11-2023
7,BLUE TEAM,BLUE TEAM,658770,30-10-2023
7,BLUE TEAM,BLUE TEAM,658651,30-10-2023
6,BLUE TEAM,BLUE TEAM,658442,27-10-2023
7,BLUE TEAM,BLUE TEAM,657668,26-10-2023
7,BLUE TEAM,BLUE TEAM,657355,26-10-2023
7,BLUE TEAM,BLUE TEAM,657181,25-10-2023
7,BLUE TEAM,BLUE TEAM,657128,25-10-2023
7,BLUE TEAM,BLUE TEAM,657094,25-10-2023
7,BLUE TEAM,BLUE TEAM,656851,25-10-2023
7,BLUE TEAM,BLUE TEAM,656790,25-10-2023
7,BLUE TEAM,BLUE TEAM,656704,24-10-2023
7,BLUE TEAM,BLUE TEAM,656645,24-10-2023
7,BLUE TEAM,BLUE TEAM,656567,24-10-2023
7,BLUE TEAM,BLUE TEAM,656506,24-10-2023
7,BLUE TEAM,BLUE TEAM,656176,23-10-2023
7,BLUE TEAM,BLUE TEAM,655739,20-10-2023
7,BLUE TEAM,BLUE TEAM,655655,20-10-2023
7,BLUE TEAM,BLUE TEAM,655199,19-10-2023
7,BLUE TEAM,BLUE TEAM,655095,19-10-2023
7,BLUE TEAM,BLUE TEAM,654279,17-10-2023
7,BLUE TEAM,BLUE TEAM,652008,11-10-2023
7,BLUE TEAM,BLUE TEAM,651970,11-10-2023
7,BLUE TEAM,BLUE TEAM,651003,09-10-2023
7,BLUE TEAM,BLUE TEAM,651000,09-10-2023
7,BLUE TEAM,BLUE TEAM,650949,09-10-2023
7,BLUE TEAM,BLUE TEAM,649040,03-10-2023
7,BLUE TEAM,BLUE TEAM,630655,26-09-2023
7,BLUE TEAM,BLUE TEAM,629847,25-09-2023
7,BLUE TEAM,BLUE TEAM,628758,20-09-2023
7,BLUE TEAM,BLUE TEAM,628555,20-09-2023
7,BLUE TEAM,BLUE TEAM,627376,18-09-2023
6,BLUE TEAM,BLUE TEAM,626423,14-09-2023
7,BLUE TEAM,BLUE TEAM,625410,11-09-2023
7,BLUE TEAM,BLUE TEAM,625386,11-09-2023
7,BLUE TEAM,BLUE TEAM,624464,07-09-2023
7,BLUE TEAM,BLUE TEAM,624045,06-09-2023
7,BLUE TEAM,BLUE TEAM,622467,01-09-2023
7,BLUE TEAM,BLUE TEAM,622374,01-09-2023
7,BLUE TEAM,BLUE TEAM,622243,31-08-2023
7,BLUE TEAM,BLUE TEAM,621686,30-08-2023
7,BLUE TEAM,BLUE TEAM,621628,30-08-2023
7,BLUE TEAM,BLUE TEAM,616679,14-08-2023
7,BLUE TEAM,BLUE TEAM,616618,14-08-2023
7,BLUE TEAM,BLUE TEAM,597940,21-07-2023
7,BLUE TEAM,BLUE TEAM,597915,21-07-2023
7,BLUE TEAM,BLUE TEAM,596414,18-07-2023
7,BLUE TEAM,BLUE TEAM,596104,18-07-2023
7,BLUE TEAM,BLUE TEAM,594270,14-07-2023
7,BLUE TEAM,BLUE TEAM,563458,21-04-2023
