%,Fee Earner,Case Worker,ID,Start Date
7,BLUE TEAM,BLUE TEAM,659012,30-10-2023
7,BLUE TEAM,BLUE TEAM,658946,30-10-2023
7,BLUE TEAM,BLUE TEAM,658850,30-10-2023
7,BLUE TEAM,BLUE TEAM,658770,30-10-2023
7,BLUE TEAM,BLUE TEAM,658694,30-10-2023
7,BLUE TEAM,BLUE TEAM,658648,30-10-2023
7,BLUE TEAM,BLUE TEAM,658528,27-10-2023
7,BLUE TEAM,BLUE TEAM,657668,26-10-2023
7,BLUE TEAM,BLUE TEAM,657355,26-10-2023
7,BLUE TEAM,BLUE TEAM,657181,25-10-2023
7,BLUE TEAM,BLUE TEAM,657128,25-10-2023
7,BLUE TEAM,BLUE TEAM,657115,25-10-2023
7,BLUE TEAM,BLUE TEAM,657069,25-10-2023
7,BLUE TEAM,BLUE TEAM,656851,25-10-2023
7,BLUE TEAM,BLUE TEAM,656783,25-10-2023
7,BLUE TEAM,BLUE TEAM,656724,24-10-2023
7,BLUE TEAM,BLUE TEAM,656710,24-10-2023
7,BLUE TEAM,BLUE TEAM,656704,24-10-2023
7,BLUE TEAM,BLUE TEAM,656645,24-10-2023
7,BLUE TEAM,BLUE TEAM,656530,24-10-2023
7,BLUE TEAM,BLUE TEAM,656506,24-10-2023
7,BLUE TEAM,BLUE TEAM,656461,24-10-2023
7,BLUE TEAM,BLUE TEAM,656056,23-10-2023
7,BLUE TEAM,BLUE TEAM,655830,23-10-2023
7,BLUE TEAM,BLUE TEAM,655747,20-10-2023
7,BLUE TEAM,BLUE TEAM,655655,20-10-2023
7,BLUE TEAM,BLUE TEAM,655098,19-10-2023
7,BLUE TEAM,BLUE TEAM,655095,19-10-2023
7,BLUE TEAM,BLUE TEAM,655074,19-10-2023
7,BLUE TEAM,BLUE TEAM,654907,19-10-2023
7,BLUE TEAM,BLUE TEAM,654388,18-10-2023
7,BLUE TEAM,BLUE TEAM,654350,18-10-2023
7,BLUE TEAM,BLUE TEAM,654279,17-10-2023
7,BLUE TEAM,BLUE TEAM,653573,16-10-2023
7,BLUE TEAM,BLUE TEAM,653447,16-10-2023
7,BLUE TEAM,BLUE TEAM,652802,13-10-2023
7,BLUE TEAM,BLUE TEAM,652591,13-10-2023
7,BLUE TEAM,BLUE TEAM,652175,12-10-2023
7,BLUE TEAM,BLUE TEAM,652008,11-10-2023
7,BLUE TEAM,BLUE TEAM,651568,10-10-2023
7,BLUE TEAM,BLUE TEAM,651003,09-10-2023
7,BLUE TEAM,BLUE TEAM,651000,09-10-2023
7,BLUE TEAM,BLUE TEAM,650949,09-10-2023
7,BLUE TEAM,BLUE TEAM,650582,06-10-2023
7,BLUE TEAM,BLUE TEAM,650542,06-10-2023
7,BLUE TEAM,BLUE TEAM,649085,03-10-2023
7,BLUE TEAM,BLUE TEAM,649040,03-10-2023
7,BLUE TEAM,BLUE TEAM,631839,29-09-2023
7,BLUE TEAM,BLUE TEAM,631677,28-09-2023
7,BLUE TEAM,BLUE TEAM,631261,28-09-2023
7,BLUE TEAM,BLUE TEAM,630722,27-09-2023
7,BLUE TEAM,BLUE TEAM,630655,26-09-2023
7,BLUE TEAM,BLUE TEAM,630594,26-09-2023
7,BLUE TEAM,BLUE TEAM,630420,26-09-2023
7,BLUE TEAM,BLUE TEAM,630187,25-09-2023
7,BLUE TEAM,BLUE TEAM,629847,25-09-2023
7,BLUE TEAM,BLUE TEAM,629100,21-09-2023
7,BLUE TEAM,BLUE TEAM,628850,21-09-2023
7,BLUE TEAM,BLUE TEAM,628758,20-09-2023
7,BLUE TEAM,BLUE TEAM,628555,20-09-2023
7,BLUE TEAM,BLUE TEAM,627425,18-09-2023
7,BLUE TEAM,BLUE TEAM,627401,18-09-2023
7,BLUE TEAM,BLUE TEAM,627376,18-09-2023
6,BLUE TEAM,BLUE TEAM,626423,14-09-2023
7,BLUE TEAM,BLUE TEAM,626150,13-09-2023
7,BLUE TEAM,BLUE TEAM,625445,12-09-2023
7,BLUE TEAM,BLUE TEAM,625410,11-09-2023
7,BLUE TEAM,BLUE TEAM,625386,11-09-2023
7,BLUE TEAM,BLUE TEAM,624737,08-09-2023
7,BLUE TEAM,BLUE TEAM,624506,07-09-2023
7,BLUE TEAM,BLUE TEAM,624464,07-09-2023
7,BLUE TEAM,BLUE TEAM,624077,06-09-2023
7,BLUE TEAM,BLUE TEAM,624045,06-09-2023
7,BLUE TEAM,BLUE TEAM,622467,01-09-2023
7,BLUE TEAM,BLUE TEAM,622374,01-09-2023
7,BLUE TEAM,BLUE TEAM,622243,31-08-2023
7,BLUE TEAM,BLUE TEAM,621686,30-08-2023
7,BLUE TEAM,BLUE TEAM,621628,30-08-2023
7,BLUE TEAM,BLUE TEAM,620610,25-08-2023
7,BLUE TEAM,BLUE TEAM,619959,23-08-2023
6,BLUE TEAM,BLUE TEAM,619576,22-08-2023
7,BLUE TEAM,BLUE TEAM,617985,17-08-2023
7,BLUE TEAM,BLUE TEAM,617902,17-08-2023
7,BLUE TEAM,BLUE TEAM,616679,14-08-2023
7,BLUE TEAM,BLUE TEAM,616618,14-08-2023
7,BLUE TEAM,BLUE TEAM,598182,24-07-2023
7,BLUE TEAM,BLUE TEAM,597940,21-07-2023
7,BLUE TEAM,BLUE TEAM,597915,21-07-2023
7,BLUE TEAM,BLUE TEAM,596414,18-07-2023
7,BLUE TEAM,BLUE TEAM,596104,18-07-2023
7,BLUE TEAM,BLUE TEAM,594270,14-07-2023
7,BLUE TEAM,BLUE TEAM,575637,24-05-2023
7,BLUE TEAM,BLUE TEAM,575382,24-05-2023
7,BLUE TEAM,BLUE TEAM,563458,21-04-2023
