%,Fee Earner,Case Worker,ID,Start Date
6,BLUE TEAM,BLUE TEAM,754880,13/05/2024
7,BLUE TEAM,BLUE TEAM,754858,13/05/2024
7,BLUE TEAM,BLUE TEAM,754126,10/05/2024
7,BLUE TEAM,BLUE TEAM,754048,10/05/2024
7,BLUE TEAM,BLUE TEAM,753981,10/05/2024
7,BLUE TEAM,BLUE TEAM,753957,10/05/2024
7,BLUE TEAM,BLUE TEAM,753532,09/05/2024
7,BLUE TEAM,BLUE TEAM,753521,09/05/2024
7,BLUE TEAM,BLUE TEAM,753498,09/05/2024
7,BLUE TEAM,BLUE TEAM,753381,09/05/2024
7,BLUE TEAM,BLUE TEAM,753335,09/05/2024
7,BLUE TEAM,BLUE TEAM,753327,09/05/2024
7,BLUE TEAM,BLUE TEAM,753257,09/05/2024
7,BLUE TEAM,BLUE TEAM,753220,09/05/2024
7,BLUE TEAM,BLUE TEAM,753096,08/05/2024
7,BLUE TEAM,BLUE TEAM,752997,08/05/2024
7,BLUE TEAM,BLUE TEAM,752832,08/05/2024
7,BLUE TEAM,BLUE TEAM,752722,08/05/2024
7,BLUE TEAM,BLUE TEAM,752674,08/05/2024
7,BLUE TEAM,BLUE TEAM,752662,08/05/2024
7,BLUE TEAM,BLUE TEAM,752626,08/05/2024
7,BLUE TEAM,BLUE TEAM,752620,08/05/2024
6,BLUE TEAM,BLUE TEAM,752413,07/05/2024
7,BLUE TEAM,BLUE TEAM,752409,07/05/2024
7,BLUE TEAM,BLUE TEAM,752368,07/05/2024
7,BLUE TEAM,BLUE TEAM,752355,07/05/2024
7,BLUE TEAM,BLUE TEAM,752168,07/05/2024
7,BLUE TEAM,BLUE TEAM,752162,07/05/2024
7,BLUE TEAM,BLUE TEAM,752134,07/05/2024
7,BLUE TEAM,BLUE TEAM,752113,07/05/2024
7,BLUE TEAM,BLUE TEAM,751786,03/05/2024
7,BLUE TEAM,BLUE TEAM,751771,03/05/2024
7,BLUE TEAM,BLUE TEAM,751760,03/05/2024
7,BLUE TEAM,BLUE TEAM,751738,03/05/2024
7,BLUE TEAM,BLUE TEAM,751694,03/05/2024
7,BLUE TEAM,BLUE TEAM,751485,03/05/2024
7,BLUE TEAM,BLUE TEAM,751477,03/05/2024
7,BLUE TEAM,BLUE TEAM,751302,02/05/2024
7,BLUE TEAM,BLUE TEAM,751252,02/05/2024
7,BLUE TEAM,BLUE TEAM,751251,02/05/2024
