%,Fee Earner,Case Worker,ID,Start Date
7,BLUE TEAM,BLUE TEAM,669380,29/11/2023
7,BLUE TEAM,BLUE TEAM,669376,29/11/2023
7,BLUE TEAM,BLUE TEAM,669353,29/11/2023
7,BLUE TEAM,BLUE TEAM,669297,29/11/2023
7,BLUE TEAM,BLUE TEAM,669285,29/11/2023
7,BLUE TEAM,BLUE TEAM,669188,29/11/2023
7,BLUE TEAM,BLUE TEAM,669178,29/11/2023
7,BLUE TEAM,BLUE TEAM,668846,28/11/2023
7,BLUE TEAM,BLUE TEAM,668662,28/11/2023
7,BLUE TEAM,BLUE TEAM,668572,28/11/2023
7,BLUE TEAM,BLUE TEAM,668371,27/11/2023
7,BLUE TEAM,BLUE TEAM,668138,27/11/2023
7,BLUE TEAM,BLUE TEAM,667859,24/11/2023
7,BLUE TEAM,BLUE TEAM,667758,24/11/2023
7,BLUE TEAM,BLUE TEAM,667700,24/11/2023
7,BLUE TEAM,BLUE TEAM,667529,24/11/2023
7,BLUE TEAM,BLUE TEAM,667414,23/11/2023
7,BLUE TEAM,BLUE TEAM,667324,23/11/2023
7,BLUE TEAM,BLUE TEAM,667184,23/11/2023
7,BLUE TEAM,BLUE TEAM,667009,22/11/2023
7,BLUE TEAM,BLUE TEAM,666565,21/11/2023
7,BLUE TEAM,BLUE TEAM,666046,20/11/2023
7,BLUE TEAM,BLUE TEAM,665766,20/11/2023
7,BLUE TEAM,BLUE TEAM,665704,20/11/2023
7,BLUE TEAM,BLUE TEAM,665227,17/11/2023
7,BLUE TEAM,BLUE TEAM,665119,16/11/2023
7,BLUE TEAM,BLUE TEAM,665076,16/11/2023
7,BLUE TEAM,BLUE TEAM,665075,16/11/2023
7,BLUE TEAM,BLUE TEAM,664978,16/11/2023
7,BLUE TEAM,BLUE TEAM,664713,15/11/2023
7,BLUE TEAM,BLUE TEAM,664693,15/11/2023
7,BLUE TEAM,BLUE TEAM,664177,14/11/2023
7,BLUE TEAM,BLUE TEAM,664147,14/11/2023
7,BLUE TEAM,BLUE TEAM,663435,13/11/2023
6,BLUE TEAM,BLUE TEAM,663334,13/11/2023
7,BLUE TEAM,BLUE TEAM,663189,10/11/2023
7,BLUE TEAM,BLUE TEAM,663155,10/11/2023
7,BLUE TEAM,BLUE TEAM,663016,10/11/2023
7,BLUE TEAM,BLUE TEAM,662998,10/11/2023
7,BLUE TEAM,BLUE TEAM,662940,10/11/2023
6,BLUE TEAM,BLUE TEAM,662777,10/11/2023
7,BLUE TEAM,BLUE TEAM,661535,07/11/2023
7,BLUE TEAM,BLUE TEAM,661420,07/11/2023
6,BLUE TEAM,BLUE TEAM,661024,06/11/2023
7,BLUE TEAM,BLUE TEAM,660892,06/11/2023
7,BLUE TEAM,BLUE TEAM,660440,03/11/2023
7,BLUE TEAM,BLUE TEAM,660381,02/11/2023
7,BLUE TEAM,BLUE TEAM,660325,02/11/2023
7,BLUE TEAM,BLUE TEAM,660251,02/11/2023
7,BLUE TEAM,BLUE TEAM,659943,01/11/2023
7,BLUE TEAM,BLUE TEAM,659891,01/11/2023
7,BLUE TEAM,BLUE TEAM,658770,30/10/2023
7,BLUE TEAM,BLUE TEAM,658768,30/10/2023
6,BLUE TEAM,BLUE TEAM,658442,27/10/2023
7,BLUE TEAM,BLUE TEAM,657668,26/10/2023
7,BLUE TEAM,BLUE TEAM,657355,26/10/2023
7,BLUE TEAM,BLUE TEAM,657094,25/10/2023
7,BLUE TEAM,BLUE TEAM,656790,25/10/2023
7,BLUE TEAM,BLUE TEAM,656645,24/10/2023
7,BLUE TEAM,BLUE TEAM,656567,24/10/2023
7,BLUE TEAM,BLUE TEAM,656506,24/10/2023
7,BLUE TEAM,BLUE TEAM,656176,23/10/2023
7,BLUE TEAM,BLUE TEAM,655739,20/10/2023
7,BLUE TEAM,BLUE TEAM,655655,20/10/2023
7,BLUE TEAM,BLUE TEAM,652008,11/10/2023
7,BLUE TEAM,BLUE TEAM,651003,09/10/2023
7,BLUE TEAM,BLUE TEAM,651000,09/10/2023
7,BLUE TEAM,BLUE TEAM,650949,09/10/2023
7,BLUE TEAM,BLUE TEAM,649040,03/10/2023
7,BLUE TEAM,BLUE TEAM,630710,27/09/2023
7,BLUE TEAM,BLUE TEAM,630655,26/09/2023
7,BLUE TEAM,BLUE TEAM,629847,25/09/2023
7,BLUE TEAM,BLUE TEAM,627628,18/09/2023
7,BLUE TEAM,BLUE TEAM,624045,06/09/2023
7,BLUE TEAM,BLUE TEAM,622374,01/09/2023
7,BLUE TEAM,BLUE TEAM,622243,31/08/2023
7,BLUE TEAM,BLUE TEAM,621686,30/08/2023
7,BLUE TEAM,BLUE TEAM,621628,30/08/2023
7,BLUE TEAM,BLUE TEAM,616618,14/08/2023
7,BLUE TEAM,BLUE TEAM,597940,21/07/2023
7,BLUE TEAM,BLUE TEAM,597915,21/07/2023
7,BLUE TEAM,BLUE TEAM,596414,18/07/2023
7,BLUE TEAM,BLUE TEAM,594270,14/07/2023
7,BLUE TEAM,BLUE TEAM,563458,21/04/2023
